Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Martín Silva,uy URU,GK,31.0,21,21,1845,20.5,,,0,0.0,,6,9,6,8,38.1,4,2,1,1,33.3,Matches
Jordi Almeida,br BRA,GK,21.0,10,9,793,8.8,,,0,0.0,,2,2,5,1,11.1,2,2,0,0,0.0,Matches
Charles,br BRA,GK,20.0,9,8,780,8.7,,,0,0.0,,2,0,6,2,25.0,1,1,0,0,0.0,Matches
Squad Total,,,28.4,38,38,3418,38.0,0.0,0.0,0,0.0,,10,11,17,11,28.9,7,5,1,1,16.7,
Opponent Total,,,26.2,38,38,3420,38.0,,,0,,,17,11,10,18,47.4,8,6,1,1,14.3,
