Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Léo Jardim,br BRA,GK,27.0,38.0,51,4,2,5,0,52.9,0.27,1.9,0.05,137,369,37.1,634,144,37.7,34.3,315,41.3,35.6,600,34,5.7,15,0.39,10.6,Matches
Squad Total,,,26.2,38.0,51,4,2,5,0,52.9,0.27,1.9,0.05,137,369,37.1,633,144,37.8,,316,41.1,35.5,600,34,5.7,15,0.39,,
Opponent Total,,,27.4,38.0,41,4,1,4,0,46.1,0.29,5.1,0.13,168,387,43.4,731,172,36.1,34.4,303,40.6,35.5,708,45,6.4,21,0.55,11.0,
