Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Léo Jardim,br BRA,GK,28.0,38.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,3,Matches
Pablo Vegetti,ar ARG,FW,35.0,33.2,16,12,9,6,1,10,23,43.5,13,21,6,15,1,17,45,0,Matches
Lucas Piton,br BRA,DF,23.0,30.0,65,42,40,21,4,37,66,56.1,29,25,7,18,38,103,74,0,Matches
Léo Pelé,br BRA,DF,27.0,30.0,43,23,26,17,0,16,24,66.7,8,30,19,11,30,73,139,1,Matches
Paulo Henrique,br BRA,DF,27.0,28.0,96,62,55,33,8,52,85,61.2,33,36,15,21,46,142,70,2,Matches
Hugo Moura,br BRA,MF,26.0,23.5,74,53,40,29,5,36,69,52.2,33,26,9,17,22,96,37,1,Matches
Maicon,br BRA,DF,35.0,26.1,42,26,22,19,1,29,43,67.4,14,45,29,16,29,71,159,0,Matches
Mateus Cocão,br BRA,MF,21.0,24.0,80,46,34,40,6,34,70,48.6,36,40,6,34,38,118,21,1,Matches
João Victor,br BRA,DF,25.0,19.7,33,26,23,8,2,18,25,72.0,7,23,15,8,21,54,94,0,Matches
David,br BRA,FW,28.0,17.6,21,15,8,10,3,6,21,28.6,15,10,1,9,9,30,10,1,Matches
Dimitri Payet,fr FRA,"MF,FW",36.0,13.6,12,9,5,5,2,2,7,28.6,5,2,1,1,9,21,2,0,Matches
Adson,br BRA,FW,23.0,13.6,25,20,11,9,5,5,18,27.8,13,15,2,13,6,31,9,0,Matches
Pablo Galdames Millán,cl CHI,MF,27.0,12.8,26,16,12,12,2,12,29,41.4,17,18,6,12,12,38,22,1,Matches
Juan Sforza,ar ARG,MF,21.0,13.9,24,16,8,13,3,13,31,41.9,18,19,6,13,17,41,23,0,Matches
José Luis Rodríguez Bebanz,uy URU,"DF,FW",26.0,12.5,20,14,13,7,0,12,27,44.4,15,15,3,12,11,31,47,1,Matches
Emerson Rodríguez,co COL,FW,23.0,8.8,10,6,3,3,4,5,18,27.8,13,12,1,11,4,14,5,0,Matches
Rossi,br BRA,"FW,MF",30.0,5.6,8,8,4,4,0,3,6,50.0,3,10,1,9,5,13,7,0,Matches
Rayan Vitor,br BRA,"FW,MF",17.0,9.5,11,9,3,7,1,2,7,28.6,5,10,1,9,5,16,15,1,Matches
Philippe Coutinho,br BRA,MF,31.0,7.4,9,5,2,4,3,3,6,50.0,3,7,0,7,4,13,0,0,Matches
Leandrinho,br BRA,"DF,FW",18.0,6.0,12,8,8,4,0,7,13,53.8,6,10,0,10,3,15,19,0,Matches
Victor Luis,br BRA,DF,30.0,4.9,14,9,8,5,1,8,12,66.7,4,5,1,4,7,21,17,0,Matches
João Pedro,br BRA,MF,18.0,4.8,16,12,7,6,3,7,12,58.3,5,8,0,8,4,20,7,0,Matches
Zé Gabriel,br BRA,MF,25.0,5.1,15,11,3,8,4,9,12,75.0,3,3,3,0,5,20,10,0,Matches
Bruno Praxedes,br BRA,MF,21.0,2.9,5,4,1,2,2,1,7,14.3,6,0,0,0,2,7,4,1,Matches
Guilherme Estrella,br BRA,MF,18.0,1.6,0,0,0,0,0,0,0,,0,1,0,1,3,3,0,0,Matches
Jean Meneses,cl CHI,"FW,MF",30.0,3.2,5,4,1,2,2,2,6,33.3,4,5,0,5,5,10,3,0,Matches
Jair,br BRA,MF,29.0,3.0,11,7,6,3,2,6,11,54.5,5,2,0,2,4,15,4,0,Matches
Maxime Dominguez,ch SUI,"FW,MF",27.0,2.7,11,5,6,3,2,5,13,38.5,8,5,0,5,3,14,2,1,Matches
Alex Teixeira,br BRA,"FW,MF",34.0,2.6,3,2,2,0,1,1,2,50.0,1,4,0,4,1,4,1,0,Matches
Robert Rojas,py PAR,DF,27.0,2.0,4,3,3,1,0,2,2,100.0,0,0,0,0,1,5,15,0,Matches
Gary Medel,cl CHI,DF,36.0,1.2,1,0,1,0,0,0,0,,0,1,1,0,0,1,3,0,Matches
Clayton,br BRA,FW,25.0,1.6,3,3,1,0,2,1,1,100.0,0,1,1,0,1,4,2,0,Matches
Gabriel Souza,br BRA,FW,19.0,1.0,4,2,0,2,2,0,0,,0,1,0,1,1,5,0,0,Matches
Max Alegria,br BRA,"FW,DF",20.0,0.9,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,Matches
Josef de Souza,br BRA,MF,34.0,0.8,3,1,2,1,0,1,3,33.3,2,0,0,0,1,4,4,0,Matches
Erick Marcus,br BRA,"FW,MF",19.0,1.9,5,4,2,3,0,1,4,25.0,3,3,0,3,2,7,1,0,Matches
Lyncon,br BRA,DF,18.0,0.5,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,5,0,Matches
Sergio Antonio De Luiz Junior,br BRA,"FW,MF",28.0,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Paulinho,br BRA,MF,27.0,0.3,2,1,0,2,0,0,0,,0,1,1,0,0,2,0,0,Matches
Bruno Lopes,br BRA,FW,16.0,0.1,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,Matches
Squad Total,,,27.5,38.0,731,485,371,289,71,347,677,51.3,330,415,135,280,351,1082,891,14,
Opponent Total,,,27.7,38.0,601,374,274,257,70,258,545,47.3,287,406,110,296,294,895,770,9,
