Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Fredy Guarín,co COL,"MF,FW",32.0,8.9,25,2.82,14,8,3,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Mineiro,br BRA,MF,22.0,7.9,14,1.77,12,0,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Werley,br BRA,DF,30.0,7.4,8,1.08,6,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Sidão,br BRA,GK,36.0,6.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Raúl Cáceres,py PAR,DF,27.0,5.3,12,2.25,12,0,0,0,0,0,1,0.19,1,0,0,0,0,0,Matches
Bruno Gomes,br BRA,MF,17.0,4.8,10,2.07,8,0,1,0,1,0,1,0.21,0,0,1,0,0,0,Matches
Fellipe Bastos,br BRA,MF,28.0,6.4,21,3.29,10,3,1,1,3,3,1,0.16,0,1,0,0,0,0,Matches
Bruno César,br BRA,"MF,FW",30.0,5.7,28,4.91,14,10,0,2,2,0,1,0.18,1,0,0,0,0,0,Matches
Maxi López,ar ARG,FW,34.0,4.6,4,0.86,2,0,0,1,0,1,0,0.0,0,0,0,0,0,0,Matches
Marquinho,br BRA,"MF,FW",32.0,3.6,10,2.82,7,0,0,2,0,1,0,0.0,0,0,0,0,0,0,Matches
Yan Sasse,br BRA,"MF,FW",21.0,3.8,19,5.01,13,0,4,1,1,0,1,0.26,1,0,0,0,0,0,Matches
Valdívia,br BRA,"FW,MF",24.0,4.8,18,3.72,7,7,0,2,2,0,2,0.41,0,2,0,0,0,0,Matches
Felipe Ferreira,br BRA,"FW,MF",24.0,4.1,14,3.4,10,1,0,1,2,0,0,0.0,0,0,0,0,0,0,Matches
Tiago Reis,br BRA,FW,19.0,4.1,8,1.95,5,0,0,2,1,0,0,0.0,0,0,0,0,0,0,Matches
Alexander,br BRA,GK,19.0,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Cláudio Winck,br BRA,DF,24.0,2.0,4,2.0,4,0,0,0,0,0,1,0.5,1,0,0,0,0,0,Matches
Luiz Gustavo,br BRA,DF,24.0,1.5,1,0.67,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Clayton,br BRA,"FW,MF",23.0,1.4,4,2.79,2,0,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Bruno Silva,br BRA,DF,30.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Miranda,br BRA,"MF,DF",19.0,0.7,5,6.72,3,0,1,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Gabriel Chaves,br BRA,"FW,MF",17.0,2.1,5,2.39,4,0,0,0,0,1,1,0.48,1,0,0,0,0,0,Matches
Jairinho,br BRA,FW,28.0,1.1,5,4.64,2,0,1,0,1,1,0,0.0,0,0,0,0,0,0,Matches
Alexandre Melo,br BRA,DF,19.0,0.5,1,2.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Robinho,br BRA,FW,19.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.0,38.0,886,23.32,592,80,63,63,66,22,63,1.66,33,5,5,11,8,1,
Opponent Total,,,27.6,38.0,923,24.29,621,84,85,60,56,17,68,1.79,39,2,9,12,4,2,
