Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Léo Jardim,br BRA,GK,28.0,38.0,1134,972,1126,8,0,0,1134,0,0,,0,,553,3360,2187,0,0,0,1,0,386,0,Matches
Pablo Vegetti,ar ARG,FW,35.0,33.2,903,48,97,427,385,133,901,17,3,17.6,14,82.4,395,1491,409,10,11,2,75,35,644,131,Matches
Lucas Piton,br BRA,DF,23.0,30.0,1874,95,610,747,539,24,1874,47,28,59.6,18,38.3,947,5162,2486,63,43,4,36,17,1088,143,Matches
Léo Pelé,br BRA,DF,27.0,30.0,1530,222,787,696,51,12,1530,4,2,50.0,1,25.0,884,5179,2945,26,14,0,5,3,1029,5,Matches
Paulo Henrique,br BRA,DF,27.0,28.0,1679,110,539,744,415,31,1679,95,46,48.4,46,48.4,797,4597,2520,56,41,14,35,27,884,113,Matches
Hugo Moura,br BRA,MF,26.0,23.5,1289,52,320,796,197,14,1289,16,9,56.3,6,37.5,739,3626,1785,22,29,0,18,14,869,27,Matches
Maicon,br BRA,DF,35.0,26.1,1512,263,845,630,45,16,1512,5,3,60.0,2,40.0,757,3215,1738,3,10,0,10,2,849,2,Matches
Mateus Cocão,br BRA,MF,21.0,24.0,1485,47,359,953,187,15,1485,26,19,73.1,5,19.2,812,3676,1463,20,21,0,30,30,981,38,Matches
João Victor,br BRA,DF,25.0,19.7,1247,155,591,594,77,16,1247,11,5,45.5,5,45.5,710,4755,3065,41,21,3,12,5,832,14,Matches
David,br BRA,FW,28.0,17.6,669,15,95,282,306,44,669,64,37,57.8,26,40.6,416,2938,1247,41,33,13,55,26,469,127,Matches
Dimitri Payet,fr FRA,"MF,FW",36.0,13.6,896,4,100,457,345,16,895,31,17,54.8,9,29.0,516,2628,1104,24,30,2,25,25,710,79,Matches
Adson,br BRA,FW,23.0,13.6,793,8,105,383,318,39,793,50,25,50.0,24,48.0,478,2848,1434,42,37,7,30,16,575,80,Matches
Pablo Galdames Millán,cl CHI,MF,27.0,12.8,660,19,145,394,126,11,660,8,2,25.0,6,75.0,344,1502,711,8,7,1,9,11,458,25,Matches
Juan Sforza,ar ARG,MF,21.0,13.9,962,48,252,614,101,7,962,9,8,88.9,1,11.1,529,2653,1257,7,10,0,11,8,685,10,Matches
José Luis Rodríguez Bebanz,uy URU,"DF,FW",26.0,12.5,752,47,172,330,256,28,752,13,5,38.5,7,53.8,379,2111,1244,38,21,10,13,13,450,108,Matches
Emerson Rodríguez,co COL,FW,23.0,8.8,328,5,40,134,165,30,328,42,24,57.1,16,38.1,214,1584,782,30,16,11,29,25,246,90,Matches
Rossi,br BRA,"FW,MF",30.0,5.6,212,5,34,83,97,7,212,5,1,20.0,3,60.0,102,498,192,7,6,0,9,6,125,45,Matches
Rayan Vitor,br BRA,"FW,MF",17.0,9.5,305,11,53,125,133,34,305,16,7,43.8,6,37.5,159,1111,534,16,8,8,16,7,208,51,Matches
Philippe Coutinho,br BRA,MF,31.0,7.4,531,0,34,298,207,13,531,24,12,50.0,10,41.7,348,2102,1067,28,22,1,21,10,412,29,Matches
Leandrinho,br BRA,"DF,FW",18.0,6.0,400,22,125,181,100,5,400,8,3,37.5,4,50.0,179,848,368,9,8,2,9,1,248,38,Matches
Victor Luis,br BRA,DF,30.0,4.9,357,17,94,177,91,5,357,6,3,50.0,3,50.0,167,830,461,9,6,2,4,4,212,22,Matches
João Pedro,br BRA,MF,18.0,4.8,229,7,49,132,52,6,229,14,4,28.6,9,64.3,103,427,171,4,3,2,8,10,137,14,Matches
Zé Gabriel,br BRA,MF,25.0,5.1,264,15,55,181,33,4,264,10,5,50.0,4,40.0,137,758,347,6,8,0,4,5,156,5,Matches
Bruno Praxedes,br BRA,MF,21.0,2.9,132,1,17,58,61,11,132,10,4,40.0,5,50.0,79,479,247,6,7,2,2,5,88,22,Matches
Guilherme Estrella,br BRA,MF,18.0,1.6,72,0,8,40,24,4,72,4,1,25.0,3,75.0,39,254,75,3,2,1,10,1,50,7,Matches
Jean Meneses,cl CHI,"FW,MF",30.0,3.2,126,3,20,52,54,6,126,8,1,12.5,5,62.5,81,430,145,7,3,3,9,13,85,22,Matches
Jair,br BRA,MF,29.0,3.0,239,7,41,169,31,1,239,4,1,25.0,3,75.0,160,820,383,3,6,0,4,2,176,1,Matches
Maxime Dominguez,ch SUI,"FW,MF",27.0,2.7,150,3,21,89,43,4,150,3,1,33.3,2,66.7,92,428,145,1,2,0,6,5,109,10,Matches
Alex Teixeira,br BRA,"FW,MF",34.0,2.6,130,1,10,65,56,13,130,5,3,60.0,2,40.0,88,493,246,6,5,0,5,1,107,18,Matches
Robert Rojas,py PAR,DF,27.0,2.0,102,19,59,37,6,0,102,0,0,,0,,52,204,94,0,0,0,0,0,56,0,Matches
Gary Medel,cl CHI,DF,36.0,1.2,82,9,45,36,1,0,82,0,0,,0,,47,223,98,0,0,0,1,0,65,1,Matches
Clayton,br BRA,FW,25.0,1.6,55,3,5,17,34,12,55,1,1,100.0,0,0.0,20,74,14,1,0,1,5,7,37,9,Matches
Gabriel Souza,br BRA,FW,19.0,1.0,42,0,0,22,22,6,42,4,1,25.0,3,75.0,29,138,45,2,3,1,3,2,29,8,Matches
Max Alegria,br BRA,"FW,DF",20.0,0.9,30,0,1,17,13,4,30,4,1,25.0,3,75.0,20,179,70,3,2,1,1,3,26,8,Matches
Josef de Souza,br BRA,MF,34.0,0.8,76,4,20,45,11,1,76,1,1,100.0,0,0.0,37,106,35,0,1,0,3,0,48,1,Matches
Erick Marcus,br BRA,"FW,MF",19.0,1.9,93,3,19,36,38,8,93,6,1,16.7,4,66.7,49,300,131,4,2,2,7,4,53,13,Matches
Lyncon,br BRA,DF,18.0,0.5,21,5,15,5,1,1,21,0,0,,0,,2,6,5,0,0,0,0,0,7,0,Matches
Sergio Antonio De Luiz Junior,br BRA,"FW,MF",28.0,0.5,20,0,1,9,10,2,20,2,1,50.0,0,0.0,16,92,19,1,1,1,2,1,15,5,Matches
Paulinho,br BRA,MF,27.0,0.3,28,0,3,14,11,2,28,3,0,0.0,3,100.0,19,89,53,2,1,1,1,0,20,2,Matches
Bruno Lopes,br BRA,FW,16.0,0.1,6,0,1,4,1,1,6,2,1,50.0,1,50.0,3,37,0,0,0,0,1,0,4,1,Matches
Squad Total,,,27.5,38.0,21415,2245,6913,10081,4643,586,21412,578,286,49.5,259,44.8,11498,62251,31322,549,440,95,525,344,13628,1324,
Opponent Total,,,27.7,38.0,22329,2062,6357,10379,5823,764,22329,730,330,45.2,347,47.5,12485,65853,34872,700,554,158,536,383,14623,1641,
