Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Yago Pikachu,br BRA,"DF,FW",26.0,35.4,1686,1288,392,84,2,8,127,257,51,18,29,0,1316,6,36,Matches
Fernando Miguel,br BRA,GK,33.0,29.5,713,361,351,110,0,0,0,0,0,0,0,0,413,1,0,Matches
Marrony,br BRA,"FW,MF",19.0,29.2,549,521,26,0,1,0,11,5,0,0,0,0,400,2,17,Matches
Raul,br BRA,MF,22.0,27.3,1112,1053,56,38,1,17,32,12,5,3,2,0,904,3,24,Matches
Oswaldo Henríquez,co COL,DF,29.0,27.0,1041,1003,34,31,0,6,1,3,0,0,0,0,879,4,4,Matches
Rossi,br BRA,"FW,MF",25.0,24.8,745,715,27,2,1,6,110,21,3,0,2,0,434,3,47,Matches
Richard,br BRA,MF,24.0,24.4,1158,1123,35,34,0,10,8,1,0,0,0,0,998,0,13,Matches
Leandro Castán,br BRA,DF,32.0,21.9,748,683,62,62,0,3,1,0,0,0,0,0,630,3,6,Matches
Henrique,br BRA,DF,24.0,19.0,905,714,189,15,0,2,58,174,0,0,0,0,708,2,23,Matches
Marcos Júnior,br BRA,MF,23.0,18.8,815,795,18,10,0,7,9,5,0,0,0,0,669,2,9,Matches
Danilo Barcelos,br BRA,DF,27.0,18.5,951,667,281,61,0,9,147,158,62,23,36,0,656,3,19,Matches
Ricardo,br BRA,DF,21.0,17.0,665,647,17,16,0,3,1,1,0,0,0,0,543,1,5,Matches
Ribamar,br BRA,FW,21.0,12.9,213,195,17,0,0,0,5,0,0,0,0,0,136,1,7,Matches
Talles Magno,br BRA,"FW,MF",16.0,11.8,313,306,6,2,1,0,8,0,0,0,0,0,240,1,14,Matches
Andrey Ramos do Nascimento,br BRA,MF,20.0,9.2,448,429,16,14,1,2,2,2,0,0,0,0,376,3,6,Matches
Fredy Guarín,co COL,"MF,FW",32.0,8.9,318,263,54,23,3,4,39,8,20,9,10,1,224,1,3,Matches
Lucas Mineiro,br BRA,MF,22.0,7.9,344,329,15,14,0,2,0,0,0,0,0,0,295,0,1,Matches
Werley,br BRA,DF,30.0,7.4,331,314,16,15,0,0,0,1,0,0,0,0,298,1,1,Matches
Sidão,br BRA,GK,36.0,6.5,141,70,70,10,0,0,0,0,0,0,0,0,87,1,0,Matches
Raúl Cáceres,py PAR,DF,27.0,5.3,262,203,59,3,0,1,20,56,0,0,0,0,197,0,5,Matches
Bruno Gomes,br BRA,MF,17.0,4.8,186,179,5,4,0,0,1,1,0,0,0,0,154,2,2,Matches
Fellipe Bastos,br BRA,MF,28.0,6.4,370,335,35,26,0,3,11,1,8,5,2,0,311,0,2,Matches
Bruno César,br BRA,"MF,FW",30.0,5.7,192,148,43,15,0,0,35,2,23,8,15,0,132,1,6,Matches
Maxi López,ar ARG,FW,34.0,4.6,51,36,14,0,0,0,0,0,0,0,0,0,32,1,1,Matches
Marquinho,br BRA,"MF,FW",32.0,3.6,94,91,3,1,0,2,0,0,0,0,0,0,78,0,2,Matches
Yan Sasse,br BRA,"MF,FW",21.0,3.8,121,119,2,1,0,2,4,0,1,1,0,0,92,0,4,Matches
Valdívia,br BRA,"FW,MF",24.0,4.8,179,147,31,12,0,0,26,1,13,6,7,0,127,1,5,Matches
Felipe Ferreira,br BRA,"FW,MF",24.0,4.1,145,125,19,9,2,1,20,2,6,4,2,0,107,1,3,Matches
Tiago Reis,br BRA,FW,19.0,4.1,63,55,8,0,0,1,0,2,0,0,0,0,51,0,2,Matches
Alexander,br BRA,GK,19.0,2.0,43,24,19,5,0,0,0,0,0,0,0,0,37,0,0,Matches
Cláudio Winck,br BRA,DF,24.0,2.0,104,80,24,0,0,0,8,24,0,0,0,0,68,0,4,Matches
Luiz Gustavo,br BRA,DF,24.0,1.5,65,64,1,1,0,0,0,0,0,0,0,0,50,0,0,Matches
Clayton,br BRA,"FW,MF",23.0,1.4,38,37,0,0,0,0,2,0,0,0,0,0,24,1,1,Matches
Bruno Silva,br BRA,DF,30.0,1.0,39,39,0,0,0,0,0,0,0,0,0,0,38,0,0,Matches
Miranda,br BRA,"MF,DF",19.0,0.7,19,19,0,0,0,0,0,0,0,0,0,0,16,0,0,Matches
Gabriel Chaves,br BRA,"FW,MF",17.0,2.1,39,39,0,0,1,0,6,0,0,0,0,0,23,0,2,Matches
Jairinho,br BRA,FW,28.0,1.1,16,16,0,0,0,0,0,0,0,0,0,0,10,0,0,Matches
Alexandre Melo,br BRA,DF,19.0,0.5,25,21,4,0,0,1,1,4,0,0,0,0,17,0,1,Matches
Lucas Robinho,br BRA,FW,19.0,0.1,5,4,0,0,0,0,1,0,0,0,0,0,2,1,0,Matches
Squad Total,,,26.0,38.0,15252,13257,1949,618,13,90,694,741,192,77,105,1,11772,46,275,
Opponent Total,,,27.6,38.0,18995,17026,1914,631,22,107,713,704,206,93,95,4,15452,55,332,
