Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Fernando Miguel,br BRA,GK,34.0,36.0,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,16,2,Matches
Germán Cano,ar ARG,FW,31.0,31.8,10,6,2,6,2,7,24,29.2,17,6,1,5,4,14,6,0,Matches
Talles Magno,br BRA,"FW,MF",17.0,25.7,39,28,14,15,10,10,34,29.4,24,26,3,23,15,54,21,0,Matches
Henrique,br BRA,DF,25.0,27.2,27,14,17,6,4,9,26,34.6,17,23,10,13,42,69,72,1,Matches
Leandro Castán,br BRA,DF,33.0,26.6,27,19,18,9,0,14,23,60.9,9,37,24,13,46,73,103,1,Matches
Yago Pikachu,br BRA,"DF,MF",27.0,22.0,27,18,19,6,2,16,37,43.2,21,22,7,15,31,58,34,1,Matches
Andrey Ramos do Nascimento,br BRA,MF,21.0,19.8,56,38,27,28,1,25,53,47.2,28,28,7,21,39,95,35,2,Matches
Martín Benítez,ar ARG,"MF,FW",25.0,19.1,29,15,12,11,6,12,43,27.9,31,24,1,23,23,52,9,0,Matches
Ricardo,br BRA,DF,22.0,17.9,19,11,16,2,1,11,18,61.1,7,22,18,4,29,48,94,0,Matches
Léo Matos,br BRA,DF,33.0,16.6,21,15,13,5,3,9,16,56.3,7,15,6,9,20,41,50,0,Matches
Leonardo Gil,ar ARG,MF,28.0,15.5,20,15,5,15,0,7,29,24.1,22,16,3,13,11,31,15,0,Matches
Bruno Gomes,br BRA,MF,18.0,16.4,42,27,26,12,4,24,48,50.0,24,29,7,22,23,65,17,0,Matches
Carlinhos,br BRA,"MF,FW",25.0,15.3,30,15,7,21,2,11,30,36.7,19,18,3,15,11,41,20,1,Matches
Miranda,br BRA,DF,20.0,15.2,31,18,23,7,1,16,27,59.3,11,31,18,13,27,58,59,0,Matches
Marcelo Alves,br BRA,DF,21.0,12.7,19,14,14,5,0,10,14,71.4,4,21,15,6,21,40,65,1,Matches
Marcos Júnior,br BRA,MF,24.0,11.6,22,9,14,5,3,11,28,39.3,17,6,2,4,20,42,17,0,Matches
Neto Borges,br BRA,"DF,MF",23.0,11.2,22,12,14,6,2,6,16,37.5,10,17,6,11,18,40,29,1,Matches
Fellipe Bastos,br BRA,MF,29.0,8.8,21,10,9,10,2,6,28,21.4,22,8,3,5,8,29,13,0,Matches
Juninho,br BRA,"MF,FW",19.0,8.7,14,7,6,4,4,5,22,22.7,17,7,0,7,4,18,3,0,Matches
Vinícius Paiva,br BRA,"FW,MF",18.0,8.4,8,5,2,3,3,1,7,14.3,6,7,1,6,1,9,1,0,Matches
Werley,br BRA,DF,31.0,6.8,2,1,2,0,0,2,2,100.0,0,8,7,1,7,9,17,0,Matches
Cayo Tenório,br BRA,DF,20.0,6.8,6,5,4,2,0,4,8,50.0,4,7,1,6,4,10,11,0,Matches
Ribamar,br BRA,"FW,MF",22.0,5.2,5,3,1,2,2,1,3,33.3,2,2,1,1,0,5,8,0,Matches
Ygor Catatau,br BRA,"FW,MF",24.0,5.1,7,3,4,3,0,3,6,50.0,3,3,0,3,6,13,6,0,Matches
Gustavo Torres,co COL,"MF,FW",23.0,4.9,6,5,2,3,1,1,6,16.7,5,4,1,3,3,9,4,0,Matches
Gabriel Chaves,br BRA,"MF,FW",18.0,5.3,13,11,7,5,1,4,17,23.5,13,5,0,5,5,18,3,0,Matches
Jadson,br BRA,DF,28.0,3.4,7,5,6,1,0,3,5,60.0,2,2,1,1,6,13,23,0,Matches
Bruno César,br BRA,MF,31.0,2.7,3,3,0,2,1,1,5,20.0,4,2,0,2,1,4,0,0,Matches
Lucão,br BRA,GK,18.0,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
Caio Lopes,br BRA,MF,19.0,1.7,3,3,1,1,1,2,4,50.0,2,4,1,3,2,5,0,0,Matches
Cláudio Winck,br BRA,DF,25.0,1.5,0,0,0,0,0,0,0,,0,1,1,0,4,4,6,0,Matches
Guilherme Parede,br BRA,"FW,MF",24.0,2.6,3,1,0,3,0,0,0,,0,3,1,2,1,4,1,0,Matches
Tiago Reis,br BRA,"FW,MF",20.0,1.4,2,1,0,1,1,0,2,0.0,2,1,0,1,0,2,0,0,Matches
Lucas Robinho,br BRA,"MF,FW",20.0,0.6,0,0,0,0,0,0,0,,0,1,0,1,0,0,3,0,Matches
Squad Total,,,26.2,38.0,541,337,285,199,57,231,584,39.6,353,406,149,257,432,973,764,10,
Opponent Total,,,26.5,38.0,617,381,265,284,68,245,667,36.7,422,348,94,254,435,1052,608,8,
