Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
Rodrigo,br BRA,DF,34.0,34,3015.0,89.0,88.2,33.5,34,89.0,32.0,0,,0,1.03,23.0,48.0,-25.0,-0.75,-0.52,Matches
Mádson,br BRA,"DF,MF",23.0,33,2955.0,90.0,86.4,32.8,33,90.0,32.0,0,,0,1.21,26.0,40.0,-14.0,-0.43,1.9,Matches
Luan Garcia,br BRA,DF,21.0,25,2250.0,90.0,65.8,25.0,25,90.0,25.0,0,,0,1.08,21.0,36.0,-15.0,-0.6,0.25,Matches
Serginho,br BRA,MF,28.0,26,1981.0,76.0,57.9,22.0,24,79.0,15.0,2,45.0,2,1.08,16.0,28.0,-12.0,-0.55,0.33,Matches
Júlio César,br BRA,DF,32.0,24,1990.0,83.0,58.2,22.1,23,86.0,20.0,1,12.0,11,1.38,22.0,28.0,-6.0,-0.27,0.99,Matches
Martín Silva,uy URU,GK,31.0,21,1845.0,88.0,53.9,20.5,21,88.0,20.0,0,,0,1.29,16.0,20.0,-4.0,-0.2,1.06,Matches
Julio dos Santos,py PAR,MF,31.0,26,1652.0,64.0,48.3,18.4,21,74.0,6.0,5,18.0,8,1.04,10.0,27.0,-17.0,-0.93,-0.47,Matches
Nenê,br BRA,"FW,MF",33.0,20,1754.0,88.0,51.3,19.5,20,88.0,16.0,0,,0,1.4,19.0,24.0,-5.0,-0.26,0.88,Matches
Christianno,br BRA,DF,23.0,20,1736.0,87.0,50.8,19.3,20,87.0,18.0,0,,12,0.7,7.0,28.0,-21.0,-1.09,-0.82,Matches
Pablo Guiñazú,ar ARG,MF,36.0,21,1676.0,80.0,49.0,18.6,19,88.0,17.0,2,0.0,5,0.76,6.0,36.0,-30.0,-1.61,-1.82,Matches
Duvier Riascos,co COL,FW,28.0,26,1470.0,57.0,43.0,16.3,17,70.0,1.0,9,32.0,2,1.08,12.0,20.0,-8.0,-0.49,0.34,Matches
André Luiz Tavares,br BRA,MF,31.0,21,1535.0,73.0,44.9,17.1,16,87.0,14.0,5,28.0,1,1.29,20.0,24.0,-4.0,-0.23,0.82,Matches
Jorge Henrique,br BRA,"DF,FW",32.0,14,879.0,63.0,25.7,9.8,13,65.0,3.0,1,32.0,0,1.21,10.0,15.0,-5.0,-0.51,0.23,Matches
Rafael Silva,br BRA,FW,24.0,25,1322.0,53.0,38.7,14.7,11,77.0,4.0,14,34.0,5,1.08,10.0,21.0,-11.0,-0.75,-0.11,Matches
Anderson Salles,br BRA,DF,26.0,12,965.0,80.0,28.2,10.7,11,88.0,10.0,1,2.0,12,0.92,5.0,19.0,-14.0,-1.31,-0.87,Matches
Bruno Gallo,br BRA,MF,26.0,13,943.0,73.0,27.6,10.5,11,84.0,9.0,2,10.0,2,1.85,13.0,9.0,4.0,0.38,1.47,Matches
Gilberto,br BRA,FW,25.0,12,885.0,74.0,25.9,9.8,11,79.0,6.0,1,19.0,1,0.75,5.0,15.0,-10.0,-1.02,-0.45,Matches
Leandrão,br BRA,FW,31.0,11,795.0,72.0,23.2,8.8,10,77.0,4.0,1,22.0,4,1.55,11.0,8.0,3.0,0.34,1.33,Matches
Diguinho,br BRA,MF,31.0,13,752.0,58.0,22.0,8.4,10,67.0,3.0,3,28.0,4,1.31,8.0,11.0,-3.0,-0.36,0.42,Matches
Jordi Almeida,br BRA,GK,21.0,10,793.0,79.0,23.2,8.8,9,83.0,8.0,1,45.0,26,0.8,8.0,18.0,-10.0,-1.13,-0.59,Matches
Jhon Cley,br BRA,MF,20.0,14,771.0,55.0,22.5,8.6,9,73.0,4.0,5,22.0,1,0.79,5.0,16.0,-11.0,-1.28,-0.77,Matches
Dagoberto,br BRA,"FW,MF",31.0,9,581.0,65.0,17.0,6.5,9,65.0,1.0,0,,2,0.78,2.0,7.0,-5.0,-0.77,-0.11,Matches
