Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Fernando Miguel,br BRA,GK,34.0,36.0,51,7,3,6,0,49.4,0.24,-1.6,-0.04,125,390,32.1,650,161,42.0,36.8,258,45.3,37.9,583,18,3.1,9,0.25,10.9,Matches
Lucão,br BRA,GK,18.0,2.0,5,1,0,0,0,5.0,0.37,0.0,0.01,7,32,21.9,34,9,44.1,36.8,21,81.0,59.1,37,1,2.7,1,0.5,12.1,Matches
Squad Total,,,26.2,38.0,56,8,3,6,0,54.5,0.25,-1.5,-0.04,132,422,31.3,670,170,42.8,,293,46.1,38.1,620,19,3.1,10,0.26,,
Opponent Total,,,26.5,38.0,37,3,2,5,0,43.8,0.3,6.8,0.18,135,325,41.5,828,157,26.7,30.9,259,40.2,35.6,500,15,3.0,27,0.71,12.9,
