Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Fernando Miguel,br BRA,GK,33.0,30,30,2655,29.5,30,1.02,119,91,78.2,11,10,9,10,33.3,4,4,0,0,0.0,Matches
Sidão,br BRA,GK,36.0,7,6,585,6.5,9,1.38,21,12,57.1,1,3,2,0,0.0,0,0,0,0,,Matches
Alexander,br BRA,GK,19.0,2,2,180,2.0,6,3.0,15,10,60.0,0,0,2,0,0.0,0,0,0,0,,Matches
Squad Total,,,26.0,38,38,3420,38.0,45,1.18,155,113,73.5,12,13,13,10,26.3,4,4,0,0,0.0,
Opponent Total,,,27.6,38,38,3420,38.0,39,1.03,159,118,80.5,13,13,12,10,26.3,12,8,4,0,33.3,
