Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Léo Jardim,br BRA,GK,28.0,38.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pablo Vegetti,ar ARG,FW,35.0,33.2,12,101,33,32.7,3.04,0.99,0.12,0.36,13.0,0,0,2,12.4,10.9,0.11,-0.4,1.1,Matches
Lucas Piton,br BRA,DF,23.0,30.0,1,14,2,14.3,0.47,0.07,0.07,0.5,22.3,2,0,0,0.6,0.6,0.04,0.4,0.4,Matches
Léo Pelé,br BRA,DF,27.0,30.0,0,7,2,28.6,0.23,0.07,0.0,0.0,10.8,0,0,0,1.5,1.5,0.21,-1.5,-1.5,Matches
Paulo Henrique,br BRA,DF,27.0,28.0,1,21,5,23.8,0.75,0.18,0.05,0.2,22.7,0,0,0,1.9,1.9,0.11,-0.9,-0.9,Matches
Hugo Moura,br BRA,MF,26.0,23.5,1,26,6,23.1,1.11,0.26,0.04,0.17,23.1,0,0,0,1.9,1.9,0.07,-0.9,-0.9,Matches
Maicon,br BRA,DF,35.0,26.1,1,8,3,37.5,0.31,0.11,0.13,0.33,11.8,0,0,0,0.7,0.7,0.09,0.3,0.3,Matches
Mateus Cocão,br BRA,MF,21.0,24.0,2,21,9,42.9,0.88,0.38,0.1,0.22,23.6,0,0,0,0.7,0.7,0.04,1.3,1.3,Matches
João Victor,br BRA,DF,25.0,19.7,1,6,2,33.3,0.3,0.1,0.17,0.5,14.3,0,0,0,0.2,0.2,0.04,0.8,0.8,Matches
David,br BRA,FW,28.0,17.6,4,33,7,21.2,1.87,0.4,0.12,0.57,20.3,0,0,0,1.8,1.8,0.06,2.2,2.2,Matches
Dimitri Payet,fr FRA,"MF,FW",36.0,13.6,3,13,4,30.8,0.96,0.3,0.15,0.5,27.2,2,1,1,1.8,1.0,0.08,1.2,1.0,Matches
Adson,br BRA,FW,23.0,13.6,2,25,10,40.0,1.84,0.74,0.08,0.2,20.0,0,0,0,1.5,1.5,0.06,0.5,0.5,Matches
Pablo Galdames Millán,cl CHI,MF,27.0,12.8,0,10,4,40.0,0.78,0.31,0.0,0.0,26.7,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Juan Sforza,ar ARG,MF,21.0,13.9,1,10,3,30.0,0.72,0.22,0.1,0.33,23.6,2,0,0,0.7,0.7,0.07,0.3,0.3,Matches
José Luis Rodríguez Bebanz,uy URU,"DF,FW",26.0,12.5,1,22,4,18.2,1.76,0.32,0.05,0.25,23.0,0,0,0,0.7,0.7,0.03,0.3,0.3,Matches
Emerson Rodríguez,co COL,FW,23.0,8.8,2,16,7,43.8,1.81,0.79,0.13,0.29,15.1,0,0,0,1.4,1.4,0.09,0.6,0.6,Matches
Rossi,br BRA,"FW,MF",30.0,5.6,0,1,0,0.0,0.18,0.0,0.0,,33.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Rayan Vitor,br BRA,"FW,MF",17.0,9.5,1,27,6,22.2,2.84,0.63,0.04,0.17,18.1,0,0,0,1.9,1.8,0.07,-0.9,-0.8,Matches
Philippe Coutinho,br BRA,MF,31.0,7.4,2,19,6,31.6,2.56,0.81,0.11,0.33,23.6,2,0,0,2.3,2.3,0.12,-0.3,-0.3,Matches
Leandrinho,br BRA,"DF,FW",18.0,6.0,1,3,2,66.7,0.5,0.33,0.33,0.5,17.7,0,0,0,0.1,0.1,0.03,0.9,0.9,Matches
Victor Luis,br BRA,DF,30.0,4.9,1,2,2,100.0,0.41,0.41,0.5,0.5,15.9,0,0,0,0.4,0.4,0.18,0.6,0.6,Matches
João Pedro,br BRA,MF,18.0,4.8,0,5,2,40.0,1.04,0.42,0.0,0.0,18.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Zé Gabriel,br BRA,MF,25.0,5.1,0,7,2,28.6,1.38,0.39,0.0,0.0,21.1,0,0,0,0.8,0.8,0.12,-0.8,-0.8,Matches
Bruno Praxedes,br BRA,MF,21.0,2.9,0,4,2,50.0,1.37,0.69,0.0,0.0,24.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
