Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Léo Jardim,br BRA,GK,27.0,38.0,1049,912,1043,6,0,0,1049,0,0,,0,,493,2785,1730,0,0,0,0,0,339,0,Matches
Lucas Piton,br BRA,DF,22.0,36.5,2289,113,663,937,716,36,2289,64,24,37.5,36,56.3,1140,5798,3171,87,65,6,32,10,1303,221,Matches
Léo Pelé,br BRA,DF,26.0,30.2,1871,225,802,962,117,7,1871,19,16,84.2,2,10.5,1153,7146,4691,56,34,0,12,7,1293,8,Matches
Gabriel Chaves,br BRA,"FW,MF",21.0,29.0,991,15,142,376,517,110,991,131,57,43.5,62,47.3,622,5539,2624,95,72,36,87,37,627,204,Matches
Zé Gabriel,br BRA,MF,24.0,21.5,1263,87,419,765,95,8,1263,18,8,44.4,8,44.4,776,4171,2293,22,16,2,15,12,863,11,Matches
José Luis Rodríguez Bebanz,uy URU,DF,25.0,22.2,1453,88,439,597,440,51,1453,40,17,42.5,21,52.5,685,3514,2134,56,41,7,23,9,742,95,Matches
Pablo Vegetti,ar ARG,FW,34.0,19.9,582,40,69,275,240,110,580,13,6,46.2,7,53.8,263,1019,255,10,3,3,41,21,413,70,Matches
Gary Medel,cl CHI,"DF,MF",35.0,19.2,1257,191,650,581,31,0,1257,5,3,60.0,2,40.0,723,2733,1384,5,6,0,17,3,854,7,Matches
Paulinho,br BRA,MF,26.0,18.7,1139,15,167,687,305,22,1139,68,32,47.1,32,47.1,743,4438,2201,47,39,8,27,29,815,53,Matches
Bruno Praxedes,br BRA,MF,20.0,14.9,812,28,151,492,179,29,812,30,19,63.3,9,30.0,504,3080,1435,39,19,2,19,11,569,37,Matches
Jair,br BRA,MF,28.0,17.7,1147,34,210,725,226,21,1145,34,17,50.0,11,32.4,739,3974,2208,33,27,4,25,5,798,32,Matches
Robson Bambu,br BRA,DF,25.0,14.2,858,114,394,402,67,9,858,18,7,38.9,9,50.0,489,2658,1404,5,6,0,15,13,523,13,Matches
Maicon,br BRA,DF,34.0,13.9,842,147,487,329,32,7,842,6,4,66.7,1,16.7,466,2088,1048,1,7,1,3,1,515,2,Matches
