Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Yago Pikachu,br BRA,"DF,FW",25.0,35,34,2967.0,33.0,10.0,3.0,13.0,5.0,5.0,5.0,3.0,2.0,0.3,0.09,0.39,0.15,0.24,Matches
Luiz Gustavo,br BRA,DF,23.0,28,28,2495.0,27.7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrey Ramos do Nascimento,br BRA,MF,19.0,27,25,2248.0,25.0,4.0,2.0,6.0,4.0,0.0,0.0,6.0,1.0,0.16,0.08,0.24,0.16,0.24,Matches
Leandro Desábato,ar ARG,MF,27.0,27,25,2087.0,23.2,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.04,0.04,0.0,0.04,Matches
Martín Silva,uy URU,GK,34.0,24,24,2160.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrés Ríos,ar ARG,"FW,MF",28.0,28,23,2117.0,23.5,7.0,1.0,8.0,7.0,0.0,1.0,4.0,0.0,0.3,0.04,0.34,0.3,0.34,Matches
Henrique,br BRA,DF,23.0,24,21,1906.0,21.2,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.05,0.05,0.0,0.05,Matches
Maxi López,ar ARG,FW,33.0,19,18,1630.0,18.1,7.0,5.0,12.0,3.0,4.0,4.0,8.0,0.0,0.39,0.28,0.66,0.17,0.44,Matches
Ramon Motta,br BRA,DF,29.0,19,15,1326.0,14.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches
Leandro Castán,br BRA,DF,31.0,15,15,1290.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Fernando Miguel,br BRA,GK,32.0,14,14,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Werley,br BRA,DF,29.0,14,14,1245.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Wágner,br BRA,MF,33.0,16,14,1127.0,12.5,4.0,0.0,4.0,4.0,0.0,0.0,7.0,0.0,0.32,0.0,0.32,0.32,0.32,Matches
Thiago Galhardo,br BRA,"FW,MF",28.0,22,13,1289.0,14.3,3.0,2.0,5.0,2.0,1.0,1.0,4.0,0.0,0.21,0.14,0.35,0.14,0.28,Matches
Willian Maranhão,br BRA,MF,22.0,14,12,1115.0,12.4,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.16,0.16,0.0,0.16,Matches
Ricardo,br BRA,DF,20.0,13,11,982.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Raul,br BRA,MF,21.0,16,10,956.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Silva,br BRA,"DF,MF",29.0,11,10,846.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rafael Galhardo,br BRA,DF,26.0,11,10,712.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fabrício,br BRA,"DF,MF",31.0,10,10,688.0,7.6,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.13,0.13,0.26,0.13,0.26,Matches
Giovanni Augusto,br BRA,MF,28.0,19,9,1012.0,11.2,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.18,0.18,0.0,0.18,Matches
Kelvin,br BRA,"FW,MF",24.0,19,9,810.0,9.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.11,0.22,0.33,0.11,0.33,Matches
Lenon,br BRA,"DF,MF",27.0,9,8,686.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Cosendey,br BRA,MF,21.0,12,7,553.0,6.1,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.16,0.16,0.33,0.16,0.33,Matches
Oswaldo Henríquez,co COL,DF,28.0,10,5,534.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Paulão,br BRA,DF,31.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Breno Borges,br BRA,DF,28.0,5,5,449.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Caio Monteiro,br BRA,FW,20.0,9,5,399.0,4.4,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.23,0.23,0.45,0.23,0.45,Matches
Marrony,br BRA,FW,18.0,12,3,383.0,4.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.23,0.0,0.23,0.23,0.23,Matches
Frickson Erazo,ec ECU,DF,29.0,4,3,286.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Wellington Martins,br BRA,MF,27.0,4,3,245.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
