Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Martín Silva,uy URU,GK,33.0,35,35,3150,35.0,44,1.26,127,91,71.7,14.0,9.0,12.0,10,28.6,8,8,0,0,0.0,Matches
Gabriel Félix,br BRA,GK,21.0,3,3,241,2.7,2,0.75,8,6,75.0,1.0,2.0,0.0,0,0.0,0,0,0,0,,Matches
Jordi Almeida,br BRA,GK,23.0,1,0,29,0.3,1,3.1,1,0,0.0,,,,0,,0,0,0,0,,Matches
Squad Total,,,26.6,38,38,3420,38.0,47,1.24,136,97,71.3,15.0,11.0,12.0,10,26.3,8,8,0,0,0.0,
Opponent Total,,,27.0,38,38,3420,38.0,40,1.05,153,113,73.9,12.0,11.0,15.0,11,28.9,1,0,0,1,,
