Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Léo Jardim,br BRA,GK,27.0,38.0,2,0,0,0,2,0,0,0,0,0,0,0,28,6,0,100.0,Matches
Lucas Piton,br BRA,DF,22.0,36.5,5,0,0,48,9,2,222,41,25,0,0,0,169,28,46,37.8,Matches
Léo Pelé,br BRA,DF,26.0,30.2,6,0,0,25,17,0,7,14,17,0,1,0,150,27,12,69.2,Matches
Gabriel Chaves,br BRA,"FW,MF",21.0,29.0,6,0,0,33,52,6,92,13,26,0,0,0,125,13,36,26.5,Matches
Zé Gabriel,br BRA,MF,24.0,21.5,5,0,0,36,19,0,1,18,20,0,0,0,120,19,21,47.5,Matches
José Luis Rodríguez Bebanz,uy URU,DF,25.0,22.2,2,0,0,18,12,3,140,30,31,0,1,0,139,30,21,58.8,Matches
Pablo Vegetti,ar ARG,FW,34.0,19.9,4,1,1,33,48,15,21,4,5,1,0,0,41,111,107,50.9,Matches
Gary Medel,cl CHI,"DF,MF",35.0,19.2,5,1,0,11,6,0,3,20,5,0,0,0,107,15,11,57.7,Matches
Paulinho,br BRA,MF,26.0,18.7,7,1,1,56,54,1,38,16,23,0,1,0,115,14,9,60.9,Matches
Bruno Praxedes,br BRA,MF,20.0,14.9,2,0,0,20,19,2,15,12,26,0,0,0,96,11,21,34.4,Matches
Jair,br BRA,MF,28.0,17.7,6,1,0,37,52,0,8,15,24,1,0,0,117,19,15,55.9,Matches
Robson Bambu,br BRA,DF,25.0,14.2,6,0,0,18,19,2,11,12,13,0,0,0,88,28,24,53.8,Matches
Maicon,br BRA,DF,34.0,13.9,3,0,0,9,6,0,7,17,12,0,0,0,66,27,13,67.5,Matches
Marlon Gomes,br BRA,"MF,FW",19.0,12.7,4,0,0,27,26,2,11,34,29,1,0,0,87,11,10,52.4,Matches
Alex Teixeira,br BRA,"FW,MF",33.0,12.6,1,0,0,26,23,10,22,1,6,0,0,0,43,23,33,41.1,Matches
Paulo Henrique,br BRA,DF,26.0,9.5,3,0,0,14,5,1,36,9,21,0,0,0,65,10,11,47.6,Matches
Pedro Raul,br BRA,FW,26.0,9.3,3,0,0,13,10,9,3,5,2,0,0,0,25,31,44,41.3,Matches
Dimitri Payet,fr FRA,"MF,FW",35.0,8.9,0,0,0,3,19,0,70,2,5,0,0,0,32,2,6,25.0,Matches
Figueiredo,br BRA,"FW,MF",21.0,7.3,2,0,0,17,15,5,21,6,5,1,0,0,27,21,16,56.8,Matches
Luca Orellano,ar ARG,"FW,MF",22.0,6.9,2,0,0,9,22,0,39,3,7,0,0,0,37,7,6,53.8,Matches
Manuel Capasso,ar ARG,DF,26.0,6.2,4,0,0,6,0,1,0,8,4,0,0,0,37,18,8,69.2,Matches
Andrey Santos,br BRA,MF,18.0,4.7,3,0,0,13,4,1,1,11,7,0,0,0,16,7,9,43.8,Matches
Sergio Antonio De Luiz Junior,br BRA,"MF,DF",27.0,4.0,2,0,0,5,9,1,9,0,5,0,0,0,25,4,3,57.1,Matches
Matías Galarza,py PAR,MF,20.0,4.5,1,0,0,7,4,0,10,6,7,0,0,0,31,5,9,35.7,Matches
Rossi,br BRA,"MF,FW",29.0,4.4,0,1,0,10,12,1,39,4,2,0,1,0,15,8,7,53.3,Matches
Miranda,br BRA,DF,23.0,4.3,0,0,0,7,2,0,2,4,3,0,0,0,24,9,10,47.4,Matches
Rodrigo Alves,br BRA,MF,20.0,3.9,1,0,0,4,2,0,0,3,5,0,0,0,14,3,4,42.9,Matches
Sebastián Ferreira,py PAR,"FW,MF",24.0,4.9,2,0,0,6,15,4,2,0,3,0,0,0,19,5,14,26.3,Matches
Erick Marcus,br BRA,"MF,FW",18.0,4.4,3,1,1,9,8,1,27,4,5,0,0,0,20,12,6,66.7,Matches
Mateus Cocão,br BRA,MF,20.0,3.9,3,0,0,14,6,0,7,3,7,0,0,0,28,2,3,40.0,Matches
Rayan Vitor,br BRA,"FW,MF",16.0,2.9,2,0,0,3,3,0,1,0,1,0,0,0,4,5,11,31.3,Matches
Cauan Barros,br BRA,MF,18.0,2.6,2,0,0,8,3,0,1,1,3,0,0,0,10,4,9,30.8,Matches
Zé Vitor,br BRA,DF,20.0,1.2,1,0,0,3,0,0,2,0,0,0,1,0,3,2,6,25.0,Matches
Gabriel Carabajal,ar ARG,MF,31.0,1.4,0,0,0,3,2,0,20,2,1,0,0,0,11,2,4,33.3,Matches
Eguinaldo,br BRA,"FW,MF",18.0,0.7,2,0,0,3,2,0,0,0,1,0,0,0,1,4,7,36.4,Matches
Rwan,br BRA,"MF,FW",21.0,0.4,0,0,0,2,3,0,1,0,1,0,0,0,3,1,6,14.3,Matches
Gabriel Dias,br BRA,DF,28.0,0.1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,Matches
Paulo Victor,br BRA,DF,21.0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,Matches
Squad Total,,,26.2,38.0,101,6,3,557,510,67,889,318,358,4,5,0,1941,544,578,48.5,
Opponent Total,,,27.4,38.0,89,6,0,545,529,49,746,309,415,2,4,0,1870,578,544,51.5,
