Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2018-06-13,21:45,Série A,Matchweek 12,Wed,Away,L,1,3,Internacional,46,19733.0,Yago Pikachu,4-2-3-1,4-2-2-2,Raphael Claus,Match Report,
2018-07-19,20:00,Série A,Matchweek 13,Thu,Home,D,1,1,Fluminense,54,11901.0,Martín Silva,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2018-07-22,16:00,Série A,Matchweek 14,Sun,Home,W,1,0,Grêmio,34,8242.0,Martín Silva,4-2-3-1,4-2-3-1,Igor Junior Benevenuto,Match Report,
2018-07-25,17:30,Sudamericana,Second stage,Wed,Away,L,1,3,ec LDU de Quito,45,,Martín Silva,4-2-3-1,4-2-3-1,Juan Soto,Match Report,Leg 1 of 2
2018-07-29,11:00,Série A,Matchweek 16,Sun,Home,L,1,4,Corinthians,52,33516.0,Martín Silva,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2018-08-05,16:00,Série A,Matchweek 17,Sun,Away,L,1,2,São Paulo,59,53437.0,Martín Silva,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2018-08-09,19:30,Sudamericana,Second stage,Thu,Home,W,1,0,ec LDU de Quito,70,,Martín Silva,4-2-3-1,4-4-2,Mario Díaz de Vivar,Match Report,Leg 2 of 2; LDU de Quito won
2018-08-12,19:00,Série A,Matchweek 18,Sun,Away,L,0,1,Palmeiras,44,30012.0,Martín Silva,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2018-08-20,20:00,Série A,Matchweek 19,Mon,Home,D,1,1,Ceará,58,15539.0,Martín Silva,4-2-3-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,
2018-08-23,20:00,Série A,Matchweek 20,Thu,Away,D,0,0,Atlético Mineiro,26,22452.0,Martín Silva,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2018-08-26,19:00,Série A,Matchweek 21,Sun,Home,W,3,1,Chapecoense,49,8782.0,Martín Silva,4-2-3-1,4-1-4-1,Igor Junior Benevenuto,Match Report,
2018-08-29,19:30,Série A,Matchweek 15,Wed,Away,L,0,1,Ath Paranaense,45,11119.0,Martín Silva,4-2-3-1,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,
2018-09-01,19:00,Série A,Matchweek 22,Sat,Home,L,0,3,Santos,59,33646.0,Martín Silva,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2018-09-06,20:00,Série A,Matchweek 23,Thu,Away,L,1,2,América (MG),56,5061.0,Martín Silva,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2018-09-09,19:00,Série A,Matchweek 24,Sun,Away,L,0,1,Vitória,49,10092.0,Martín Silva,4-3-2-1,4-3-3,Paulo Roberto Alves Júnior,Match Report,
2018-09-15,19:00,Série A,Matchweek 25,Sat,Home,D,1,1,Flamengo,39,54288.0,Ramon Motta,4-3-2-1,4-1-4-1,Luiz Flávio de Oliveira,Match Report,
2018-09-24,20:00,Série A,Matchweek 26,Mon,Home,W,2,1,Bahia,61,13293.0,Ramon Motta,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2018-09-27,20:00,Série A,Matchweek 3,Thu,Away,D,1,1,Santos,47,12985.0,Leandro Castán,4-3-2-1,4-3-3,Wagner Reway,Match Report,
2018-10-01,20:00,Série A,Matchweek 27,Mon,Away,D,1,1,Paraná,59,3210.0,Ramon Motta,4-2-3-1,4-4-2,Flavio Rodrigues De Souza,Match Report,
2018-10-09,21:00,Série A,Matchweek 28,Tue,Away,D,1,1,Botafogo (RJ),49,10059.0,Ramon Motta,4-2-3-1,4-3-3,Ricardo Marques Ribeiro,Match Report,
2018-10-14,16:00,Série A,Matchweek 29,Sun,Home,W,2,0,Cruzeiro,55,11376.0,Ramon Motta,4-3-2-1,4-4-2,Marcelo Aparecido Ribeiro De Souza,Match Report,
2018-10-20,19:00,Série A,Matchweek 30,Sat,Away,L,1,2,Sport Recife,52,13860.0,Ramon Motta,4-3-2-1,4-2-3-1,Wilton Sampaio,Match Report,
2018-10-26,22:30,Série A,Matchweek 31,Fri,Home,D,1,1,Internacional,49,8648.0,Ramon Motta,4-2-3-1,4-2-3-1,Igor Junior Benevenuto,Match Report,
2018-11-03,18:00,Série A,Matchweek 32,Sat,Away,W,1,0,Fluminense,34,14275.0,Ramon Motta,4-2-3-1,3-4-1-2,Luiz Flávio de Oliveira,Match Report,
2018-11-11,17:00,Série A,Matchweek 33,Sun,Away,L,1,2,Grêmio,29,20763.0,Ramon Motta,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2018-11-14,19:30,Série A,Matchweek 34,Wed,Home,D,1,1,Ath Paranaense,46,20917.0,Ramon Motta,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2018-11-17,19:00,Série A,Matchweek 35,Sat,Away,L,0,1,Corinthians,56,38605.0,Leandro Castán,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2018-11-22,20:00,Série A,Matchweek 36,Thu,Home,W,2,0,São Paulo,35,1123.0,Leandro Castán,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2018-11-25,17:00,Série A,Matchweek 37,Sun,Home,L,0,1,Palmeiras,50,22957.0,Leandro Castán,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,
2018-12-02,16:00,Série A,Matchweek 38,Sun,Away,D,0,0,Ceará,44,55445.0,Leandro Castán,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
