Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Léo Jardim,br BRA,GK,27.0,38.0,1,0.03,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Piton,br BRA,DF,22.0,36.5,105,2.88,83,12,8,2,0,0,6,0.16,5,0,0,1,0,0,Matches
Léo Pelé,br BRA,DF,26.0,30.2,29,0.96,27,0,1,0,1,0,1,0.03,1,0,0,0,0,0,Matches
Gabriel Chaves,br BRA,"FW,MF",21.0,29.0,84,2.9,46,10,11,5,12,0,8,0.28,4,1,1,0,2,0,Matches
Zé Gabriel,br BRA,MF,24.0,21.5,26,1.21,22,0,1,1,1,1,0,0.0,0,0,0,0,0,0,Matches
José Luis Rodríguez Bebanz,uy URU,DF,25.0,22.2,59,2.66,40,9,4,4,1,1,3,0.14,3,0,0,0,0,0,Matches
Pablo Vegetti,ar ARG,FW,34.0,19.9,26,1.31,12,0,2,8,4,0,4,0.2,1,0,0,1,2,0,Matches
Gary Medel,cl CHI,"DF,MF",35.0,19.2,16,0.84,14,1,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Paulinho,br BRA,MF,26.0,18.7,62,3.32,45,7,6,2,2,0,6,0.32,3,1,2,0,0,0,Matches
Bruno Praxedes,br BRA,MF,20.0,14.9,26,1.75,19,0,1,5,1,0,3,0.2,3,0,0,0,0,0,Matches
Jair,br BRA,MF,28.0,17.7,53,3.0,45,1,2,1,4,0,4,0.23,2,0,1,0,1,0,Matches
Robson Bambu,br BRA,DF,25.0,14.2,9,0.63,7,1,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Maicon,br BRA,DF,34.0,13.9,13,0.93,11,1,0,1,0,0,3,0.22,2,0,0,1,0,0,Matches
