Unnamed: 0_level_0,Unnamed: 1_level_0,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away
Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90
10,Goiás,19,11,3,5,31,23,8,36,1.89,29.8,23.1,6.7,0.35,19,4,4,11,15,41,-26,16,0.84,17.4,40.3,-22.9,-1.2
11,Bahia,19,7,8,4,24,18,6,29,1.53,28.4,16.5,11.8,0.62,19,5,5,9,20,25,-5,20,1.05,23.4,30.9,-7.5,-0.4
12,Vasco da Gama,19,7,6,6,20,22,-2,27,1.42,30.1,22.4,7.6,0.4,19,5,7,7,19,23,-4,22,1.16,26.6,31.3,-4.7,-0.25
13,Atlético Mineiro,19,10,2,7,28,23,5,32,1.68,39.0,19.2,19.8,1.04,19,3,7,9,17,26,-9,16,0.84,20.5,31.2,-10.7,-0.56
14,Fluminense,19,6,7,6,18,15,3,25,1.32,32.2,20.4,11.8,0.62,19,6,3,10,20,31,-11,21,1.11,22.3,32.5,-10.2,-0.54
