Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Fernando Miguel,br BRA,GK,34.0,36.0,6,0.17,5,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Germán Cano,ar ARG,FW,31.0,31.8,41,1.29,25,0,3,7,6,0,5,0.16,2,0,0,2,1,0,Matches
Talles Magno,br BRA,"FW,MF",17.0,25.7,64,2.49,48,0,10,4,2,0,7,0.27,5,0,0,2,0,0,Matches
Henrique,br BRA,DF,25.0,27.2,27,0.99,23,3,0,0,0,1,1,0.04,1,0,0,0,0,0,Matches
Leandro Castán,br BRA,DF,33.0,26.6,9,0.34,8,1,0,0,0,0,1,0.04,0,1,0,0,0,0,Matches
Yago Pikachu,br BRA,"DF,MF",27.0,22.0,45,2.05,27,4,4,3,7,0,4,0.18,2,0,0,1,1,0,Matches
Andrey Ramos do Nascimento,br BRA,MF,21.0,19.8,50,2.52,40,1,1,2,1,5,6,0.3,5,1,0,0,0,0,Matches
Martín Benítez,ar ARG,"MF,FW",25.0,19.1,67,3.5,41,17,4,2,2,1,7,0.37,4,1,1,0,0,1,Matches
Ricardo,br BRA,DF,22.0,17.9,4,0.22,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Léo Matos,br BRA,DF,33.0,16.6,28,1.69,23,2,0,3,0,0,2,0.12,2,0,0,0,0,0,Matches
Leonardo Gil,ar ARG,MF,28.0,15.5,53,3.42,37,12,0,2,2,0,4,0.26,1,1,0,2,0,0,Matches
Bruno Gomes,br BRA,MF,18.0,16.4,24,1.46,18,0,1,2,3,0,0,0.0,0,0,0,0,0,0,Matches
Carlinhos,br BRA,"MF,FW",25.0,15.3,49,3.19,24,12,6,3,3,1,6,0.39,2,1,0,2,0,1,Matches
Miranda,br BRA,DF,20.0,15.2,9,0.59,8,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Marcelo Alves,br BRA,DF,21.0,12.7,5,0.39,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Marcos Júnior,br BRA,MF,24.0,11.6,16,1.38,14,0,0,0,1,1,3,0.26,2,0,0,0,0,1,Matches
Neto Borges,br BRA,"DF,MF",23.0,11.2,25,2.23,17,2,2,0,2,2,1,0.09,1,0,0,0,0,0,Matches
Fellipe Bastos,br BRA,MF,29.0,8.8,19,2.16,17,1,0,0,1,0,1,0.11,1,0,0,0,0,0,Matches
Juninho,br BRA,"MF,FW",19.0,8.7,23,2.65,18,1,2,1,0,1,1,0.12,1,0,0,0,0,0,Matches
Vinícius Paiva,br BRA,"FW,MF",18.0,8.4,17,2.02,14,1,1,0,1,0,1,0.12,1,0,0,0,0,0,Matches
Werley,br BRA,DF,31.0,6.8,4,0.59,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Cayo Tenório,br BRA,DF,20.0,6.8,17,2.51,10,3,2,0,2,0,2,0.3,1,0,1,0,0,0,Matches
Ribamar,br BRA,"FW,MF",22.0,5.2,13,2.48,7,0,0,2,4,0,1,0.19,0,0,0,0,1,0,Matches
Ygor Catatau,br BRA,"FW,MF",24.0,5.1,12,2.37,6,0,5,1,0,0,2,0.4,1,0,0,1,0,0,Matches
Gustavo Torres,co COL,"MF,FW",23.0,4.9,8,1.62,6,0,0,1,1,0,1,0.2,1,0,0,0,0,0,Matches
Gabriel Chaves,br BRA,"MF,FW",18.0,5.3,11,2.08,6,0,0,0,4,1,2,0.38,0,0,0,0,2,0,Matches
Jadson,br BRA,DF,28.0,3.4,2,0.58,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Bruno César,br BRA,MF,31.0,2.7,10,3.77,8,1,0,1,0,0,1,0.38,0,0,0,1,0,0,Matches
Lucão,br BRA,GK,18.0,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Caio Lopes,br BRA,MF,19.0,1.7,7,4.04,4,0,1,1,0,1,1,0.58,1,0,0,0,0,0,Matches
Cláudio Winck,br BRA,DF,25.0,1.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Guilherme Parede,br BRA,"FW,MF",24.0,2.6,2,0.77,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Tiago Reis,br BRA,"FW,MF",20.0,1.4,3,2.09,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Robinho,br BRA,"MF,FW",20.0,0.6,1,1.76,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.2,38.0,671,17.66,472,62,43,37,42,15,60,1.58,34,5,2,11,5,3,
Opponent Total,,,26.5,38.0,973,25.61,685,88,54,52,75,19,90,2.37,58,5,4,7,14,2,
