Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Fernando Miguel,br BRA,GK,34.0,36.0,621,911,68.2,17415,12038,99,100,99.0,307,315,97.5,195,473,41.2,0,0.0,0.0,0.0,0,12,0,0,0,Matches
Germán Cano,ar ARG,FW,31.0,31.8,383,491,78.0,6334,916,208,243,85.6,108,145,74.5,46,56,82.1,1,0.8,0.5,0.2,17,31,4,2,39,Matches
Talles Magno,br BRA,"FW,MF",17.0,25.7,607,773,78.5,7706,1318,384,442,86.9,161,214,75.2,13,27,48.1,1,2.4,1.7,-1.4,29,27,15,1,57,Matches
Henrique,br BRA,DF,25.0,27.2,1206,1464,82.4,18385,7496,668,744,89.8,471,554,85.0,49,99,49.5,1,1.0,0.9,0.0,12,92,8,4,112,Matches
Leandro Castán,br BRA,DF,33.0,26.6,1091,1248,87.4,23243,8502,267,289,92.4,663,705,94.0,156,239,65.3,0,0.1,0.3,-0.1,2,35,1,0,41,Matches
Yago Pikachu,br BRA,"DF,MF",27.0,22.0,696,908,76.7,11355,3580,347,394,88.1,282,340,82.9,50,122,41.0,0,1.6,1.4,-1.6,19,67,12,4,79,Matches
Andrey Ramos do Nascimento,br BRA,MF,21.0,19.8,764,906,84.3,14296,4547,310,354,87.6,319,355,89.9,111,145,76.6,3,2.2,1.7,0.8,21,84,9,2,93,Matches
Martín Benítez,ar ARG,"MF,FW",25.0,19.1,529,780,67.8,9577,3066,253,318,79.6,181,260,69.6,73,142,51.4,2,3.1,3.2,-1.1,35,49,25,4,79,Matches
Ricardo,br BRA,DF,22.0,17.9,615,731,84.1,12449,4937,184,199,92.5,350,386,90.7,77,125,61.6,0,0.0,0.1,0.0,1,34,1,0,46,Matches
Léo Matos,br BRA,DF,33.0,16.6,548,747,73.4,8927,3604,283,320,88.4,216,290,74.5,37,96,38.5,1,1.3,0.9,-0.3,14,32,12,8,46,Matches
Leonardo Gil,ar ARG,MF,28.0,15.5,752,919,81.8,14255,4300,311,341,91.2,317,363,87.3,106,169,62.7,3,4.6,2.8,-1.6,25,100,11,5,119,Matches
Bruno Gomes,br BRA,MF,18.0,16.4,782,904,86.5,14269,3655,302,338,89.3,370,405,91.4,90,112,80.4,0,0.3,0.7,-0.3,9,87,7,0,86,Matches
Carlinhos,br BRA,"MF,FW",25.0,15.3,585,749,78.1,11780,3060,208,257,80.9,275,313,87.9,87,133,65.4,2,2.0,2.0,0.0,22,82,21,7,96,Matches
Miranda,br BRA,DF,20.0,15.2,631,771,81.8,13479,4846,174,198,87.9,354,386,91.7,99,172,57.6,0,0.1,0.2,-0.1,2,64,2,0,57,Matches
Marcelo Alves,br BRA,DF,21.0,12.7,407,480,84.8,8093,3166,124,140,88.6,235,253,92.9,45,80,56.3,0,0.2,0.2,-0.2,2,14,0,0,18,Matches
Marcos Júnior,br BRA,MF,24.0,11.6,522,595,87.7,9123,2825,250,273,91.6,214,237,90.3,50,63,79.4,1,0.2,0.3,0.8,4,81,2,0,78,Matches
Neto Borges,br BRA,"DF,MF",23.0,11.2,432,580,74.5,7051,2401,222,265,83.8,171,224,76.3,32,57,56.1,1,1.0,1.1,0.0,11,14,10,9,25,Matches
Fellipe Bastos,br BRA,MF,29.0,8.8,382,448,85.3,7053,1912,167,184,90.8,152,178,85.4,51,68,75.0,0,0.3,0.7,-0.3,8,49,7,2,45,Matches
Juninho,br BRA,"MF,FW",19.0,8.7,353,413,85.5,5567,1290,175,197,88.8,144,162,88.9,22,28,78.6,1,1.7,1.4,-0.7,10,30,6,1,41,Matches
Vinícius Paiva,br BRA,"FW,MF",18.0,8.4,166,227,73.1,2432,539,97,117,82.9,61,79,77.2,4,14,28.6,0,0.3,0.7,-0.3,6,10,4,2,15,Matches
Werley,br BRA,DF,31.0,6.8,330,388,85.1,6530,2437,86,98,87.8,197,211,93.4,36,65,55.4,0,0.0,0.0,0.0,0,30,0,0,32,Matches
Cayo Tenório,br BRA,DF,20.0,6.8,266,342,77.8,4126,1240,132,152,86.8,117,142,82.4,13,28,46.4,1,0.8,0.9,0.2,6,11,11,5,24,Matches
Ribamar,br BRA,"FW,MF",22.0,5.2,53,77,68.8,623,73,34,43,79.1,15,22,68.2,0,2,0.0,0,0.2,0.1,-0.2,3,0,2,0,5,Matches
Ygor Catatau,br BRA,"FW,MF",24.0,5.1,74,121,61.2,1019,220,52,63,82.5,18,35,51.4,3,10,30.0,1,0.9,0.9,0.1,4,4,1,1,4,Matches
Gustavo Torres,co COL,"MF,FW",23.0,4.9,73,109,67.0,1020,217,44,57,77.2,18,28,64.3,5,10,50.0,1,0.5,0.3,0.5,2,7,3,1,4,Matches
Gabriel Chaves,br BRA,"MF,FW",18.0,5.3,90,126,71.4,1246,125,60,74,81.1,24,34,70.6,3,8,37.5,0,0.7,0.3,-0.7,2,1,1,0,4,Matches
Jadson,br BRA,DF,28.0,3.4,102,119,85.7,1920,886,33,36,91.7,57,62,91.9,9,15,60.0,0,0.0,0.0,0.0,0,9,0,0,14,Matches
Bruno César,br BRA,MF,31.0,2.7,95,127,74.8,1553,441,48,52,92.3,35,41,85.4,7,26,26.9,0,0.3,0.3,-0.3,6,10,4,1,17,Matches
Lucão,br BRA,GK,18.0,2.0,30,55,54.5,823,682,10,10,100.0,12,12,100.0,8,33,24.2,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Caio Lopes,br BRA,MF,19.0,1.7,87,98,88.8,1454,344,38,45,84.4,41,44,93.2,7,7,100.0,0,0.2,0.2,-0.2,3,6,3,0,10,Matches
Cláudio Winck,br BRA,DF,25.0,1.5,37,55,67.3,621,298,20,22,90.9,13,22,59.1,4,8,50.0,0,0.0,0.0,0.0,0,4,0,0,3,Matches
Guilherme Parede,br BRA,"FW,MF",24.0,2.6,49,76,64.5,764,185,31,39,79.5,10,21,47.6,7,10,70.0,0,0.1,0.1,-0.1,2,2,1,0,3,Matches
Tiago Reis,br BRA,"FW,MF",20.0,1.4,17,23,73.9,258,50,10,13,76.9,4,4,100.0,2,3,66.7,0,0.0,0.1,0.0,1,1,2,1,1,Matches
Lucas Robinho,br BRA,"MF,FW",20.0,0.6,15,22,68.2,168,81,11,15,73.3,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,1,2,1,0,2,Matches
Squad Total,,,26.2,38.0,13390,16783,79.8,244914,85277,5642,6432,87.7,5914,6844,86.4,1498,2646,56.6,20,26.8,24.1,-6.8,279,1082,186,60,1295,
Opponent Total,,,26.5,38.0,15928,19418,82.0,287637,100150,6856,7712,88.9,7058,8074,87.4,1697,2768,61.3,35,34.7,35.4,0.3,401,1474,289,88,1752,
