Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Léo Jardim,br BRA,GK,28.0,38.0,0,0,0,0,2,0,0,0,0,0,0,0,35,7,2,77.8,Matches
Pablo Vegetti,ar ARG,FW,35.0,33.2,7,0,0,34,72,28,17,1,12,2,0,0,48,139,168,45.3,Matches
Lucas Piton,br BRA,DF,23.0,30.0,5,0,0,34,11,0,182,38,42,0,0,0,120,30,29,50.8,Matches
Léo Pelé,br BRA,DF,27.0,30.0,3,0,0,27,14,1,5,30,23,0,0,0,89,28,23,54.9,Matches
Paulo Henrique,br BRA,DF,27.0,28.0,6,0,0,40,25,0,88,46,62,0,0,0,162,19,22,46.3,Matches
Hugo Moura,br BRA,MF,26.0,23.5,8,1,0,45,14,0,17,22,53,0,0,0,94,15,11,57.7,Matches
Maicon,br BRA,DF,35.0,26.1,5,0,0,12,8,1,11,29,26,0,0,0,89,73,33,68.9,Matches
Mateus Cocão,br BRA,MF,21.0,24.0,9,1,0,42,31,2,12,38,46,0,0,0,147,24,16,60.0,Matches
João Victor,br BRA,DF,25.0,19.7,6,2,1,13,24,0,6,21,26,0,0,0,72,30,23,56.6,Matches
David,br BRA,FW,28.0,17.6,7,1,1,24,23,9,15,9,15,0,0,0,93,18,16,52.9,Matches
Dimitri Payet,fr FRA,"MF,FW",36.0,13.6,2,0,0,10,26,2,81,9,9,0,0,0,60,4,4,50.0,Matches
Adson,br BRA,FW,23.0,13.6,2,0,0,7,18,0,22,6,20,0,0,0,73,9,12,42.9,Matches
Pablo Galdames Millán,cl CHI,MF,27.0,12.8,5,0,0,33,10,1,19,12,16,0,0,0,57,3,5,37.5,Matches
Juan Sforza,ar ARG,MF,21.0,13.9,3,0,0,18,21,0,5,17,16,0,0,0,56,24,13,64.9,Matches
