Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Léo Jardim,br BRA,GK,28.0,38,38,3420,38.0,56,1.47,203,147,72.4,14,8,16,8,21.1,0,0,0,0,,Matches
Squad Total,,,27.5,38,38,3420,38.0,56,1.47,203,147,72.4,14,8,16,8,21.1,0,0,0,0,,
Opponent Total,,,27.7,38,38,3420,38.0,43,1.13,139,95,69.8,16,8,14,12,31.6,3,1,2,0,66.7,
