Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Fernando Sobral,br BRA,"MF,FW",25.0,31.1,1641,39,307,886,487,35,1640,64,43,67.2,21,32.8,969,5763,2912,65,51,12,50,40,1024,114,Matches
Vinícius,br BRA,"MF,FW",28.0,28.8,1442,6,79,745,634,72,1437,38,24,63.2,14,36.8,906,3995,1850,56,45,9,49,22,1065,177,Matches
Bruno Pacheco,br BRA,DF,28.0,28.7,1520,97,484,747,310,9,1520,37,23,62.2,14,37.8,764,3938,2134,47,41,1,23,6,775,68,Matches
Cléber,br BRA,FW,23.0,24.5,736,34,60,320,359,88,736,19,10,52.6,9,47.4,358,1597,489,16,14,9,71,32,479,124,Matches
Luiz Otávio,br BRA,DF,31.0,27.5,1347,240,728,595,29,16,1347,5,3,60.0,2,40.0,771,3630,1811,6,3,0,16,2,790,1,Matches
Tiago Pagnussat,br BRA,DF,29.0,27.5,1458,254,725,681,65,37,1458,4,2,50.0,2,50.0,731,3309,1716,10,8,0,7,2,802,3,Matches
Samuel Xavier,br BRA,DF,29.0,26.4,1572,72,384,792,407,21,1572,17,7,41.2,10,58.8,827,4254,2081,39,35,2,16,17,934,94,Matches
Fábio Gonçalves,br BRA,MF,33.0,25.5,1183,68,307,753,135,18,1183,17,12,70.6,5,29.4,674,2998,1144,14,17,4,23,10,721,22,Matches
Charles Rigon Matos,br BRA,MF,23.0,22.8,1087,51,202,720,180,22,1087,18,13,72.2,5,27.8,608,2701,1166,15,13,2,29,20,688,38,Matches
Fernando Prass,br BRA,GK,41.0,22.0,604,531,602,3,0,0,604,0,0,,0,,294,1825,1466,0,0,0,0,0,174,0,Matches
Lima,br BRA,"FW,MF",23.0,19.3,952,17,132,457,381,47,951,55,38,69.1,17,30.9,634,3362,1529,45,29,18,42,36,687,124,Matches
Léo Chú,br BRA,FW,19.0,15.6,573,4,79,191,315,70,573,76,36,47.4,40,52.6,390,3076,1730,65,38,31,42,16,387,131,Matches
Richard,br BRA,GK,28.0,16.0,426,393,426,0,0,0,426,0,0,,0,,186,969,596,0,0,0,0,0,106,0,Matches
Eduardo,br BRA,DF,33.0,10.1,522,37,164,205,159,2,522,17,10,58.8,7,41.2,275,1697,740,20,17,1,15,10,282,31,Matches
Leandro Carvalho,br BRA,"FW,MF",24.0,9.0,375,8,50,162,178,23,375,60,34,56.7,26,43.3,261,1889,904,26,23,8,16,21,272,66,Matches
Willian Klaus,br BRA,DF,26.0,8.2,407,69,232,167,9,4,407,0,0,,0,,243,1185,549,1,2,0,2,0,264,2,Matches
Alyson Neves,br BRA,DF,23.0,7.5,461,28,151,215,97,6,461,16,10,62.5,6,37.5,221,1283,683,16,9,3,10,5,221,30,Matches
Gabriel Lacerda,br BRA,DF,20.0,7.2,311,50,171,127,13,9,311,1,0,0.0,1,100.0,191,936,587,1,1,0,3,0,209,0,Matches
Mateus Gonçalves Martins,br BRA,FW,25.0,6.5,243,3,30,82,137,21,243,30,15,50.0,15,50.0,166,1338,697,32,19,8,19,5,162,57,Matches
Pedrinho,br BRA,MF,22.0,6.1,335,13,79,218,43,8,335,12,11,91.7,1,8.3,190,748,354,5,6,3,14,4,213,3,Matches
Rafael Sóbis,br BRA,"FW,MF",34.0,5.6,223,2,19,89,119,25,223,7,6,85.7,1,14.3,127,597,197,5,4,0,11,10,158,38,Matches
Eduardo Brock,br BRA,DF,28.0,5.5,290,56,157,125,9,5,290,0,0,,0,,173,1256,786,4,1,0,3,0,165,0,Matches
William Oliveira,br BRA,MF,27.0,4.8,153,8,42,99,14,0,153,2,1,50.0,1,50.0,70,415,161,2,1,0,6,1,66,0,Matches
Ricardo Dias Acosta,br BRA,MF,34.0,4.5,299,6,44,193,66,2,299,1,1,100.0,0,0.0,178,726,329,7,6,0,3,3,204,11,Matches
Felipe Vizeu,br BRA,"FW,MF",22.0,3.6,139,12,18,62,59,17,139,4,1,25.0,3,75.0,80,383,142,3,1,3,11,5,100,21,Matches
Felipe Silva,br BRA,"FW,MF",29.0,2.9,148,1,9,61,81,10,148,10,8,80.0,2,20.0,103,594,294,12,9,5,5,5,110,27,Matches
Wescley,br BRA,"MF,FW",28.0,4.3,230,3,28,104,103,9,230,16,11,68.8,5,31.3,155,755,380,11,5,2,7,13,153,30,Matches
Kelvyn,br BRA,"DF,FW",20.0,3.8,223,8,58,107,58,10,223,6,3,50.0,3,50.0,134,546,277,7,3,1,10,2,150,23,Matches
Saulo Mineiro,br BRA,FW,22.0,5.7,195,8,30,76,97,26,195,19,11,57.9,8,42.1,127,950,351,12,8,9,18,12,131,33,Matches
Rick,br BRA,"FW,MF",20.0,2.1,106,0,13,51,45,5,106,15,9,60.0,6,40.0,75,594,316,12,5,4,9,2,71,24,Matches
Marthã,br BRA,MF,22.0,0.6,30,1,6,20,4,0,30,1,1,100.0,0,0.0,15,66,15,0,0,0,1,0,15,0,Matches
Vítor Jacaré,br BRA,FW,20.0,2.9,130,1,7,42,85,17,130,14,10,71.4,4,28.6,100,698,381,17,9,5,12,4,98,30,Matches
Bergson da Silva,br BRA,FW,28.0,0.6,30,1,3,17,10,2,30,4,2,50.0,2,50.0,22,135,33,3,1,0,3,1,22,3,Matches
Alan Uchôa,br BRA,DF,20.0,0.1,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,27.9,38.0,19392,2121,5826,9113,4688,636,19385,585,355,60.7,230,39.3,11018,58208,28800,574,424,140,546,306,11698,1325,
Opponent Total,,,26.1,38.0,23842,1976,6848,11543,5691,703,23831,665,438,65.9,227,34.1,14922,75573,38691,676,564,136,578,363,16213,1675,
