Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-04-21,19:15,Sudamericana,Group stage,Wed,Home,W,3,1,bo Wilstermann,,,56,,Luiz Otávio,4-2-3-1,5-4-1,Nicolás Gamboa,Match Report,
2021-04-27,21:30,Sudamericana,Group stage,Tue,Away,D,0,0,ar Arsenal,,,43,,Luiz Otávio,4-2-3-1,4-1-3-2,José Méndez,Match Report,
2021-05-05,18:15,Sudamericana,Group stage,Wed,Away,D,0,0,bo Bolívar,,,33,,Fernando Sobral,4-2-3-1,4-4-2,Daniel Fedorczuk,Match Report,
2021-05-12,19:15,Sudamericana,Group stage,Wed,Home,D,0,0,ar Arsenal,,,49,,Luiz Otávio,4-2-3-1,4-4-2,Roberto Tobar,Match Report,
2021-05-20,19:15,Sudamericana,Group stage,Thu,Home,W,2,0,bo Bolívar,,,43,,Luiz Otávio,4-2-3-1,4-3-1-2,José Argote,Match Report,
2021-05-27,18:15,Sudamericana,Group stage,Thu,Away,L,0,1,bo Wilstermann,,,44,,Messias,4-2-3-1,4-3-3,Guillermo Guerrero,Match Report,
2021-05-30,16:00,Série A,Matchweek 1,Sun,Home,W,3,2,Grêmio,1.3,1.1,36,,Messias,4-2-3-1,4-3-3,Savio Pereira,Match Report,
2021-06-05,21:00,Série A,Matchweek 2,Sat,Away,L,1,3,Santos,1.0,1.9,43,,Messias,4-4-2,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
2021-06-13,20:30,Série A,Matchweek 3,Sun,Away,D,0,0,Chapecoense,1.1,0.8,62,,Messias,4-2-3-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,
2021-06-17,16:00,Série A,Matchweek 4,Thu,Home,L,1,2,Bahia,1.4,1.4,61,,Messias,4-2-3-1,4-3-3,Marcelo de Lima Henrique,Match Report,
2021-06-20,16:00,Série A,Matchweek 5,Sun,Away,D,1,1,Internacional,1.6,1.6,40,,Messias,4-2-3-1,4-4-2,Diego Pombo Lopez,Match Report,
2021-06-24,19:00,Série A,Matchweek 6,Thu,Home,W,2,1,Atlético Mineiro,1.4,1.1,34,,Messias,4-2-3-1,4-1-4-1,Leandro Pedro Vuaden,Match Report,
2021-06-27,20:30,Série A,Matchweek 7,Sun,Home,D,1,1,São Paulo,1.6,2.0,37,,Messias,4-2-3-1,3-1-4-2,Felipe Fernandes de Lima,Match Report,
2021-07-01,16:00,Série A,Matchweek 8,Thu,Away,D,0,0,RB Bragantino,0.5,1.5,36,,Messias,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2021-07-04,18:15,Série A,Matchweek 9,Sun,Home,W,2,0,Juventude,1.0,0.2,62,,Messias,4-2-3-1,4-2-3-1,Alisson Sidnei Furtado,Match Report,
