Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Diogo Silva,br BRA,GK,32.0,36.5,959,829,957,2,0,0,959,1,1,100.0,0,0.0,422,3054,2099,0,0,0,0,0,233,0,Matches
Fábio Gonçalves,br BRA,MF,32.0,34.7,1871,78,419,1190,273,31,1871,35,23,65.7,12,34.3,1108,6376,2779,55,40,2,37,20,1101,64,Matches
Samuel Xavier,br BRA,DF,28.0,32.8,2132,91,462,1113,580,31,2132,50,33,66.0,17,34.0,1257,7886,4730,107,75,4,31,25,1273,106,Matches
João Lucas Cardoso,br BRA,DF,27.0,30.8,1878,101,564,810,535,37,1878,54,34,63.0,20,37.0,942,5496,3107,87,49,15,31,22,985,164,Matches
Thiago Galhardo,br BRA,"FW,MF",29.0,29.6,1087,33,87,499,524,134,1083,79,48,60.8,31,39.2,729,4361,2355,82,48,22,67,51,821,195,Matches
Ricardo Dias Acosta,br BRA,MF,33.0,29.5,1886,62,281,1172,454,19,1886,19,12,63.2,7,36.8,1033,5051,2311,29,31,1,24,13,1156,61,Matches
Valdo,br BRA,DF,26.0,27.9,1182,193,604,546,38,21,1182,4,4,100.0,0,0.0,660,3918,2389,9,5,1,6,3,688,3,Matches
Luiz Otávio,br BRA,DF,30.0,25.1,1301,176,608,653,53,29,1301,9,8,88.9,1,11.1,752,4155,2188,7,7,1,16,4,753,8,Matches
Tiago Alves,br BRA,DF,34.0,19.4,910,133,454,424,34,17,910,0,0,,0,,503,2250,1425,2,6,1,2,2,566,3,Matches
Felipe Silva,br BRA,"MF,FW",28.0,15.7,856,8,88,416,377,34,856,68,46,67.6,22,32.4,561,3617,1929,50,50,11,24,29,562,86,Matches
Leandro Carvalho,br BRA,"FW,MF",23.0,14.2,696,7,67,268,380,41,695,86,45,52.3,41,47.7,461,3350,1882,64,45,18,40,34,467,155,Matches
Felippe Cardoso,br BRA,FW,20.0,14.3,394,12,38,166,199,46,394,35,22,62.9,13,37.1,263,1525,562,20,16,3,36,33,286,79,Matches
Lima,br BRA,"FW,MF",22.0,11.8,518,8,75,255,200,26,518,34,21,61.8,13,38.2,357,2122,1125,32,24,9,24,16,366,72,Matches
Bergson da Silva,br BRA,FW,27.0,12.7,398,7,15,190,199,54,397,17,10,58.8,7,41.2,281,1691,675,21,27,9,49,24,311,82,Matches
William Oliveira,br BRA,MF,26.0,10.1,411,29,94,276,44,4,411,11,9,81.8,2,18.2,234,1115,481,8,7,1,14,6,218,10,Matches
Mateus Gonçalves Martins,br BRA,"MF,FW",24.0,10.3,406,4,55,149,210,40,406,53,26,49.1,27,50.9,273,2669,1384,53,25,23,32,13,278,97,Matches
Fernando Sobral,br BRA,"MF,FW",24.0,9.0,467,9,75,227,173,8,467,14,8,57.1,6,42.9,289,1761,897,28,34,2,22,5,302,63,Matches
Chico,br BRA,"FW,MF",27.0,7.2,327,5,31,169,139,17,327,11,5,45.5,6,54.5,241,1437,810,28,27,7,16,7,244,74,Matches
Pedro Ken,br BRA,MF,31.0,8.7,302,12,53,201,52,6,302,3,3,100.0,0,0.0,185,838,347,9,6,1,14,12,189,19,Matches
Cristovam da Silva,br BRA,DF,28.0,6.4,351,16,105,169,81,9,351,14,7,50.0,7,50.0,191,985,654,14,12,1,9,7,184,21,Matches
Eduardo Brock,br BRA,DF,27.0,5.4,355,51,168,172,16,4,355,2,1,50.0,1,50.0,208,1051,722,6,2,0,2,0,215,6,Matches
Thiago Carleto,br BRA,DF,29.0,4.8,355,9,76,165,116,3,355,2,0,0.0,2,100.0,178,649,364,4,8,0,3,4,181,26,Matches
Auremir,br BRA,MF,27.0,4.3,229,4,31,176,24,3,229,1,1,100.0,0,0.0,148,742,364,3,6,0,4,1,162,4,Matches
Ricardo Bueno,br BRA,FW,31.0,3.8,137,6,9,54,75,19,136,7,4,57.1,3,42.9,89,492,256,10,7,3,13,8,104,35,Matches
Wescley,br BRA,"FW,MF",27.0,4.7,207,4,21,101,92,20,207,14,8,57.1,6,42.9,135,810,372,8,13,1,15,14,128,40,Matches
Rick,br BRA,"MF,FW",19.0,1.7,52,1,8,18,28,2,52,4,2,50.0,2,50.0,40,270,175,6,3,0,8,0,33,14,Matches
Edinho Campos,br BRA,MF,36.0,1.0,67,3,7,48,12,1,67,0,0,,0,,38,152,57,0,1,0,2,0,49,1,Matches
Lucas França,br BRA,GK,23.0,1.0,21,20,21,0,0,0,21,0,0,,0,,8,49,36,0,0,0,0,0,5,0,Matches
Willian Popp,br BRA,FW,24.0,0.6,31,0,0,12,19,1,31,2,1,50.0,1,50.0,23,133,53,3,3,1,0,2,24,8,Matches
Richard,br BRA,GK,27.0,0.5,19,15,19,0,0,0,19,0,0,,0,,8,48,34,0,0,0,0,0,5,0,Matches
Juninho Quixadá,br BRA,"FW,MF",33.0,1.4,83,0,4,34,45,14,83,8,2,25.0,6,75.0,69,400,180,10,6,6,4,2,72,19,Matches
Romário,br BRA,FW,26.0,1.1,34,1,1,19,15,3,34,3,1,33.3,2,66.7,16,100,60,3,3,1,3,0,23,7,Matches
Roger,br BRA,FW,34.0,0.6,19,0,0,8,13,2,19,3,1,33.3,2,66.7,13,103,33,0,3,0,1,1,16,6,Matches
Squad Total,,,29.0,38.0,19941,1927,5497,9702,5000,676,19934,643,386,60.0,257,40.0,11715,68656,36835,758,589,144,549,358,12000,1528,
Opponent Total,,,27.2,38.0,23188,2213,6554,11580,5360,743,23186,733,477,65.1,256,34.9,13321,72515,38147,749,604,156,559,345,15208,1534,
