Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
João Ricardo Riedi,br BRA,GK,33.0,35.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Richard,br BRA,MF,27.0,26.3,0,26,8,30.8,0.99,0.3,0.0,0.0,19.8,0,0,0,1.5,1.5,0.06,-1.5,-1.5,Matches
Vinícius,br BRA,"FW,MF",30.0,26.7,3,68,22,32.4,2.55,0.83,0.04,0.14,21.9,9,0,0,4.0,4.0,0.06,-1.0,-1.0,Matches
Stiven Mendoza,co COL,FW,29.0,25.9,10,81,27,33.3,3.13,1.04,0.11,0.33,16.4,2,1,2,11.0,9.4,0.12,-1.0,-0.4,Matches
Bruno Pacheco,br BRA,DF,30.0,26.1,1,13,4,30.8,0.5,0.15,0.08,0.25,28.3,0,0,0,0.3,0.3,0.02,0.7,0.7,Matches
Richardson,br BRA,MF,30.0,23.0,0,11,0,0.0,0.48,0.0,0.0,,29.4,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
Nino Paraíba,br BRA,DF,36.0,24.6,1,21,3,14.3,0.85,0.12,0.05,0.33,23.1,1,0,0,1.0,1.0,0.05,0.0,0.0,Matches
Messias,br BRA,DF,27.0,23.0,0,13,2,15.4,0.57,0.09,0.0,0.0,12.7,0,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches
Lima,br BRA,"FW,MF",25.0,21.5,3,38,9,23.7,1.77,0.42,0.03,0.11,20.7,2,2,2,4.0,2.4,0.06,-1.0,-1.4,Matches
Luiz Otávio,br BRA,DF,33.0,20.2,1,15,3,20.0,0.74,0.15,0.07,0.33,11.7,0,0,0,2.0,2.0,0.13,-1.0,-1.0,Matches
Gabriel Lacerda,br BRA,DF,22.0,21.0,0,11,0,0.0,0.52,0.0,0.0,,10.0,0,0,0,0.9,0.9,0.08,-0.9,-0.9,Matches
Victor Luis,br BRA,DF,28.0,15.7,0,17,2,11.8,1.08,0.13,0.0,0.0,30.5,6,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
Michel,br BRA,DF,31.0,11.8,0,8,1,12.5,0.68,0.08,0.0,0.0,24.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Cléber,br BRA,FW,25.0,10.9,4,37,15,40.5,3.4,1.38,0.11,0.27,13.6,0,0,0,4.8,4.8,0.13,-0.8,-0.8,Matches
Erick,br BRA,"FW,MF",24.0,11.7,2,31,10,32.3,2.65,0.86,0.03,0.1,20.0,2,1,1,2.7,2.0,0.06,-0.7,-1.0,Matches
Fernando Sobral,br BRA,MF,27.0,11.2,1,18,8,44.4,1.61,0.72,0.06,0.13,23.8,0,0,0,0.9,0.9,0.05,0.1,0.1,Matches
Rodrigo Lindoso,br BRA,MF,32.0,9.6,0,10,2,20.0,1.04,0.21,0.0,0.0,15.7,0,0,0,1.0,1.0,0.1,-1.0,-1.0,Matches
Jô,br BRA,FW,34.0,8.7,2,20,8,40.0,2.3,0.92,0.1,0.25,12.8,0,0,1,2.8,2.1,0.1,-0.8,-0.1,Matches
Guilherme Carvalho,br BRA,MF,22.0,7.6,1,13,4,30.8,1.72,0.53,0.08,0.25,22.1,1,0,0,1.2,1.2,0.1,-0.2,-0.2,Matches
Zé Roberto,br BRA,FW,28.0,8.2,2,14,6,42.9,1.71,0.73,0.07,0.17,17.7,0,1,1,1.8,1.0,0.07,0.2,0.0,Matches
