Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
João Ricardo Riedi,br BRA,GK,33.0,35.0,5,0,0,0,1,0,0,0,1,0,0,0,33,9,0,100.0,Matches
Richard,br BRA,MF,27.0,26.3,12,1,0,57,36,3,9,35,38,0,0,0,158,60,37,61.9,Matches
Vinícius,br BRA,"FW,MF",30.0,26.7,9,2,2,11,40,6,160,24,3,1,0,0,130,11,15,42.3,Matches
Stiven Mendoza,co COL,FW,29.0,25.9,6,0,0,27,54,13,53,4,9,0,0,0,107,21,24,46.7,Matches
Bruno Pacheco,br BRA,DF,30.0,26.1,5,1,0,40,49,3,65,27,33,1,1,0,142,37,21,63.8,Matches
Richardson,br BRA,MF,30.0,23.0,14,1,0,65,38,0,9,20,31,0,1,0,118,26,15,63.4,Matches
Nino Paraíba,br BRA,DF,36.0,24.6,11,0,0,34,45,1,174,36,22,1,0,0,122,36,35,50.7,Matches
Messias,br BRA,DF,27.0,23.0,4,0,0,23,7,0,1,23,8,0,1,0,69,75,14,84.3,Matches
Lima,br BRA,"FW,MF",25.0,21.5,2,1,0,26,54,3,61,18,23,0,0,0,116,10,27,27.0,Matches
Luiz Otávio,br BRA,DF,33.0,20.2,8,1,0,20,11,1,1,48,21,1,3,0,75,73,39,65.2,Matches
Gabriel Lacerda,br BRA,DF,22.0,21.0,4,0,0,15,3,0,6,21,14,0,1,0,91,49,31,61.3,Matches
Victor Luis,br BRA,DF,28.0,15.7,1,0,0,25,22,0,57,15,9,0,0,0,77,11,27,28.9,Matches
Michel,br BRA,DF,31.0,11.8,2,0,0,12,14,1,34,15,8,0,0,0,57,20,10,66.7,Matches
Cléber,br BRA,FW,25.0,10.9,6,1,1,38,6,4,5,2,10,0,0,0,26,56,49,53.3,Matches
