Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Fernando Sobral,br BRA,MF,26.0,33.4,1295,1620,79.9,22658,7446,611,688,88.8,485,579,83.8,157,250,62.8,1,2.3,1.9,-1.3,30,170,13,3,171,Matches
Messias,br BRA,DF,26.0,33.5,842,1095,76.9,17525,6718,227,269,84.4,486,560,86.8,114,234,48.7,1,1.4,1.0,-0.4,6,61,1,0,69,Matches
Bruno Pacheco,br BRA,DF,29.0,32.4,1074,1457,73.7,18175,8968,550,616,89.3,392,523,75.0,100,219,45.7,1,1.5,1.9,-0.5,24,115,28,9,145,Matches
Vinícius,br BRA,"MF,FW",29.0,26.4,880,1173,75.0,16334,4890,381,457,83.4,313,394,79.4,144,236,61.0,2,5.5,4.5,-3.5,62,134,38,7,167,Matches
Lima,br BRA,FW,24.0,23.5,699,932,75.0,10095,3405,405,465,87.1,203,262,77.5,47,100,47.0,4,3.4,4.0,0.6,35,68,23,2,96,Matches
Stiven Mendoza,co COL,"FW,MF",28.0,22.2,534,702,76.1,7954,2685,296,341,86.8,170,209,81.3,36,62,58.1,2,3.1,2.2,-1.1,33,44,29,2,93,Matches
Richard,br BRA,GK,29.0,22.0,429,610,70.3,13504,10286,79,79,100.0,174,176,98.9,176,353,49.9,0,0.1,0.0,-0.1,2,11,0,0,0,Matches
Gabriel Lacerda,br BRA,DF,21.0,19.9,528,689,76.6,11227,4421,153,172,89.0,284,324,87.7,84,168,50.0,1,0.2,0.2,0.8,4,30,3,1,32,Matches
Luiz Otávio,br BRA,DF,32.0,19.1,543,659,82.4,10687,4269,171,197,86.8,308,350,88.0,61,93,65.6,0,1.5,0.6,-1.5,7,36,1,0,52,Matches
Marlon,br BRA,MF,30.0,16.3,602,717,84.0,10676,3410,252,290,86.9,278,320,86.9,56,70,80.0,0,1.2,1.0,-1.2,14,77,12,2,74,Matches
Fábio Gonçalves,br BRA,"MF,DF",34.0,14.4,454,591,76.8,7980,2697,203,244,83.2,165,201,82.1,61,99,61.6,1,0.1,0.1,0.9,1,48,0,0,44,Matches
Cléber,br BRA,FW,24.0,15.7,254,370,68.6,3195,533,160,205,78.0,60,92,65.2,12,18,66.7,0,1.0,0.5,-1.0,13,21,5,1,24,Matches
Gabriel Dias,br BRA,DF,26.0,12.5,380,500,76.0,5870,2378,200,238,84.0,149,191,78.0,18,38,47.4,0,0.5,0.5,-0.5,6,19,5,2,25,Matches
João Ricardo Riedi,br BRA,GK,32.0,12.5,260,362,71.8,8947,6845,24,24,100.0,106,107,99.1,130,231,56.3,0,0.0,0.0,0.0,0,9,0,0,0,Matches
Igor Inocêncio,br BRA,DF,22.0,12.1,377,553,68.2,6650,2421,178,208,85.6,154,217,71.0,38,89,42.7,1,1.6,1.6,-0.6,16,32,13,10,37,Matches
Jael Ferreira,br BRA,FW,32.0,9.0,137,232,59.1,2025,567,80,127,63.0,39,68,57.4,11,17,64.7,3,1.0,1.3,2.0,16,13,12,0,25,Matches
Rick,br BRA,FW,21.0,12.7,284,382,74.3,3867,706,173,199,86.9,72,103,69.9,14,27,51.9,1,0.8,0.9,0.2,16,15,14,5,30,Matches
Jorginho,br BRA,MF,30.0,10.9,360,512,70.3,5861,2148,181,218,83.0,127,175,72.6,36,81,44.4,3,2.7,2.3,0.3,30,46,18,3,73,Matches
Kelvyn,br BRA,"DF,FW",21.0,11.3,459,577,79.5,6288,2703,293,320,91.6,133,172,77.3,18,43,41.9,0,1.6,1.3,-1.6,20,32,14,6,49,Matches
Marcos Ytalo,br BRA,DF,24.0,9.8,328,417,78.7,5221,2535,177,196,90.3,118,153,77.1,23,44,52.3,0,0.7,0.9,-0.7,11,31,12,8,41,Matches
Saulo Mineiro,br BRA,"FW,MF",23.0,7.4,75,116,64.7,905,125,45,64,70.3,21,28,75.0,2,6,33.3,1,0.8,0.6,0.2,7,3,4,1,7,Matches
Erick,br BRA,"FW,MF",23.0,7.7,189,259,73.0,3383,1235,94,115,81.7,70,87,80.5,22,40,55.0,0,0.5,0.8,-0.5,5,25,12,2,50,Matches
William Oliveira,br BRA,MF,28.0,5.8,123,147,83.7,2053,578,60,67,89.6,45,52,86.5,13,19,68.4,0,0.0,0.0,0.0,1,9,0,0,9,Matches
Willian Klaus,br BRA,DF,27.0,4.0,184,208,88.5,3829,1248,48,56,85.7,110,116,94.8,25,35,71.4,0,0.2,0.0,-0.2,2,12,0,0,13,Matches
Vinícius Machado,br BRA,GK,20.0,3.5,36,67,53.7,1464,1253,3,3,100.0,10,12,83.3,22,49,44.9,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Willian,br BRA,MF,27.0,3.1,141,167,84.4,2530,581,54,63,85.7,71,79,89.9,11,15,73.3,0,0.1,0.1,-0.1,2,20,0,0,14,Matches
Geovane,br BRA,MF,21.0,2.2,82,114,71.9,1386,390,39,45,86.7,32,43,74.4,7,16,43.8,0,0.2,0.0,-0.2,3,8,0,0,8,Matches
Yony González,co COL,FW,26.0,4.5,52,76,68.4,514,78,34,40,85.0,9,17,52.9,0,4,0.0,0,0.2,0.1,-0.2,3,2,0,0,2,Matches
Pedrinho,br BRA,MF,23.0,2.8,101,122,82.8,1837,512,40,50,80.0,46,50,92.0,13,16,81.3,1,0.5,0.1,0.5,3,15,1,0,17,Matches
Airton,br BRA,FW,21.0,1.7,15,25,60.0,205,69,12,16,75.0,2,3,66.7,1,2,50.0,0,0.0,0.0,0.0,0,0,1,0,3,Matches
Gabriel Santos,br BRA,"FW,MF",21.0,1.5,29,50,58.0,359,68,18,22,81.8,9,15,60.0,1,2,50.0,0,0.7,0.4,-0.7,5,0,1,0,3,Matches
Felipe Vizeu,br BRA,FW,23.0,0.7,7,12,58.3,84,0,5,8,62.5,2,2,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Charles Rigon Matos,br BRA,MF,24.0,1.3,55,75,73.3,1059,290,25,34,73.5,22,27,81.5,8,12,66.7,0,0.0,0.1,0.0,0,12,1,0,8,Matches
Jordan,br BRA,DF,21.0,0.5,13,15,86.7,299,156,1,1,100.0,10,10,100.0,2,4,50.0,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Wendson,br BRA,"MF,FW",23.0,0.4,7,10,70.0,57,5,7,7,100.0,0,1,0.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
João Victor,br BRA,FW,16.0,0.2,4,6,66.7,53,43,3,3,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Hélio Borges,br BRA,FW,20.0,0.1,2,6,33.3,51,32,0,1,0.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Cristiano,br BRA,FW,21.0,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,27.2,38.0,11834,15625,75.7,214807,86694,5282,6148,85.9,4678,5721,81.8,1463,2697,54.2,23,33.0,29.1,-10.0,377,1122,261,64,1386,
Opponent Total,,,26.4,38.0,14042,17793,78.9,260634,93611,5916,6800,87.0,6124,7186,85.2,1709,2982,57.3,28,35.3,28.9,-7.3,400,1135,275,97,1443,
