Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Élton Rodrigues Brandão,br BRA,FW,32.0,6,423.0,71.0,12.4,4.7,4,90.0,4.0,2,31.0,12,0.67,5.0,6.0,-1.0,-0.21,-0.06,Matches
Arnaldo,br BRA,DF,25.0,12,404.0,34.0,11.8,4.5,4,73.0,2.0,8,14.0,13,1.23,8.0,9.0,-1.0,-0.22,-0.07,Matches
Rafael Carioca,br BRA,DF,25.0,5,394.0,79.0,11.5,4.4,4,90.0,4.0,1,33.0,0,0.6,3.0,6.0,-3.0,-0.69,-0.6,Matches
Eduardo Brock,br BRA,DF,26.0,8,361.0,45.0,10.6,4.0,3,91.0,3.0,5,17.0,18,2.5,4.0,2.0,2.0,0.5,0.73,Matches
Pedro Ken,br BRA,MF,30.0,10,301.0,30.0,8.8,3.3,2,72.0,0.0,8,20.0,9,1.1,1.0,4.0,-3.0,-0.9,-0.81,Matches
Jown Cardona,co COL,MF,23.0,7,281.0,40.0,8.2,3.1,2,85.0,1.0,5,22.0,8,1.71,2.0,0.0,2.0,0.64,0.87,Matches
Naldo,br BRA,MF,27.0,5,275.0,55.0,8.0,3.1,2,91.0,2.0,3,31.0,4,0.8,3.0,4.0,-1.0,-0.33,-0.18,Matches
Ricardo Bueno,br BRA,FW,30.0,6,190.0,32.0,5.6,2.1,2,73.0,0.0,4,11.0,12,1.33,0.0,1.0,-1.0,-0.47,-0.33,Matches
Douglas Coutinho,br BRA,"FW,MF",23.0,5,181.0,36.0,5.3,2.0,2,75.0,1.0,3,11.0,5,0.2,0.0,5.0,-5.0,-2.49,-2.46,Matches
Hyuri,br BRA,"FW,MF",26.0,4,167.0,42.0,4.9,1.9,1,60.0,0.0,3,36.0,5,0.25,1.0,2.0,-1.0,-0.54,-0.4,Matches
Ernandes Dias Luz,br BRA,"DF,MF",30.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,3,0.0,0.0,2.0,-2.0,-2.0,-1.89,Matches
Patrick,br BRA,DF,20.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,6,1.5,2.0,2.0,0.0,0.0,0.16,Matches
Diogo Silva,br BRA,GK,31.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,17,1.0,0.0,0.0,0.0,0.0,0.16,Matches
Roberto César,br BRA,"FW,MF",32.0,3,68.0,23.0,2.0,0.8,0,,0.0,3,22.0,0,0.33,0.0,1.0,-1.0,-1.32,-1.19,Matches
Luidy,br BRA,MF,21.0,3,47.0,16.0,1.4,0.5,0,,0.0,3,15.0,5,0.67,1.0,1.0,0.0,0.0,0.16,Matches
Robinho,br BRA,MF,23.0,2,37.0,19.0,1.1,0.4,0,,0.0,2,18.0,3,1.5,0.0,1.0,-1.0,-2.43,-2.3,Matches
Juninho Piauiense,br BRA,FW,18.0,2,32.0,16.0,0.9,0.4,0,,0.0,2,15.0,4,0.5,1.0,0.0,1.0,2.81,3.0,Matches
Romário,br BRA,FW,25.0,1,23.0,23.0,0.7,0.3,0,,0.0,1,22.0,0,0.0,0.0,1.0,-1.0,-3.91,-3.78,Matches
Renan Brito Soares,br BRA,GK,33.0,0,,,,,0,,0.0,0,,5,,,,,,,Matches
Matheus Cabral,br BRA,GK,19.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Jackson Caucaia,br BRA,MF,31.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Fernando Henrique,br BRA,GK,34.0,0,,,,,0,,0.0,0,,24,,,,,,,Matches
Matheus Lira,br BRA,MF,20.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Bruno Pires,br BRA,DF,25.0,0,,,,,0,,0.0,0,,7,,,,,,,Matches
Duduh Silva,br BRA,FW,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Leandro Silva,br BRA,DF,29.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Squad Total,,,28.1,38,3420.0,90.0,100.0,38.0,418,84.0,,114,23.0,290,1.16,32.0,38.0,-6.0,-0.16,,
Opponent Total,,,27.3,38,3420.0,90.0,100.0,38.0,418,84.0,,113,26.0,306,1.47,38.0,32.0,6.0,0.16,,
