Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Fernando Sobral,br BRA,"MF,FW",25.0,34,32,2803.0,31.1,2.0,3.0,5.0,1.0,1.0,1.0,4.0,0.0,3.3,2.5,3.5,6.0,65.0,131.0,114.0,0.06,0.1,0.16,0.03,0.13,0.11,0.11,0.22,0.08,0.19,Matches
Vinícius,br BRA,"MF,FW",28.0,31,30,2593.0,28.8,13.0,9.0,22.0,9.0,4.0,5.0,4.0,0.0,11.5,7.7,7.9,15.5,56.0,186.0,177.0,0.45,0.31,0.76,0.31,0.62,0.4,0.27,0.67,0.27,0.54,Matches
Bruno Pacheco,br BRA,DF,28.0,29,29,2579.0,28.7,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,0.3,0.3,1.5,1.8,47.0,139.0,68.0,0.0,0.07,0.07,0.0,0.07,0.01,0.05,0.06,0.01,0.06,Matches
Cléber,br BRA,FW,23.0,33,29,2208.0,24.5,6.0,1.0,7.0,6.0,0.0,0.0,1.0,0.0,6.8,6.8,2.0,8.8,16.0,30.0,124.0,0.24,0.04,0.29,0.24,0.29,0.28,0.08,0.36,0.28,0.36,Matches
Luiz Otávio,br BRA,DF,31.0,28,28,2474.0,27.5,1.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,1.4,1.4,0.2,1.6,6.0,47.0,1.0,0.04,0.0,0.04,0.04,0.04,0.05,0.01,0.06,0.05,0.06,Matches
Tiago Pagnussat,br BRA,DF,29.0,28,28,2472.0,27.5,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.5,1.5,0.3,1.8,10.0,67.0,3.0,0.04,0.0,0.04,0.04,0.04,0.05,0.01,0.07,0.05,0.07,Matches
Samuel Xavier,br BRA,DF,29.0,28,28,2380.0,26.4,1.0,3.0,4.0,1.0,0.0,0.0,7.0,1.0,1.2,1.2,2.9,4.1,39.0,160.0,94.0,0.04,0.11,0.15,0.04,0.15,0.05,0.11,0.15,0.05,0.15,Matches
Fábio Gonçalves,br BRA,MF,33.0,31,26,2294.0,25.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.5,1.5,0.6,2.1,14.0,84.0,22.0,0.04,0.0,0.04,0.04,0.04,0.06,0.02,0.08,0.06,0.08,Matches
Charles Rigon Matos,br BRA,MF,23.0,31,23,2055.0,22.8,2.0,2.0,4.0,2.0,0.0,0.0,7.0,0.0,1.1,1.1,2.5,3.6,15.0,82.0,38.0,0.09,0.09,0.18,0.09,0.18,0.05,0.11,0.16,0.05,0.16,Matches
