Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Diogo Silva,br BRA,GK,32.0,36.5,7,0.19,4,3,0,0,0,0,2,0.05,1,1,0,0,0,0,Matches
Fábio Gonçalves,br BRA,MF,32.0,34.7,59,1.7,49,2,2,3,1,2,4,0.12,3,0,0,1,0,0,Matches
Samuel Xavier,br BRA,DF,28.0,32.8,87,2.65,71,8,1,1,6,0,7,0.21,5,1,0,0,1,0,Matches
João Lucas Cardoso,br BRA,DF,27.0,30.8,71,2.31,51,9,7,1,2,1,2,0.07,1,0,0,0,1,0,Matches
Thiago Galhardo,br BRA,"FW,MF",29.0,29.6,86,2.91,59,1,12,6,8,0,8,0.27,6,1,0,0,1,0,Matches
Ricardo Dias Acosta,br BRA,MF,33.0,29.5,96,3.25,59,26,1,8,0,2,10,0.34,4,5,0,1,0,0,Matches
Valdo,br BRA,DF,26.0,27.9,13,0.47,11,0,0,1,1,0,1,0.04,1,0,0,0,0,0,Matches
Luiz Otávio,br BRA,DF,30.0,25.1,14,0.56,13,0,0,0,1,0,1,0.04,1,0,0,0,0,0,Matches
Tiago Alves,br BRA,DF,34.0,19.4,9,0.46,7,0,0,2,0,0,1,0.05,1,0,0,0,0,0,Matches
Felipe Silva,br BRA,"MF,FW",28.0,15.7,90,5.72,60,16,7,3,2,2,6,0.38,4,1,1,0,0,0,Matches
Leandro Carvalho,br BRA,"FW,MF",23.0,14.2,52,3.64,34,3,4,6,5,0,2,0.14,1,1,0,0,0,0,Matches
Felippe Cardoso,br BRA,FW,20.0,14.3,44,3.08,30,0,3,4,6,1,3,0.21,2,0,0,0,1,0,Matches
Lima,br BRA,"FW,MF",22.0,11.8,38,3.22,26,0,7,3,2,0,2,0.17,2,0,0,0,0,0,Matches
Bergson da Silva,br BRA,FW,27.0,12.7,18,1.42,8,0,0,5,5,0,4,0.32,2,0,0,2,0,0,Matches
William Oliveira,br BRA,MF,26.0,10.1,10,0.99,5,0,1,1,2,1,1,0.1,1,0,0,0,0,0,Matches
Mateus Gonçalves Martins,br BRA,"MF,FW",24.0,10.3,40,3.88,26,0,10,2,2,0,2,0.19,2,0,0,0,0,0,Matches
Fernando Sobral,br BRA,"MF,FW",24.0,9.0,27,3.0,21,0,2,2,1,1,0,0.0,0,0,0,0,0,0,Matches
Chico,br BRA,"FW,MF",27.0,7.2,19,2.62,13,0,1,0,5,0,1,0.14,1,0,0,0,0,0,Matches
Pedro Ken,br BRA,MF,31.0,8.7,8,0.92,7,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Cristovam da Silva,br BRA,DF,28.0,6.4,11,1.73,6,1,0,0,4,0,1,0.16,0,0,0,0,1,0,Matches
Eduardo Brock,br BRA,DF,27.0,5.4,6,1.12,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Thiago Carleto,br BRA,DF,29.0,4.8,18,3.72,11,4,0,3,0,0,0,0.0,0,0,0,0,0,0,Matches
Auremir,br BRA,MF,27.0,4.3,7,1.62,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ricardo Bueno,br BRA,FW,31.0,3.8,8,2.11,6,0,1,1,0,0,2,0.53,2,0,0,0,0,0,Matches
Wescley,br BRA,"FW,MF",27.0,4.7,17,3.61,13,2,1,1,0,0,1,0.21,1,0,0,0,0,0,Matches
Rick,br BRA,"MF,FW",19.0,1.7,4,2.35,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Edinho Campos,br BRA,MF,36.0,1.0,1,1.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas França,br BRA,GK,23.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Willian Popp,br BRA,FW,24.0,0.6,2,3.1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Richard,br BRA,GK,27.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Juninho Quixadá,br BRA,"FW,MF",33.0,1.4,14,10.0,10,0,2,0,2,0,0,0.0,0,0,0,0,0,0,Matches
Romário,br BRA,FW,26.0,1.1,6,5.63,2,0,0,0,3,1,0,0.0,0,0,0,0,0,0,Matches
Roger,br BRA,FW,34.0,0.6,2,3.4,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,29.0,38.0,884,23.26,622,75,63,54,58,12,61,1.61,41,10,1,4,5,0,
Opponent Total,,,27.2,38.0,889,23.39,644,70,64,50,44,17,65,1.71,40,7,3,13,2,0,
