Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Diogo Silva,br BRA,GK,32.0,36.5,1,1,1,0,0,0,0,,0,0,0,0,0,1,9,1,Matches
Fábio Gonçalves,br BRA,MF,32.0,34.7,57,43,24,30,3,27,85,31.8,58,35,17,18,57,114,46,1,Matches
Samuel Xavier,br BRA,DF,28.0,32.8,58,43,33,19,6,34,72,47.2,38,22,10,12,31,89,78,1,Matches
João Lucas Cardoso,br BRA,DF,27.0,30.8,42,24,27,11,4,22,56,39.3,34,31,10,21,41,83,65,0,Matches
Thiago Galhardo,br BRA,"FW,MF",29.0,29.6,29,19,11,11,7,10,36,27.8,26,24,4,20,8,37,30,0,Matches
Ricardo Dias Acosta,br BRA,MF,33.0,29.5,56,40,24,30,2,30,105,28.6,75,41,13,28,30,86,32,1,Matches
Valdo,br BRA,DF,26.0,27.9,39,28,30,8,1,18,28,64.3,10,32,19,13,24,63,142,1,Matches
Luiz Otávio,br BRA,DF,30.0,25.1,36,24,21,13,2,13,30,43.3,17,42,21,21,49,85,122,0,Matches
Tiago Alves,br BRA,DF,34.0,19.4,14,8,9,3,2,2,10,20.0,8,19,14,5,26,40,86,0,Matches
Felipe Silva,br BRA,"MF,FW",28.0,15.7,20,14,5,11,4,5,34,14.7,29,8,0,8,12,32,1,0,Matches
Leandro Carvalho,br BRA,"FW,MF",23.0,14.2,28,19,7,14,7,10,31,32.3,21,11,0,11,5,33,7,0,Matches
Felippe Cardoso,br BRA,FW,20.0,14.3,14,9,5,5,4,1,13,7.7,12,5,1,4,4,18,8,0,Matches
Lima,br BRA,"FW,MF",22.0,11.8,22,13,10,10,2,8,25,32.0,17,13,1,12,12,34,4,0,Matches
Bergson da Silva,br BRA,FW,27.0,12.7,17,9,4,8,5,6,23,26.1,17,11,1,10,4,21,7,0,Matches
William Oliveira,br BRA,MF,26.0,10.1,18,9,6,11,1,9,31,29.0,22,15,3,12,16,34,22,0,Matches
Mateus Gonçalves Martins,br BRA,"MF,FW",24.0,10.3,14,12,8,3,3,8,23,34.8,15,9,1,8,4,18,9,0,Matches
Fernando Sobral,br BRA,"MF,FW",24.0,9.0,32,23,14,17,1,12,37,32.4,25,7,0,7,7,39,10,0,Matches
Chico,br BRA,"FW,MF",27.0,7.2,21,9,8,13,0,7,16,43.8,9,7,1,6,6,27,0,0,Matches
Pedro Ken,br BRA,MF,31.0,8.7,14,8,4,10,0,5,14,35.7,9,8,1,7,9,23,7,0,Matches
Cristovam da Silva,br BRA,DF,28.0,6.4,13,11,7,6,0,6,12,50.0,6,3,0,3,6,19,15,0,Matches
Eduardo Brock,br BRA,DF,27.0,5.4,13,7,8,5,0,5,9,55.6,4,10,4,6,5,18,34,0,Matches
Thiago Carleto,br BRA,DF,29.0,4.8,6,4,6,0,0,2,4,50.0,2,0,0,0,3,9,11,0,Matches
Auremir,br BRA,MF,27.0,4.3,7,7,3,4,0,3,7,42.9,4,3,2,1,2,9,2,0,Matches
Ricardo Bueno,br BRA,FW,31.0,3.8,8,7,0,6,2,2,6,33.3,4,2,0,2,0,8,6,0,Matches
Wescley,br BRA,"FW,MF",27.0,4.7,11,7,6,4,1,4,12,33.3,8,9,0,9,1,12,1,0,Matches
Rick,br BRA,"MF,FW",19.0,1.7,2,1,1,1,0,2,6,33.3,4,0,0,0,2,4,1,0,Matches
Edinho Campos,br BRA,MF,36.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,Matches
Lucas França,br BRA,GK,23.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Willian Popp,br BRA,FW,24.0,0.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Richard,br BRA,GK,27.0,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,Matches
Juninho Quixadá,br BRA,"FW,MF",33.0,1.4,5,2,1,3,1,2,5,40.0,3,0,0,0,1,6,0,0,Matches
Romário,br BRA,FW,26.0,1.1,4,1,0,3,1,3,3,100.0,0,0,0,0,1,5,1,0,Matches
Roger,br BRA,FW,34.0,0.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Squad Total,,,29.0,38.0,601,402,283,259,59,256,733,34.9,477,367,123,244,367,968,758,6,
Opponent Total,,,27.2,38.0,615,395,300,264,51,257,643,40.0,386,347,122,225,363,978,861,7,
