Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Leandro Carvalho,br BRA,"FW,MF",23.0,14.2,320,480,66.7,4612,1383,189,226,83.6,104,140,74.3,11,56,19.6,2,1.9,1.1,0.1,10,24,18,4,48,Matches
Felippe Cardoso,br BRA,FW,20.0,14.3,185,244,75.8,2127,513,114,134,85.1,38,55,69.1,4,6,66.7,1,0.9,0.5,0.1,19,13,9,1,27,Matches
Lima,br BRA,"FW,MF",22.0,11.8,306,378,81.0,4094,1129,190,209,90.9,92,113,81.4,8,20,40.0,1,1.1,0.5,-0.1,12,40,7,0,53,Matches
Bergson da Silva,br BRA,FW,27.0,12.7,146,214,68.2,1805,338,84,111,75.7,44,61,72.1,2,12,16.7,1,1.8,0.8,-0.8,8,14,1,1,13,Matches
William Oliveira,br BRA,MF,26.0,10.1,258,301,85.7,4211,1031,123,136,90.4,114,129,88.4,15,25,60.0,0,0.0,0.1,0.0,1,27,0,0,25,Matches
Mateus Gonçalves Martins,br BRA,"MF,FW",24.0,10.3,183,261,70.1,2661,414,106,131,80.9,51,73,69.9,13,26,50.0,1,0.4,0.4,0.6,10,3,5,0,15,Matches
Fernando Sobral,br BRA,"MF,FW",24.0,9.0,258,361,71.5,3420,1124,155,194,79.9,79,115,68.7,9,22,40.9,0,0.6,0.6,-0.6,12,25,7,1,39,Matches
Chico,br BRA,"FW,MF",27.0,7.2,189,252,75.0,2580,781,116,136,85.3,53,71,74.6,8,18,44.4,1,1.9,0.9,-0.9,9,21,9,2,36,Matches
Pedro Ken,br BRA,MF,31.0,8.7,190,233,81.5,3126,657,95,112,84.8,80,92,87.0,12,16,75.0,0,0.1,0.2,-0.1,1,20,3,0,22,Matches
Cristovam da Silva,br BRA,DF,28.0,6.4,208,279,74.6,3264,1321,100,111,90.1,93,126,73.8,10,26,38.5,0,0.5,0.5,-0.5,3,13,4,1,27,Matches
Eduardo Brock,br BRA,DF,27.0,5.4,216,282,76.6,4355,1640,73,84,86.9,112,123,91.1,29,64,45.3,0,0.1,0.1,-0.1,2,20,2,1,23,Matches
Thiago Carleto,br BRA,DF,29.0,4.8,216,315,68.6,3471,1470,126,143,88.1,69,103,67.0,18,54,33.3,0,0.5,0.5,-0.5,8,20,6,4,38,Matches
Auremir,br BRA,MF,27.0,4.3,170,202,84.2,2869,715,78,92,84.8,74,81,91.4,14,19,73.7,0,0.2,0.5,-0.2,3,16,2,0,19,Matches
Ricardo Bueno,br BRA,FW,31.0,3.8,66,84,78.6,935,209,37,44,84.1,21,22,95.5,3,6,50.0,2,0.3,0.2,1.7,4,8,3,0,17,Matches
Wescley,br BRA,"FW,MF",27.0,4.7,107,143,74.8,1708,618,60,67,89.6,36,46,78.3,8,20,40.0,0,0.3,0.6,-0.3,6,10,8,2,24,Matches
Rick,br BRA,"MF,FW",19.0,1.7,20,30,66.7,252,90,11,14,78.6,5,8,62.5,1,1,100.0,0,0.3,0.3,-0.3,3,1,4,2,3,Matches
Edinho Campos,br BRA,MF,36.0,1.0,53,61,86.9,888,181,24,28,85.7,26,27,96.3,3,5,60.0,0,0.0,0.0,0.0,1,4,1,0,5,Matches
Lucas França,br BRA,GK,23.0,1.0,11,19,57.9,337,295,3,3,100.0,4,4,100.0,4,12,33.3,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Willian Popp,br BRA,FW,24.0,0.6,18,27,66.7,225,27,13,13,100.0,4,9,44.4,0,0,,0,0.3,0.2,-0.3,1,0,1,1,0,Matches
Richard,br BRA,GK,27.0,0.5,9,17,52.9,406,373,1,1,100.0,2,3,66.7,6,12,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Juninho Quixadá,br BRA,"FW,MF",33.0,1.4,39,57,68.4,673,218,22,25,88.0,13,18,72.2,4,8,50.0,0,0.7,0.6,-0.7,7,5,2,1,7,Matches
Romário,br BRA,FW,26.0,1.1,12,18,66.7,143,24,7,8,87.5,1,3,33.3,1,3,33.3,0,0.5,0.4,-0.5,2,1,1,0,1,Matches
Roger,br BRA,FW,34.0,0.6,14,14,100.0,223,42,8,8,100.0,5,5,100.0,1,1,100.0,0,0.1,0.0,-0.1,1,0,0,0,2,Matches
Squad Total,,,29.0,38.0,12112,15897,76.2,213334,80931,5497,6341,86.7,4902,5978,82.0,1305,2555,51.1,24,32.5,28.3,-8.5,351,1036,271,74,1545,
Opponent Total,,,27.2,38.0,15336,19027,80.6,273219,95345,6780,7575,89.5,6293,7342,85.7,1716,2954,58.1,29,40.8,34.7,-11.8,380,1176,292,88,1551,
