Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
João Ricardo Riedi,br BRA,GK,33.0,35.0,1047,639,402,93,0,0,0,0,0,0,0,0,739,6,1,Matches
Richard,br BRA,MF,27.0,26.3,1332,1271,58,51,2,21,9,7,0,0,0,0,1142,3,17,Matches
Vinícius,br BRA,"FW,MF",30.0,26.7,1268,1086,174,45,9,19,160,6,109,45,54,1,933,8,15,Matches
Stiven Mendoza,co COL,FW,29.0,25.9,685,667,14,5,2,7,53,7,1,0,0,0,503,4,23,Matches
Bruno Pacheco,br BRA,DF,30.0,26.1,1290,1012,273,43,3,5,65,218,12,2,8,0,1017,5,35,Matches
Richardson,br BRA,MF,30.0,23.0,960,903,55,53,0,14,9,1,0,0,0,0,811,2,14,Matches
Nino Paraíba,br BRA,DF,36.0,24.6,1212,962,246,32,3,8,174,210,4,0,4,0,839,4,44,Matches
Messias,br BRA,DF,27.0,23.0,768,746,20,20,0,5,1,0,0,0,0,0,594,2,5,Matches
Lima,br BRA,"FW,MF",25.0,21.5,944,834,105,51,2,2,61,25,26,8,15,1,773,5,14,Matches
Luiz Otávio,br BRA,DF,33.0,20.2,806,770,31,29,0,8,1,2,0,0,0,0,674,5,6,Matches
Gabriel Lacerda,br BRA,DF,22.0,21.0,842,789,48,45,0,7,6,2,0,0,0,0,669,5,11,Matches
Victor Luis,br BRA,DF,28.0,15.7,940,758,176,46,0,2,57,117,13,0,13,0,762,6,15,Matches
Michel,br BRA,DF,31.0,11.8,573,468,103,6,0,0,34,97,0,0,0,0,450,2,9,Matches
Cléber,br BRA,FW,25.0,10.9,261,238,22,0,0,0,5,1,0,0,0,0,182,1,5,Matches
Erick,br BRA,"FW,MF",24.0,11.7,436,391,44,6,1,8,62,15,22,13,4,0,301,1,13,Matches
Fernando Sobral,br BRA,MF,27.0,11.2,560,541,18,12,3,11,9,6,0,0,0,0,453,1,8,Matches
Rodrigo Lindoso,br BRA,MF,32.0,9.6,499,470,29,28,0,11,4,0,1,1,0,0,429,0,7,Matches
Jô,br BRA,FW,34.0,8.7,185,166,18,0,2,1,2,0,0,0,0,0,130,1,4,Matches
Guilherme Carvalho,br BRA,MF,22.0,7.6,322,288,34,17,1,1,26,5,12,5,3,0,244,0,5,Matches
Zé Roberto,br BRA,FW,28.0,8.2,185,165,19,3,1,0,5,2,0,0,0,0,137,1,5,Matches
Lucas Ribeiro,br BRA,"DF,MF",23.0,5.6,270,256,14,13,0,7,0,1,0,0,0,0,248,0,1,Matches
Geovane,br BRA,MF,22.0,6.1,277,260,14,8,1,2,6,5,0,0,0,0,219,3,6,Matches
Matheus Peixoto,br BRA,FW,26.0,5.2,100,91,8,0,0,0,1,2,0,0,0,0,63,1,6,Matches
Iury de Castilho,br BRA,FW,26.0,5.8,136,133,3,1,0,1,13,1,1,0,0,0,101,0,4,Matches
David Loiola,br BRA,DF,19.0,4.4,151,145,5,5,0,2,2,0,0,0,0,0,126,1,2,Matches
Marcos Victor,br BRA,DF,20.0,4.0,190,184,6,6,0,0,0,0,0,0,0,0,173,0,2,Matches
Jhon Vasquez,co COL,"FW,MF",26.0,4.6,132,128,4,3,0,1,18,1,0,0,0,0,83,0,12,Matches
Diego,br BRA,"MF,DF",33.0,2.3,84,78,6,1,0,0,8,4,1,0,1,0,47,0,5,Matches
Vinícius Machado,br BRA,GK,21.0,2.0,36,25,11,0,0,0,0,0,0,0,0,0,28,0,0,Matches
Marcos Ytalo,br BRA,DF,25.0,1.8,58,47,11,1,0,0,5,10,0,0,0,0,45,0,1,Matches
Richard,br BRA,GK,30.0,1.0,23,17,6,1,0,0,0,0,0,0,0,0,20,0,0,Matches
Léo Rafael,br BRA,"FW,MF",20.0,1.0,55,54,1,0,0,0,3,0,1,0,1,0,47,0,1,Matches
Wescley,br BRA,MF,30.0,0.8,23,22,1,0,0,0,3,1,0,0,0,0,20,0,0,Matches
Kelvyn,br BRA,"FW,DF",22.0,0.6,39,36,2,0,0,0,2,2,0,0,0,0,33,1,1,Matches
Dentinho,br BRA,FW,33.0,0.6,23,21,2,0,0,0,2,1,1,1,0,0,20,0,1,Matches
Caio Rafael,br BRA,FW,17.0,0.4,12,11,1,0,0,0,0,0,1,0,0,0,10,0,0,Matches
Daniel Henrique,br BRA,FW,17.0,0.3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
João Victor,br BRA,MF,17.0,0.2,13,12,1,1,0,0,0,0,0,0,0,0,10,0,0,Matches
David,br BRA,MF,17.0,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
Wendell,br BRA,MF,19.0,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1,Matches
Squad Total,,,29.0,38.0,16744,14691,1985,625,30,143,806,749,205,75,103,2,13081,68,299,
Opponent Total,,,27.1,38.0,16476,14499,1923,596,28,134,739,723,216,98,80,0,12873,54,295,
