Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Diogo Silva,br BRA,GK,32.0,36.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Fábio Gonçalves,br BRA,MF,32.0,34.7,1,16,5,31.3,0.46,0.14,0.06,0.2,17.4,0,0,0,2.0,2.0,0.12,-1.0,-1.0,Matches
Samuel Xavier,br BRA,DF,28.0,32.8,0,28,4,14.3,0.85,0.12,0.0,0.0,22.0,1,0,0,1.5,1.5,0.05,-1.5,-1.5,Matches
João Lucas Cardoso,br BRA,DF,27.0,30.8,1,23,8,34.8,0.75,0.26,0.04,0.13,22.3,3,0,0,1.0,1.0,0.04,0.0,0.0,Matches
Thiago Galhardo,br BRA,"FW,MF",29.0,29.6,12,76,29,38.2,2.57,0.98,0.12,0.31,14.9,1,3,4,13.6,10.4,0.14,-1.6,-1.4,Matches
Ricardo Dias Acosta,br BRA,MF,33.0,29.5,1,53,12,22.6,1.8,0.41,0.02,0.08,26.6,18,0,0,3.5,3.5,0.07,-2.5,-2.5,Matches
Valdo,br BRA,DF,26.0,27.9,0,13,3,23.1,0.47,0.11,0.0,0.0,10.3,0,0,0,1.4,1.1,0.08,-1.4,-1.1,Matches
Luiz Otávio,br BRA,DF,30.0,25.1,2,9,4,44.4,0.36,0.16,0.22,0.5,8.5,0,0,0,1.6,1.6,0.18,0.4,0.4,Matches
Tiago Alves,br BRA,DF,34.0,19.4,1,10,4,40.0,0.52,0.21,0.1,0.25,10.7,0,0,0,1.6,1.6,0.16,-0.6,-0.6,Matches
Felipe Silva,br BRA,"MF,FW",28.0,15.7,1,22,8,36.4,1.4,0.51,0.05,0.13,22.7,1,0,0,1.0,1.0,0.05,0.0,0.0,Matches
Leandro Carvalho,br BRA,"FW,MF",23.0,14.2,3,40,16,40.0,2.81,1.12,0.08,0.19,23.4,2,0,0,2.2,2.2,0.05,0.8,0.8,Matches
Felippe Cardoso,br BRA,FW,20.0,14.3,2,31,10,32.3,2.17,0.7,0.06,0.2,18.3,0,0,0,3.9,3.9,0.13,-1.9,-1.9,Matches
Lima,br BRA,"FW,MF",22.0,11.8,1,26,13,50.0,2.2,1.1,0.04,0.08,19.9,0,0,0,1.6,1.6,0.06,-0.6,-0.6,Matches
Bergson da Silva,br BRA,FW,27.0,12.7,3,46,19,41.3,3.63,1.5,0.07,0.16,17.8,4,0,1,6.7,5.9,0.13,-3.7,-2.9,Matches
William Oliveira,br BRA,MF,26.0,10.1,0,10,3,30.0,0.99,0.3,0.0,0.0,27.6,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Mateus Gonçalves Martins,br BRA,"MF,FW",24.0,10.3,4,21,6,28.6,2.03,0.58,0.19,0.67,18.2,0,0,0,2.2,2.2,0.11,1.8,1.8,Matches
Fernando Sobral,br BRA,"MF,FW",24.0,9.0,0,10,1,10.0,1.11,0.11,0.0,0.0,27.7,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
