Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Diogo Silva,br BRA,GK,32.0,36.5,898,473,423,102,0,2,0,0,0,0,0,0,563,2,0,Matches
Fábio Gonçalves,br BRA,MF,32.0,34.7,1558,1487,70,46,0,18,35,24,0,0,0,0,1262,1,31,Matches
Samuel Xavier,br BRA,DF,28.0,32.8,1825,1463,359,56,2,10,106,286,17,4,12,0,1424,3,37,Matches
João Lucas Cardoso,br BRA,DF,27.0,30.8,1590,1263,318,37,0,2,167,254,27,14,10,0,1115,9,52,Matches
Thiago Galhardo,br BRA,"FW,MF",29.0,29.6,751,695,50,10,5,5,30,16,0,0,0,0,531,6,23,Matches
Ricardo Dias Acosta,br BRA,MF,33.0,29.5,1620,1396,218,95,4,28,142,21,94,42,38,0,1227,6,15,Matches
Valdo,br BRA,DF,26.0,27.9,927,887,37,37,0,7,1,0,0,0,0,0,783,3,8,Matches
Luiz Otávio,br BRA,DF,30.0,25.1,1005,968,35,33,0,10,0,2,0,0,0,0,878,2,4,Matches
Tiago Alves,br BRA,DF,34.0,19.4,738,716,21,19,0,2,1,2,0,0,0,0,605,1,1,Matches
Felipe Silva,br BRA,"MF,FW",28.0,15.7,713,610,99,17,1,9,72,11,62,27,24,0,530,4,24,Matches
Leandro Carvalho,br BRA,"FW,MF",23.0,14.2,480,429,49,5,2,1,65,18,26,3,22,1,320,2,22,Matches
Felippe Cardoso,br BRA,FW,20.0,14.3,244,221,20,0,0,0,4,1,0,0,0,0,185,3,8,Matches
Lima,br BRA,"FW,MF",22.0,11.8,378,354,18,2,0,1,10,11,5,1,3,0,306,6,10,Matches
Bergson da Silva,br BRA,FW,27.0,12.7,214,204,10,3,0,1,10,0,0,0,0,0,146,0,6,Matches
William Oliveira,br BRA,MF,26.0,10.1,301,295,6,6,0,1,2,0,0,0,0,0,258,0,3,Matches
Mateus Gonçalves Martins,br BRA,"MF,FW",24.0,10.3,261,248,11,0,0,3,23,4,4,1,0,1,183,2,13,Matches
Fernando Sobral,br BRA,"MF,FW",24.0,9.0,361,345,13,3,0,1,12,8,2,2,0,0,258,3,4,Matches
Chico,br BRA,"FW,MF",27.0,7.2,252,243,8,1,0,0,25,4,2,0,2,0,189,1,8,Matches
Pedro Ken,br BRA,MF,31.0,8.7,233,227,5,4,0,2,2,1,0,0,0,0,190,1,2,Matches
Cristovam da Silva,br BRA,DF,28.0,6.4,279,215,62,9,1,0,11,53,0,0,0,0,208,2,6,Matches
Eduardo Brock,br BRA,DF,27.0,5.4,282,268,11,7,0,6,2,4,0,0,0,0,216,3,2,Matches
Thiago Carleto,br BRA,DF,29.0,4.8,315,243,72,8,0,4,44,43,21,13,6,0,216,0,9,Matches
Auremir,br BRA,MF,27.0,4.3,202,200,0,0,1,2,0,0,0,0,0,0,170,2,1,Matches
Ricardo Bueno,br BRA,FW,31.0,3.8,84,80,3,0,0,0,3,0,0,0,0,0,66,1,3,Matches
Wescley,br BRA,"FW,MF",27.0,4.7,143,130,12,4,0,1,6,5,3,3,0,0,107,1,3,Matches
Rick,br BRA,"MF,FW",19.0,1.7,30,30,0,0,0,0,6,0,0,0,0,0,20,0,3,Matches
Edinho Campos,br BRA,MF,36.0,1.0,61,59,2,1,0,0,0,1,0,0,0,0,53,0,1,Matches
Lucas França,br BRA,GK,23.0,1.0,19,8,11,3,0,0,0,0,0,0,0,0,11,0,0,Matches
Willian Popp,br BRA,FW,24.0,0.6,27,25,2,0,0,0,7,2,0,0,0,0,18,0,2,Matches
Richard,br BRA,GK,27.0,0.5,17,9,7,1,0,0,0,0,0,0,0,0,9,1,0,Matches
Juninho Quixadá,br BRA,"FW,MF",33.0,1.4,57,53,3,1,0,0,5,0,0,0,0,0,39,1,1,Matches
Romário,br BRA,FW,26.0,1.1,18,17,1,0,0,0,0,0,0,0,0,0,12,0,0,Matches
Roger,br BRA,FW,34.0,0.6,14,11,3,1,0,0,0,2,0,0,0,0,14,0,0,Matches
Squad Total,,,29.0,38.0,15897,13872,1959,511,16,116,791,773,263,110,117,2,12112,66,302,
Opponent Total,,,27.2,38.0,19027,17068,1904,559,22,174,706,780,191,78,83,1,15336,55,296,
