Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
João Ricardo Riedi,br BRA,GK,33.0,35.0,11,0.31,9,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Richard,br BRA,MF,27.0,26.3,44,1.67,38,1,1,2,1,1,3,0.11,2,0,0,1,0,0,Matches
Vinícius,br BRA,"FW,MF",30.0,26.7,152,5.7,94,41,3,9,5,0,6,0.23,4,0,0,1,1,0,Matches
Stiven Mendoza,co COL,FW,29.0,25.9,81,3.13,58,1,5,12,5,0,4,0.15,2,0,0,2,0,0,Matches
Bruno Pacheco,br BRA,DF,30.0,26.1,60,2.3,38,11,3,0,8,0,5,0.19,1,1,0,0,3,0,Matches
Richardson,br BRA,MF,30.0,23.0,33,1.43,27,1,1,0,3,1,1,0.04,1,0,0,0,0,0,Matches
Nino Paraíba,br BRA,DF,36.0,24.6,77,3.13,60,4,6,2,5,0,3,0.12,2,0,1,0,0,0,Matches
Messias,br BRA,DF,27.0,23.0,9,0.39,8,0,0,1,0,0,2,0.09,1,0,0,1,0,0,Matches
Lima,br BRA,"FW,MF",25.0,21.5,70,3.26,49,7,3,5,6,0,2,0.09,2,0,0,0,0,0,Matches
Luiz Otávio,br BRA,DF,33.0,20.2,14,0.69,10,1,0,1,2,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Lacerda,br BRA,DF,22.0,21.0,11,0.52,10,1,0,0,0,0,2,0.1,2,0,0,0,0,0,Matches
Victor Luis,br BRA,DF,28.0,15.7,36,2.29,24,8,1,1,2,0,0,0.0,0,0,0,0,0,0,Matches
Michel,br BRA,DF,31.0,11.8,13,1.1,10,1,0,1,1,0,1,0.08,1,0,0,0,0,0,Matches
Cléber,br BRA,FW,25.0,10.9,29,2.67,26,0,0,3,0,0,1,0.09,1,0,0,0,0,0,Matches
Erick,br BRA,"FW,MF",24.0,11.7,81,6.94,53,7,9,6,6,0,1,0.09,0,0,0,1,0,0,Matches
Fernando Sobral,br BRA,MF,27.0,11.2,32,2.87,26,0,3,1,2,0,1,0.09,1,0,0,0,0,0,Matches
Rodrigo Lindoso,br BRA,MF,32.0,9.6,29,3.02,25,1,0,2,0,1,3,0.31,3,0,0,0,0,0,Matches
Jô,br BRA,FW,34.0,8.7,20,2.3,16,0,1,2,1,0,0,0.0,0,0,0,0,0,0,Matches
