Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Fernando Sobral,br BRA,"MF,FW",25.0,31.1,1007,1274,79.0,16962,5114,484,565,85.7,369,443,83.3,105,164,64.0,3,3.5,2.1,-0.5,36,109,19,7,131,Matches
Vinícius,br BRA,"MF,FW",28.0,28.8,930,1243,74.8,17721,5709,418,491,85.1,323,405,79.8,160,271,59.0,9,7.9,6.6,1.1,81,154,29,6,186,Matches
Bruno Pacheco,br BRA,DF,28.0,28.7,920,1248,73.7,16101,8419,410,466,88.0,398,506,78.7,89,206,43.2,2,1.5,1.8,0.5,23,129,26,11,139,Matches
Cléber,br BRA,FW,23.0,24.5,331,461,71.8,4107,699,214,277,77.3,75,105,71.4,11,14,78.6,1,2.0,1.5,-1.0,18,13,7,2,30,Matches
Luiz Otávio,br BRA,DF,31.0,27.5,900,1046,86.0,18975,6317,230,259,88.8,533,584,91.3,132,186,71.0,0,0.2,0.1,-0.2,5,36,0,0,47,Matches
Tiago Pagnussat,br BRA,DF,29.0,27.5,916,1164,78.7,19738,7471,239,282,84.8,522,601,86.9,147,259,56.8,0,0.3,0.8,-0.3,6,72,3,1,67,Matches
Samuel Xavier,br BRA,DF,29.0,26.4,1069,1373,77.9,17914,7875,538,586,91.8,418,533,78.4,90,177,50.8,3,2.9,2.8,0.1,23,140,32,10,160,Matches
Fábio Gonçalves,br BRA,MF,33.0,25.5,808,957,84.4,14514,4375,324,376,86.2,368,423,87.0,90,115,78.3,0,0.6,1.0,-0.6,7,72,3,0,84,Matches
Charles Rigon Matos,br BRA,MF,23.0,22.8,708,859,82.4,12714,3165,302,347,87.0,300,344,87.2,89,110,80.9,2,2.5,0.9,-0.5,20,79,6,1,82,Matches
Fernando Prass,br BRA,GK,41.0,22.0,364,549,66.3,11222,8674,73,73,100.0,154,159,96.9,136,314,43.3,0,0.0,0.0,0.0,0,16,0,0,0,Matches
Lima,br BRA,"FW,MF",23.0,19.3,614,749,82.0,8399,2243,393,441,89.1,180,215,83.7,20,45,44.4,3,2.1,1.7,0.9,16,39,16,0,65,Matches
Léo Chú,br BRA,FW,19.0,15.6,241,358,67.3,3266,1038,158,197,80.2,64,103,62.1,10,23,43.5,6,3.7,3.0,2.3,18,18,20,3,43,Matches
Richard,br BRA,GK,28.0,16.0,233,386,60.4,7666,6020,39,39,100.0,95,95,100.0,98,248,39.5,0,0.0,0.0,0.0,0,8,0,0,0,Matches
Eduardo,br BRA,DF,33.0,10.1,285,408,69.9,5063,2484,138,155,89.0,115,153,75.2,29,78,37.2,0,0.2,0.4,-0.2,4,34,9,4,50,Matches
Leandro Carvalho,br BRA,"FW,MF",24.0,9.0,173,245,70.6,2765,787,92,116,79.3,57,76,75.0,15,28,53.6,1,0.2,0.4,0.8,5,17,3,1,24,Matches
Willian Klaus,br BRA,DF,26.0,8.2,290,333,87.1,6165,2361,63,73,86.3,192,205,93.7,34,49,69.4,0,0.5,0.2,-0.5,1,9,0,0,13,Matches
Alyson Neves,br BRA,DF,23.0,7.5,233,361,64.5,4168,2024,103,129,79.8,93,138,67.4,30,74,40.5,0,0.6,0.5,-0.6,6,23,11,7,30,Matches
Gabriel Lacerda,br BRA,DF,20.0,7.2,202,261,77.4,4862,1758,40,48,83.3,115,129,89.1,46,79,58.2,1,0.3,0.5,0.7,1,19,0,0,8,Matches
Mateus Gonçalves Martins,br BRA,FW,25.0,6.5,120,159,75.5,1797,311,67,84,79.8,46,60,76.7,5,9,55.6,0,0.7,0.5,-0.7,8,6,4,1,10,Matches
Pedrinho,br BRA,MF,22.0,6.1,225,271,83.0,3717,1044,107,123,87.0,99,109,90.8,11,24,45.8,2,0.5,0.2,1.5,4,15,2,0,21,Matches
Rafael Sóbis,br BRA,"FW,MF",34.0,5.6,139,174,79.9,2178,416,77,86,89.5,37,49,75.5,15,21,71.4,0,0.3,0.3,-0.3,7,7,3,1,15,Matches
