Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Felipe Silva,br BRA,"MF,FW",28.0,24,17,1415.0,15.7,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.7,3.7,50.0,100.0,86.0,0.06,0.13,0.19,0.06,0.19,0.06,0.17,0.24,0.06,0.24,Matches
Leandro Carvalho,br BRA,"FW,MF",23.0,26,15,1281.0,14.2,3.0,2.0,5.0,3.0,0.0,0.0,5.0,0.0,2.2,2.2,1.9,4.1,64.0,48.0,155.0,0.21,0.14,0.35,0.21,0.35,0.15,0.13,0.28,0.15,0.28,Matches
Felippe Cardoso,br BRA,FW,20.0,18,14,1285.0,14.3,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,3.9,3.9,0.9,4.8,20.0,27.0,79.0,0.14,0.07,0.21,0.14,0.21,0.28,0.06,0.33,0.28,0.33,Matches
Lima,br BRA,"FW,MF",22.0,15,14,1063.0,11.8,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,1.6,1.6,1.1,2.7,32.0,53.0,72.0,0.08,0.08,0.17,0.08,0.17,0.14,0.09,0.23,0.14,0.23,Matches
Bergson da Silva,br BRA,FW,27.0,22,12,1141.0,12.7,3.0,1.0,4.0,3.0,0.0,1.0,3.0,0.0,6.7,5.9,1.8,7.7,21.0,13.0,82.0,0.24,0.08,0.32,0.24,0.32,0.53,0.14,0.67,0.47,0.61,Matches
William Oliveira,br BRA,MF,26.0,14,11,906.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.3,0.3,0.0,0.3,8.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Mateus Gonçalves Martins,br BRA,"MF,FW",24.0,24,8,931.0,10.3,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,2.2,2.2,0.4,2.7,53.0,15.0,97.0,0.39,0.1,0.48,0.39,0.48,0.22,0.04,0.26,0.22,0.26,Matches
Fernando Sobral,br BRA,"MF,FW",24.0,13,8,809.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.6,1.0,28.0,39.0,63.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.11,0.04,0.11,Matches
Chico,br BRA,"FW,MF",27.0,11,8,652.0,7.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,1.9,2.5,28.0,36.0,74.0,0.0,0.14,0.14,0.0,0.14,0.08,0.26,0.35,0.08,0.35,Matches
Pedro Ken,br BRA,MF,31.0,16,7,781.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.1,0.5,9.0,22.0,19.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,Matches
Cristovam da Silva,br BRA,DF,28.0,8,6,572.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.5,0.7,14.0,27.0,21.0,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.11,0.02,0.11,Matches
Eduardo Brock,br BRA,DF,27.0,9,5,484.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.1,0.2,6.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches
Thiago Carleto,br BRA,DF,29.0,5,5,436.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,0.8,4.0,38.0,26.0,0.0,0.0,0.0,0.0,0.0,0.08,0.1,0.17,0.08,0.17,Matches
Auremir,br BRA,MF,27.0,6,5,390.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,3.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches
Ricardo Bueno,br BRA,FW,31.0,6,4,340.0,3.8,3.0,2.0,5.0,3.0,0.0,1.0,0.0,0.0,2.5,1.7,0.3,2.0,10.0,17.0,35.0,0.79,0.53,1.32,0.79,1.32,0.66,0.07,0.73,0.46,0.53,Matches
Wescley,br BRA,"FW,MF",27.0,15,3,424.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.3,0.8,8.0,24.0,40.0,0.0,0.0,0.0,0.0,0.0,0.09,0.07,0.16,0.09,0.16,Matches
Rick,br BRA,"MF,FW",19.0,4,2,153.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.3,6.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.03,0.17,0.2,0.03,0.2,Matches
Edinho Campos,br BRA,MF,36.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
Lucas França,br BRA,GK,23.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Willian Popp,br BRA,FW,24.0,1,1,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.05,0.46,0.51,0.05,0.51,Matches
Richard,br BRA,GK,27.0,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Juninho Quixadá,br BRA,"FW,MF",33.0,6,0,126.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,1.4,10.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.48,0.5,0.97,0.48,0.97,Matches
Romário,br BRA,FW,26.0,2,0,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.6,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.06,0.47,0.53,0.06,0.53,Matches
Roger,br BRA,FW,34.0,2,0,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.14,0.11,0.25,0.14,0.25,Matches
Matheus Cabral,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mateus Farias,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Fernando Henrique,br BRA,GK,35.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Matheus Lira,br BRA,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,29.0,38,418,3420.0,38.0,35.0,24.0,59.0,32.0,3.0,6.0,86.0,2.0,48.7,43.9,32.5,76.4,758.0,1545.0,1528.0,0.92,0.63,1.55,0.84,1.47,1.28,0.86,2.14,1.16,2.01,
Opponent Total,,,27.2,38,418,3420.0,38.0,40.0,29.0,69.0,38.0,2.0,2.0,71.0,3.0,53.4,51.8,40.8,92.6,749.0,1551.0,1534.0,1.05,0.76,1.82,1.0,1.76,1.41,1.07,2.48,1.36,2.44,
