Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-08-06,16:30,Série A,Matchweek 21,Sat,Away,D,1,1,Botafogo (RJ),2.2,0.6,60,21657.0,Luiz Otávio,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2022-08-10,19:15,Sudamericana,Quarter-finals,Wed,Home,W,2 (3),1 (4),br São Paulo,,,51,,Luiz Otávio,4-2-3-1,3-5-2,Fernando Rapallini,Match Report,Leg 2 of 2; São Paulo won; São Paulo won on penalty kicks following extra time
2022-08-14,16:00,Série A,Matchweek 22,Sun,Home,L,0,1,Fortaleza,0.6,1.2,64,33355.0,Vinícius,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
2022-08-21,18:00,Série A,Matchweek 23,Sun,Away,D,1,1,RB Bragantino,1.3,3.1,43,2488.0,Luiz Otávio,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2022-08-27,21:00,Série A,Matchweek 24,Sat,Home,D,0,0,Ath Paranaense,1.0,0.6,60,16754.0,João Ricardo Riedi,4-2-3-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,
2022-09-04,11:00,Série A,Matchweek 25,Sun,Away,D,1,1,Flamengo,0.3,1.1,38,64387.0,João Ricardo Riedi,4-2-3-1,4-3-3,Paulo Cesar Zanovelli da Silva,Match Report,
2022-09-10,16:30,Série A,Matchweek 26,Sat,Home,W,2,1,Santos,0.8,0.9,44,38339.0,João Ricardo Riedi,4-2-3-1,4-3-3,Braulio da Silva Machado,Match Report,
2022-09-18,16:00,Série A,Matchweek 27,Sun,Home,L,0,2,São Paulo,0.5,2.7,39,43000.0,Luiz Otávio,4-2-3-1,4-4-2,Maguielson Lima Barbosa,Match Report,
2022-09-28,19:00,Série A,Matchweek 28,Wed,Away,L,0,1,Coritiba,0.3,1.0,68,14735.0,João Ricardo Riedi,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2022-10-01,15:00,Série A,Matchweek 29,Sat,Home,L,1,2,América (MG),1.8,1.3,61,13976.0,Luiz Otávio,4-2-3-1,4-3-3,Edina Alves Batista,Match Report,
2022-10-05,19:00,Série A,Matchweek 30,Wed,Home,D,1,1,Goiás,1.0,1.2,52,16702.0,Luiz Otávio,3-4-1-2,4-1-4-1,Vinicius Gonçalves Dias Araujo,Match Report,
2022-10-09,18:00,Série A,Matchweek 31,Sun,Away,D,0,0,Atlético Mineiro,0.5,1.3,37,34718.0,Luiz Otávio,4-3-3,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2022-10-16,16:00,Série A,Matchweek 32,Sun,Home,D,1,1,Cuiabá,1.9,0.6,65,41242.0,Luiz Otávio,3-4-3,5-4-1,Caio Max Augusto Vieira,Match Report,
2022-10-23,18:00,Série A,Matchweek 33,Sun,Away,L,0,1,Atl Goianiense,1.0,0.5,60,,Luiz Otávio,3-4-3,4-3-3,Luiz Flávio de Oliveira,Match Report,
2022-10-26,21:45,Série A,Matchweek 34,Wed,Away,L,1,2,Internacional,1.5,2.2,38,,Luiz Otávio,4-4-2,4-2-3-1,Ramon Abatti Abel,Match Report,
2022-10-31,20:00,Série A,Matchweek 35,Mon,Home,L,0,1,Fluminense,0.5,2.0,30,,João Ricardo Riedi,4-2-3-1,4-2-2-2,Raphael Claus,Match Report,
2022-11-05,20:30,Série A,Matchweek 36,Sat,Away,L,0,1,Corinthians,0.4,2.5,37,41335.0,Luiz Otávio,4-5-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2022-11-09,19:00,Série A,Matchweek 37,Wed,Away,L,0,2,Avaí,1.8,1.1,58,,Luiz Otávio,4-2-3-1,4-5-1,Luiz Flávio de Oliveira,Match Report,
2022-11-13,16:00,Série A,Matchweek 38,Sun,Home,W,4,1,Juventude,2.3,0.7,61,,Bruno Pacheco,4-2-3-1,4-1-2-1-2,Paulo Henrique Schleinch Vollkopf,Match Report,
