Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
João Ricardo Riedi,br BRA,GK,33.0,35,35,3150,35.0,39,1.11,155,114,78.1,6,14,15,7,20.0,7,5,2,0,28.6,Matches
Vinícius Machado,br BRA,GK,21.0,2,2,180,2.0,1,0.5,7,6,85.7,0,2,0,1,50.0,0,0,0,0,,Matches
Richard,br BRA,GK,30.0,1,1,90,1.0,1,1.0,4,3,75.0,1,0,0,0,0.0,0,0,0,0,,Matches
Squad Total,,,29.0,38,38,3420,38.0,41,1.08,166,123,78.3,7,16,15,8,21.1,7,5,2,0,28.6,
Opponent Total,,,27.1,38,38,3420,38.0,34,0.89,161,127,82.0,15,16,7,15,39.5,7,5,2,0,28.6,
