Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Diogo Silva,br BRA,GK,32.0,37,36,3285,36.5,39,1.07,141,103,73.8,9,9.0,18.0,8.0,22.2,2.0,2.0,0.0,0.0,0.0,Matches
Lucas França,br BRA,GK,23.0,1,1,90,1.0,1,1.0,4,3,75.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Matches
Richard,br BRA,GK,27.0,1,1,45,0.5,1,2.0,3,2,66.7,1,,,,,,,,,,Matches
Squad Total,,,29.0,38,38,3420,38.0,41,1.08,148,108,73.6,10,9.0,19.0,8.0,21.1,2.0,2.0,0.0,0.0,0.0,
Opponent Total,,,27.2,38,38,3419,38.0,36,0.95,165,128,80.0,19,9.0,10.0,16.0,42.1,6.0,3.0,2.0,1.0,40.0,
