Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-08-08,21:00,Série A,Matchweek 1,Sat,Away,L,2,3,Sport Recife,2.3,1.7,59,,Luiz Otávio,4-2-3-1,4-2-3-1,Edina Alves Batista,Match Report,
2020-08-12,21:30,Série A,Matchweek 2,Wed,Home,D,1,1,Grêmio,1.3,1.6,43,,Luiz Otávio,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2020-08-16,11:00,Série A,Matchweek 3,Sun,Away,L,0,2,Atlético Mineiro,1.0,2.1,39,,Luiz Otávio,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,
2020-08-20,20:00,Série A,Matchweek 4,Thu,Home,L,0,3,Vasco da Gama,1.3,1.1,57,,Luiz Otávio,4-1-4-1,4-4-2,Thiago Duarte Peixoto,Match Report,
2020-08-23,20:00,Série A,Matchweek 5,Sun,Home,W,2,0,Bahia,2.0,0.8,39,,Luiz Otávio,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2020-08-30,18:00,Série A,Matchweek 6,Sun,Away,W,2,0,Atl Goianiense,1.1,1.0,46,,Samuel Xavier,4-2-3-1,4-2-3-1,Igor Junior Benevenuto,Match Report,
2020-09-02,19:00,Série A,Matchweek 7,Wed,Home,W,1,0,Fortaleza,0.7,0.1,28,,Luiz Otávio,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2020-09-05,21:00,Série A,Matchweek 8,Sat,Home,L,0,1,Santos,2.2,0.5,61,,Luiz Otávio,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,
2020-09-10,19:15,Série A,Matchweek 9,Thu,Away,L,0,2,Internacional,0.2,1.9,39,,Fernando Prass,4-2-3-1,4-3-1-2,Rodrigo D'Alonso Ferreira,Match Report,
2020-09-13,18:00,Série A,Matchweek 10,Sun,Home,W,2,0,Flamengo,0.5,0.7,38,,Luiz Otávio,4-4-2,4-2-3-1,Marielson Alves Silva,Match Report,
2020-09-19,19:00,Série A,Matchweek 11,Sat,Away,L,2,4,RB Bragantino,0.7,2.9,58,,Luiz Otávio,4-2-3-1,4-3-3,Jefferson Ferreira de Moraes,Match Report,
2020-09-27,18:15,Série A,Matchweek 12,Sun,Home,D,2,2,Goiás,1.3,1.7,60,,Luiz Otávio,4-2-3-1,4-1-4-1,Ramon Abatti Abel,Match Report,
2020-10-03,19:00,Série A,Matchweek 13,Sat,Away,L,1,2,Palmeiras,1.5,2.3,37,,Fábio Gonçalves,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2020-10-08,19:00,Série A,Matchweek 14,Thu,Away,D,0,0,Ath Paranaense,0.7,0.6,38,,Luiz Otávio,4-2-3-1,4-3-3,Wilton Sampaio,Match Report,
2020-10-11,20:30,Série A,Matchweek 15,Sun,Home,W,2,1,Corinthians,2.2,0.8,40,,Luiz Otávio,4-2-3-1,4-4-2,Anderson Daronco,Match Report,
2020-10-17,19:00,Série A,Matchweek 17,Sat,Away,D,2,2,Fluminense,1.5,0.8,42,,Fábio Gonçalves,4-2-3-1,4-2-3-1,Gilberto Rodrigues Castro Junior,Match Report,
2020-10-24,19:00,Série A,Matchweek 18,Sat,Home,W,2,1,Coritiba,1.8,2.0,36,,Luiz Otávio,4-2-3-1,4-2-3-1,Felipe Fernandes de Lima,Match Report,
2020-10-31,17:00,Série A,Matchweek 19,Sat,Away,D,2,2,Botafogo (RJ),0.8,2.6,40,,Luiz Otávio,4-2-3-1,4-3-3,Diego Pombo Lopez,Match Report,
2020-11-08,20:30,Série A,Matchweek 20,Sun,Home,D,0,0,Sport Recife,1.2,0.1,54,,Samuel Xavier,4-2-3-1,5-4-1,Ricardo Marques Ribeiro,Match Report,
2020-11-14,19:00,Série A,Matchweek 21,Sat,Away,L,2,4,Grêmio,1.0,2.0,39,,Luiz Otávio,4-4-2,4-2-3-1,Jose Mendonca da Silva Junior,Match Report,
2020-11-22,16:00,Série A,Matchweek 22,Sun,Home,D,2,2,Atlético Mineiro,2.1,2.2,47,,Samuel Xavier,4-4-2,4-1-4-1,Raphael Claus,Match Report,
2020-11-25,19:15,Série A,Matchweek 16,Wed,Home,D,1,1,São Paulo,2.0,1.7,33,,Luiz Otávio,4-2-3-1,4-4-2,Wagner do Nascimento Magalhaes,Match Report,
2020-11-30,18:00,Série A,Matchweek 23,Mon,Away,W,4,1,Vasco da Gama,3.0,1.3,32,,Luiz Otávio,4-2-3-1,3-4-3,Luiz Flávio de Oliveira,Match Report,
2020-12-05,19:00,Série A,Matchweek 24,Sat,Away,W,2,0,Bahia,1.4,1.0,47,,Luiz Otávio,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
