Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Fernando Sobral,br BRA,"MF,FW",25.0,31.1,4,0,0,57,51,6,37,29,67,0,0,0,221,22,39,36.1,Matches
Vinícius,br BRA,"MF,FW",28.0,28.8,4,0,0,16,28,6,186,11,6,1,0,0,109,12,12,50.0,Matches
Bruno Pacheco,br BRA,DF,28.0,28.7,5,1,1,36,34,0,57,48,33,0,2,0,141,38,24,61.3,Matches
Cléber,br BRA,FW,23.0,24.5,1,0,0,75,40,13,16,11,15,1,0,0,50,84,112,42.9,Matches
Luiz Otávio,br BRA,DF,31.0,27.5,9,1,1,32,8,0,0,43,22,1,1,0,96,72,36,66.7,Matches
Tiago Pagnussat,br BRA,DF,29.0,27.5,8,0,0,24,21,2,2,45,22,0,0,0,101,121,39,75.6,Matches
Samuel Xavier,br BRA,DF,29.0,26.4,7,1,0,36,40,2,68,27,22,0,0,0,154,14,21,40.0,Matches
Fábio Gonçalves,br BRA,MF,33.0,25.5,3,0,0,17,22,1,5,56,26,0,1,0,100,39,46,45.9,Matches
Charles Rigon Matos,br BRA,MF,23.0,22.8,7,0,0,48,18,0,6,31,32,0,0,0,137,39,37,51.3,Matches
Fernando Prass,br BRA,GK,41.0,22.0,2,0,0,1,2,0,0,0,0,0,1,0,20,4,1,80.0,Matches
Lima,br BRA,"FW,MF",23.0,19.3,4,0,0,38,50,4,15,14,25,2,0,0,109,11,28,28.2,Matches
Léo Chú,br BRA,FW,19.0,15.6,5,0,0,21,22,8,41,15,20,1,0,0,60,7,20,25.9,Matches
Richard,br BRA,GK,28.0,16.0,1,0,0,0,3,0,0,1,0,0,0,0,12,2,0,100.0,Matches
Eduardo,br BRA,DF,33.0,10.1,3,2,1,14,10,1,33,16,8,0,1,0,36,16,8,66.7,Matches
Leandro Carvalho,br BRA,"FW,MF",24.0,9.0,5,1,1,13,23,1,17,10,10,0,0,0,47,6,11,35.3,Matches
Willian Klaus,br BRA,DF,26.0,8.2,2,1,1,8,3,0,1,8,2,0,2,0,15,17,13,56.7,Matches
Alyson Neves,br BRA,DF,23.0,7.5,3,0,0,12,11,3,17,18,10,0,0,0,32,17,14,54.8,Matches
Gabriel Lacerda,br BRA,DF,20.0,7.2,1,0,0,4,3,0,1,4,4,0,1,0,12,14,7,66.7,Matches
Mateus Gonçalves Martins,br BRA,FW,25.0,6.5,1,0,0,6,2,2,13,4,6,0,0,0,31,4,11,26.7,Matches
Pedrinho,br BRA,MF,22.0,6.1,5,0,0,16,8,0,2,7,10,0,0,0,31,10,6,62.5,Matches
Rafael Sóbis,br BRA,"FW,MF",34.0,5.6,2,0,0,8,2,0,15,1,1,0,0,0,18,10,9,52.6,Matches
Eduardo Brock,br BRA,DF,28.0,5.5,1,0,0,3,2,0,0,5,3,0,0,0,21,18,11,62.1,Matches
William Oliveira,br BRA,MF,27.0,4.8,3,0,0,12,10,0,1,8,4,0,1,0,25,11,4,73.3,Matches
Ricardo Dias Acosta,br BRA,MF,34.0,4.5,1,0,0,5,1,1,24,6,4,0,0,0,21,3,2,60.0,Matches
Felipe Vizeu,br BRA,"FW,MF",22.0,3.6,0,0,0,7,5,0,1,1,0,0,0,0,8,5,16,23.8,Matches
Felipe Silva,br BRA,"FW,MF",29.0,2.9,0,0,0,5,2,2,16,4,1,0,1,0,10,1,0,100.0,Matches
Wescley,br BRA,"MF,FW",28.0,4.3,2,0,0,14,9,0,9,1,3,0,0,0,32,3,5,37.5,Matches
Kelvyn,br BRA,"DF,FW",20.0,3.8,0,0,0,5,3,0,5,4,2,0,0,0,15,4,7,36.4,Matches
Saulo Mineiro,br BRA,FW,22.0,5.7,1,0,0,29,10,2,6,5,3,1,0,0,32,11,27,28.9,Matches
Rick,br BRA,"FW,MF",20.0,2.1,0,0,0,6,9,0,4,3,4,0,0,0,11,1,6,14.3,Matches
Marthã,br BRA,MF,22.0,0.6,1,0,0,2,2,0,0,1,0,0,0,0,3,0,0,,Matches
Vítor Jacaré,br BRA,FW,20.0,2.9,2,0,0,12,15,1,8,2,2,0,0,0,14,2,11,15.4,Matches
Bergson da Silva,br BRA,FW,28.0,0.6,0,0,0,3,4,0,1,0,1,0,0,0,4,1,5,16.7,Matches
Alan Uchôa,br BRA,DF,20.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Squad Total,,,27.9,38.0,93,7,5,585,473,55,607,439,368,7,11,0,1728,619,588,51.3,
Opponent Total,,,26.1,38.0,81,7,1,507,553,59,816,414,347,7,7,2,1705,588,619,48.7,
