Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Fernando Sobral,br BRA,"MF,FW",25.0,31.1,98,67,43,46,9,35,107,32.7,72,58,8,50,29,127,21,0,Matches
Vinícius,br BRA,"MF,FW",28.0,28.8,11,6,0,7,4,2,20,10.0,18,9,0,9,11,22,6,0,Matches
Bruno Pacheco,br BRA,DF,28.0,28.7,45,33,28,15,2,24,37,64.9,13,21,6,15,48,93,86,1,Matches
Cléber,br BRA,FW,23.0,24.5,28,15,4,17,7,6,29,20.7,23,24,3,21,11,39,25,0,Matches
Luiz Otávio,br BRA,DF,31.0,27.5,31,22,17,14,0,14,32,43.8,18,35,21,14,43,74,163,2,Matches
Tiago Pagnussat,br BRA,DF,29.0,27.5,34,22,21,13,0,15,36,41.7,21,30,17,13,45,79,160,0,Matches
Samuel Xavier,br BRA,DF,29.0,26.4,41,22,23,17,1,26,54,48.1,28,15,3,12,27,68,46,0,Matches
Fábio Gonçalves,br BRA,MF,33.0,25.5,37,26,15,18,4,18,53,34.0,35,28,8,20,56,93,41,0,Matches
Charles Rigon Matos,br BRA,MF,23.0,22.8,61,32,26,31,4,17,65,26.2,48,27,6,21,31,92,32,0,Matches
Fernando Prass,br BRA,GK,41.0,22.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,2,Matches
Lima,br BRA,"FW,MF",23.0,19.3,39,25,9,24,6,13,42,31.0,29,25,2,23,14,53,9,0,Matches
Léo Chú,br BRA,FW,19.0,15.6,34,20,18,13,3,8,23,34.8,15,8,0,8,15,49,5,0,Matches
Richard,br BRA,GK,28.0,16.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,Matches
Eduardo,br BRA,DF,33.0,10.1,13,8,9,2,2,8,17,47.1,9,5,0,5,16,29,33,0,Matches
Leandro Carvalho,br BRA,"FW,MF",24.0,9.0,14,10,5,6,3,4,15,26.7,11,10,0,10,10,24,7,0,Matches
Willian Klaus,br BRA,DF,26.0,8.2,4,2,3,1,0,0,0,,0,10,7,3,8,12,45,0,Matches
Alyson Neves,br BRA,DF,23.0,7.5,15,10,4,9,2,5,20,25.0,15,10,3,7,18,33,28,0,Matches
Gabriel Lacerda,br BRA,DF,20.0,7.2,6,4,5,1,0,4,7,57.1,3,6,4,2,4,10,29,1,Matches
Mateus Gonçalves Martins,br BRA,FW,25.0,6.5,8,6,3,2,3,2,21,9.5,19,6,0,6,4,12,4,0,Matches
Pedrinho,br BRA,MF,22.0,6.1,16,10,6,8,2,6,13,46.2,7,9,3,6,7,23,10,0,Matches
Rafael Sóbis,br BRA,"FW,MF",34.0,5.6,2,1,0,1,1,0,5,0.0,5,2,2,0,1,3,3,0,Matches
Eduardo Brock,br BRA,DF,28.0,5.5,6,3,4,2,0,1,4,25.0,3,11,8,3,5,11,33,2,Matches
William Oliveira,br BRA,MF,27.0,4.8,5,4,1,3,1,1,10,10.0,9,5,0,5,8,13,6,0,Matches
Ricardo Dias Acosta,br BRA,MF,34.0,4.5,10,4,4,6,0,3,12,25.0,9,4,1,3,6,16,2,0,Matches
Felipe Vizeu,br BRA,"FW,MF",22.0,3.6,2,0,1,0,1,0,4,0.0,4,1,1,0,1,3,8,0,Matches
Felipe Silva,br BRA,"FW,MF",29.0,2.9,1,1,0,1,0,1,2,50.0,1,2,0,2,4,5,1,0,Matches
Wescley,br BRA,"MF,FW",28.0,4.3,7,3,4,0,3,6,8,75.0,2,4,0,4,1,8,2,0,Matches
Kelvyn,br BRA,"DF,FW",20.0,3.8,4,2,3,1,0,2,5,40.0,3,2,0,2,4,8,8,0,Matches
Saulo Mineiro,br BRA,FW,22.0,5.7,4,3,2,1,1,0,3,0.0,3,9,1,8,5,9,8,0,Matches
Rick,br BRA,"FW,MF",20.0,2.1,8,4,3,3,2,5,11,45.5,6,4,1,3,3,11,0,0,Matches
Marthã,br BRA,MF,22.0,0.6,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,Matches
Vítor Jacaré,br BRA,FW,20.0,2.9,4,2,0,3,1,1,8,12.5,7,5,0,5,2,6,2,0,Matches
Bergson da Silva,br BRA,FW,28.0,0.6,2,1,1,1,0,0,1,0.0,1,1,0,1,0,2,0,0,Matches
Alan Uchôa,br BRA,DF,20.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Squad Total,,,27.9,38.0,590,368,262,266,62,227,665,34.1,438,387,105,282,439,1029,831,8,
Opponent Total,,,26.1,38.0,536,347,266,224,46,230,585,39.3,355,329,103,226,414,950,576,15,
