Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Diogo Silva,br BRA,GK,32.0,36.5,39,2.0,0.0,9.0,1.0,43.4,0.3,5.4,0.15,147,456,32.2,575,133,47.3,39.0,321,57.3,45.3,568,16,2.8,17.0,0.47,11.2,Matches
Lucas França,br BRA,GK,23.0,1.0,1,0.0,0.0,0.0,0.0,1.6,0.41,0.6,0.62,3,11,27.3,11,1,54.5,40.9,8,62.5,41.3,12,0,0.0,0.0,0.0,16.0,Matches
Richard,br BRA,GK,27.0,0.5,1,,,,,0.6,0.18,,,6,12,50.0,10,1,70.0,44.2,6,83.3,57.3,7,2,28.6,,,4.3,Matches
Squad Total,,,29.0,38.0,41,2.0,0.0,9.0,1.0,45.5,0.3,5.5,0.15,156,479,32.6,596,135,47.8,,335,57.9,45.4,587,18,3.1,17.0,0.45,,
Opponent Total,,,27.2,38.0,36,3.0,0.0,7.0,1.0,42.3,0.23,7.3,0.19,181,518,34.9,801,136,40.9,36.3,301,63.1,47.0,624,31,5.0,17.0,0.45,10.6,
