Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2017-10-18,19:30,Série A,Matchweek 29,Wed,Home,L,0,1,Vasco da Gama,47,9046,Marcos de Paula Dutra,4-2-3-1,4-4-1-1,Claudio Francisco Lima e Silva,Match Report,
2017-10-22,17:00,Série A,Matchweek 30,Sun,Away,L,0,1,Santos,44,4245,Walter,4-1-4-1,4-2-3-1,Pericles Bassols Pegado Cortez,Match Report,
2017-10-29,17:00,Série A,Matchweek 31,Sun,Away,D,1,1,Vitória,40,10615,Walter,4-2-3-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,
2017-11-04,19:00,Série A,Matchweek 32,Sat,Home,L,0,1,São Paulo,40,17697,Walter,4-2-3-1,4-1-4-1,Braulio da Silva Machado,Match Report,
2017-11-09,20:00,Série A,Matchweek 33,Thu,Away,L,2,3,Atlético Mineiro,46,8204,Gilvan,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2017-11-12,17:00,Série A,Matchweek 34,Sun,Home,W,2,0,Sport Recife,42,1107,Gilvan,4-2-3-1,4-3-3,Luiz Flavio De Oliveira,Match Report,
2017-11-16,20:00,Série A,Matchweek 35,Thu,Away,W,2,1,Botafogo (RJ),35,10076,Gilvan,4-2-3-1,4-2-3-1,Claudio Francisco Lima e Silva,Match Report,
2017-11-19,17:00,Série A,Matchweek 36,Sun,Home,D,1,1,Chapecoense,60,2280,Gilvan,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2017-11-26,17:00,Série A,Matchweek 37,Sun,Away,D,1,1,Grêmio,50,6783,Gilvan,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2017-12-03,17:00,Série A,Matchweek 38,Sun,Home,D,1,1,Fluminense,38,2996,Jorginho,4-2-3-1,4-1-4-1,Anderson Daronco,Match Report,
