Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Adriano Martins,br BRA,DF,26.0,33.2,43,32,32,11,0,20,33,60.6,13,41,28,13,54,97,156,1,Matches
Ronaldo,br BRA,GK,27.0,32.0,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,14,1,Matches
Guilherme Romão,br BRA,DF,26.0,30.7,32,17,13,18,1,12,23,52.2,11,26,10,16,30,62,77,0,Matches
Gabriel Baralhas,br BRA,MF,25.0,27.2,56,32,15,36,5,18,56,32.1,38,41,8,33,39,95,31,2,Matches
Luiz Fernando,br BRA,"FW,MF",27.0,28.8,25,15,13,7,5,8,25,32.0,17,37,5,32,18,43,31,0,Matches
Rhaldney,br BRA,MF,25.0,24.0,67,46,20,37,10,23,59,39.0,36,29,6,23,12,79,21,0,Matches
Shaylon,br BRA,"FW,MF",26.0,24.1,16,8,7,6,3,7,31,22.6,24,17,2,15,16,32,17,0,Matches
Alix Vinicius,br BRA,DF,24.0,22.7,28,23,19,7,2,19,30,63.3,11,43,24,19,33,61,131,2,Matches
Alejo Cruz,uy URU,"FW,MF",23.0,24.0,37,24,16,15,6,19,42,45.2,23,24,2,22,21,58,28,0,Matches
Maguinho,br BRA,DF,31.0,17.3,31,12,14,13,4,12,19,63.2,7,17,6,11,17,48,34,0,Matches
Bruno Tubarão,br BRA,DF,28.0,17.6,35,21,24,10,1,15,26,57.7,11,15,3,12,16,51,32,0,Matches
Budiga Roni,br BRA,"MF,DF",24.0,16.1,34,28,16,12,6,15,36,41.7,21,20,12,8,14,48,32,1,Matches
Emiliano Rodríguez,uy URU,FW,20.0,12.2,7,4,1,3,3,3,12,25.0,9,8,1,7,1,8,9,0,Matches
Lucas Kal,br BRA,"MF,DF",27.0,12.8,14,7,7,4,3,7,16,43.8,9,13,3,10,15,29,21,0,Matches
Derek,br BRA,FW,26.0,11.0,16,11,3,10,3,4,9,44.4,5,13,1,12,4,20,5,0,Matches
Luiz Felipe,br BRA,DF,30.0,12.1,19,13,12,7,0,10,17,58.8,7,17,12,5,16,35,60,0,Matches
Gonzalo Freitas,uy URU,MF,32.0,9.1,21,11,8,9,4,6,21,28.6,15,7,4,3,13,34,28,0,Matches
Janderson,br BRA,"FW,MF",24.0,10.7,17,11,7,8,2,7,18,38.9,11,6,0,6,5,22,3,0,Matches
Jan Carlos Hurtado,ve VEN,FW,23.0,9.6,12,9,2,6,4,3,11,27.3,8,8,1,7,2,14,8,0,Matches
Pedrão,br BRA,DF,31.0,6.5,15,7,10,4,1,6,7,85.7,1,9,4,5,1,16,27,0,Matches
Joel Campbell,cr CRC,"MF,FW",31.0,6.2,13,10,2,6,5,8,14,57.1,6,3,0,3,2,15,2,0,Matches
Pedro Rangel,br BRA,GK,23.0,6.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,2,Matches
Matías Lacava,ve VEN,"FW,MF",21.0,5.3,13,9,7,4,2,3,8,37.5,5,2,0,2,3,16,2,1,Matches
Vágner Love,br BRA,"FW,MF",39.0,2.0,0,0,0,0,0,0,4,0.0,4,3,0,3,1,1,2,0,Matches
Yony González,co COL,"FW,MF",29.0,3.0,2,2,1,1,0,1,1,100.0,0,5,1,4,1,3,5,0,Matches
Yeferson Rodallega,co COL,DF,23.0,1.2,1,1,1,0,0,0,1,0.0,1,2,0,2,0,1,7,0,Matches
Philipe Sampaio,br BRA,DF,29.0,1.0,1,1,1,0,0,1,1,100.0,0,1,1,0,0,1,1,0,Matches
Gabriel Barros,br BRA,"FW,MF",22.0,0.9,2,1,2,0,0,2,5,40.0,3,1,0,1,0,2,0,0,Matches
Luiz Gustavo,br BRA,"DF,MF",20.0,0.8,1,0,0,1,0,0,1,0.0,1,2,0,2,1,2,1,0,Matches
Dé Marcão,br BRA,DF,22.0,0.8,4,0,4,0,0,1,2,50.0,1,1,1,0,3,7,4,0,Matches
Max,br BRA,"FW,MF",21.0,2.9,9,6,4,3,2,7,8,87.5,1,1,0,1,0,9,2,0,Matches
Danielzinho,br BRA,"MF,FW",28.0,1.1,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0,Matches
Jorginho,br BRA,"MF,FW",33.0,0.8,1,0,1,0,0,1,3,33.3,2,1,0,1,1,2,1,0,Matches
Rafael Haller,uy URU,DF,23.0,0.6,2,1,1,0,1,1,3,33.3,2,1,1,0,2,4,3,0,Matches
Mateo Zuleta,co COL,"FW,MF",21.0,0.5,2,1,0,1,1,1,4,25.0,3,2,0,2,1,3,0,0,Matches
Jean Carlos Alves Ferreira,br BRA,"FW,MF",18.0,0.4,2,0,0,1,1,0,0,,0,1,0,1,2,4,1,0,Matches
Gustavo Campanharo,br BRA,MF,31.0,0.3,2,1,2,0,0,0,1,0.0,1,2,0,2,0,2,2,0,Matches
Eli,br BRA,FW,19.0,0.2,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,Matches
Randerson,br BRA,MF,19.0,0.2,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,Matches
Pedro Paranhos,br BRA,"FW,MF",17.0,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Squad Total,,,26.5,38.0,583,367,265,242,76,240,555,43.2,315,419,136,283,344,927,802,10,
Opponent Total,,,27.6,38.0,614,394,306,235,73,317,587,54.0,270,411,146,265,321,935,907,12,
