Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Adriano Martins,br BRA,DF,26.0,33.2,0,19,6,31.6,0.57,0.18,0.0,0.0,13.2,0,0,0,1.4,1.4,0.07,-1.4,-1.4,Matches
Ronaldo,br BRA,GK,27.0,32.0,0,1,0,0.0,0.03,0.0,0.0,,10.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Guilherme Romão,br BRA,DF,26.0,30.7,1,36,13,36.1,1.17,0.42,0.03,0.08,17.4,0,0,0,1.9,1.9,0.05,-0.9,-0.9,Matches
Gabriel Baralhas,br BRA,MF,25.0,27.2,1,47,15,31.9,1.73,0.55,0.02,0.07,23.0,0,0,0,2.4,2.4,0.05,-1.4,-1.4,Matches
Luiz Fernando,br BRA,"FW,MF",27.0,28.8,8,66,22,33.3,2.29,0.76,0.12,0.36,18.4,0,0,0,5.7,5.7,0.09,2.3,2.3,Matches
Rhaldney,br BRA,MF,25.0,24.0,0,20,6,30.0,0.83,0.25,0.0,0.0,17.7,0,0,0,1.1,1.1,0.05,-1.1,-1.1,Matches
Shaylon,br BRA,"FW,MF",26.0,24.1,2,49,12,24.5,2.04,0.5,0.02,0.08,23.1,2,1,2,4.1,2.6,0.05,-2.1,-1.6,Matches
Alix Vinicius,br BRA,DF,24.0,22.7,0,20,2,10.0,0.88,0.09,0.0,0.0,14.4,0,0,0,1.3,1.3,0.06,-1.3,-1.3,Matches
Alejo Cruz,uy URU,"FW,MF",23.0,24.0,2,33,6,18.2,1.38,0.25,0.03,0.17,24.0,5,1,1,2.4,1.7,0.05,-0.4,-0.7,Matches
Maguinho,br BRA,DF,31.0,17.3,0,20,4,20.0,1.15,0.23,0.0,0.0,20.3,0,0,0,0.7,0.7,0.03,-0.7,-0.7,Matches
Bruno Tubarão,br BRA,DF,28.0,17.6,0,14,7,50.0,0.79,0.4,0.0,0.0,26.0,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
Budiga Roni,br BRA,"MF,DF",24.0,16.1,1,14,5,35.7,0.87,0.31,0.07,0.2,27.3,0,0,0,0.7,0.7,0.05,0.3,0.3,Matches
Emiliano Rodríguez,uy URU,FW,20.0,12.2,0,30,10,33.3,2.46,0.82,0.0,0.0,13.9,0,0,0,2.8,2.8,0.09,-2.8,-2.8,Matches
Lucas Kal,br BRA,"MF,DF",27.0,12.8,0,10,1,10.0,0.78,0.08,0.0,0.0,24.2,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Derek,br BRA,FW,26.0,11.0,3,30,8,26.7,2.74,0.73,0.1,0.38,15.4,0,0,1,3.8,2.8,0.09,-0.8,0.2,Matches
Luiz Felipe,br BRA,DF,30.0,12.1,1,7,2,28.6,0.58,0.17,0.14,0.5,8.5,0,0,0,0.9,0.9,0.13,0.1,0.1,Matches
Gonzalo Freitas,uy URU,MF,32.0,9.1,0,17,5,29.4,1.87,0.55,0.0,0.0,22.3,1,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
Janderson,br BRA,"FW,MF",24.0,10.7,3,20,9,45.0,1.87,0.84,0.15,0.33,17.1,0,0,0,2.5,2.5,0.13,0.5,0.5,Matches
Jan Carlos Hurtado,ve VEN,FW,23.0,9.6,2,23,11,47.8,2.39,1.14,0.09,0.18,16.6,1,0,0,1.7,1.7,0.08,0.3,0.3,Matches
Pedrão,br BRA,DF,31.0,6.5,0,4,2,50.0,0.61,0.31,0.0,0.0,16.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
