Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Adriano Martins,br BRA,DF,26.0,33.2,1190,1419,83.9,25956,11275,300,335,89.6,689,749,92.0,194,307,63.2,0,0.1,0.4,-0.1,4,129,3,1,106,Matches
Ronaldo,br BRA,GK,27.0,32.0,617,892,69.2,19277,14438,88,89,98.9,277,283,97.9,246,514,47.9,1,0.3,0.1,0.7,2,19,1,0,0,Matches
Guilherme Romão,br BRA,DF,26.0,30.7,1000,1397,71.6,16580,7124,500,570,87.7,384,518,74.1,92,240,38.3,3,2.8,2.5,0.2,28,121,18,11,127,Matches
Gabriel Baralhas,br BRA,MF,25.0,27.2,884,1073,82.4,16546,4915,351,411,85.4,394,439,89.7,109,148,73.6,3,2.4,1.8,0.6,29,97,19,4,121,Matches
Luiz Fernando,br BRA,"FW,MF",27.0,28.8,567,764,74.2,8704,2277,333,403,82.6,162,210,77.1,49,77,63.6,0,1.3,1.8,-1.3,29,48,25,5,78,Matches
Rhaldney,br BRA,MF,25.0,24.0,1016,1142,89.0,17598,4570,447,498,89.8,432,467,92.5,97,113,85.8,1,1.0,1.4,0.0,27,132,8,1,132,Matches
Shaylon,br BRA,"FW,MF",26.0,24.1,853,1134,75.2,14649,4645,406,463,87.7,334,417,80.1,90,187,48.1,2,5.7,4.9,-3.7,67,99,29,6,129,Matches
Alix Vinicius,br BRA,DF,24.0,22.7,752,890,84.5,16716,6299,185,221,83.7,419,460,91.1,141,188,75.0,0,0.7,1.0,-0.7,9,72,5,0,69,Matches
Alejo Cruz,uy URU,"FW,MF",23.0,24.0,756,1086,69.6,12372,4934,393,457,86.0,268,376,71.3,71,173,41.0,2,3.7,4.6,-1.7,68,86,35,15,115,Matches
Maguinho,br BRA,DF,31.0,17.3,631,870,72.5,10292,4028,314,358,87.7,256,352,72.7,45,116,38.8,1,1.2,1.4,-0.2,23,46,17,10,52,Matches
Bruno Tubarão,br BRA,DF,28.0,17.6,730,942,77.5,12032,4739,362,400,90.5,296,370,80.0,57,116,49.1,0,1.2,1.5,-1.2,19,89,23,18,107,Matches
Budiga Roni,br BRA,"MF,DF",24.0,16.1,610,726,84.0,10922,2876,255,288,88.5,288,328,87.8,55,77,71.4,0,0.3,0.6,-0.3,8,58,9,0,59,Matches
Emiliano Rodríguez,uy URU,FW,20.0,12.2,141,224,62.9,1927,358,85,127,66.9,48,66,72.7,3,6,50.0,0,0.5,0.6,-0.5,11,12,5,1,13,Matches
Lucas Kal,br BRA,"MF,DF",27.0,12.8,462,571,80.9,9641,3211,139,169,82.2,239,267,89.5,75,116,64.7,1,0.5,0.5,0.5,1,69,4,1,64,Matches
Derek,br BRA,FW,26.0,11.0,119,158,75.3,1737,364,63,85,74.1,46,50,92.0,5,5,100.0,1,1.9,1.4,-0.9,14,9,5,0,17,Matches
Luiz Felipe,br BRA,DF,30.0,12.1,373,451,82.7,7809,2441,91,105,86.7,222,245,90.6,54,85,63.5,0,0.0,0.1,0.0,0,29,0,0,20,Matches
Gonzalo Freitas,uy URU,MF,32.0,9.1,238,296,80.4,4446,1344,88,104,84.6,113,131,86.3,26,38,68.4,0,0.2,0.4,-0.2,1,22,2,0,27,Matches
Janderson,br BRA,"FW,MF",24.0,10.7,244,362,67.4,4291,1294,115,138,83.3,94,129,72.9,26,65,40.0,0,1.0,1.7,-1.0,18,14,17,8,43,Matches
Jan Carlos Hurtado,ve VEN,FW,23.0,9.6,126,160,78.8,1793,320,73,86,84.9,42,51,82.4,4,5,80.0,0,0.6,0.2,-0.6,6,7,2,0,15,Matches
Pedrão,br BRA,DF,31.0,6.5,277,324,85.5,5851,1812,70,79,88.6,173,192,90.1,33,50,66.0,0,0.1,0.1,-0.1,2,8,0,0,11,Matches
Joel Campbell,cr CRC,"MF,FW",31.0,6.2,233,291,80.1,4011,1148,110,128,85.9,82,97,84.5,28,39,71.8,0,0.5,0.8,-0.5,9,36,15,2,54,Matches
Pedro Rangel,br BRA,GK,23.0,6.0,141,195,72.3,4078,2874,21,21,100.0,74,76,97.4,45,96,46.9,0,0.0,0.0,0.0,0,9,0,0,0,Matches
Matías Lacava,ve VEN,"FW,MF",21.0,5.3,116,163,71.2,1631,429,66,78,84.6,42,54,77.8,1,13,7.7,0,0.4,0.8,-0.4,11,2,8,2,12,Matches
Vágner Love,br BRA,"FW,MF",39.0,2.0,28,36,77.8,415,71,14,18,77.8,9,11,81.8,2,2,100.0,0,0.0,0.0,0.0,1,0,0,0,2,Matches
Yony González,co COL,"FW,MF",29.0,3.0,53,80,66.3,831,191,23,36,63.9,19,24,79.2,5,9,55.6,0,0.2,0.4,-0.2,5,3,4,4,7,Matches
Yeferson Rodallega,co COL,DF,23.0,1.2,38,54,70.4,610,254,19,22,86.4,14,21,66.7,3,9,33.3,0,0.0,0.0,0.0,0,5,1,1,2,Matches
Philipe Sampaio,br BRA,DF,29.0,1.0,70,77,90.9,1644,424,17,17,100.0,35,37,94.6,18,22,81.8,0,0.2,0.0,-0.2,1,4,0,0,3,Matches
Gabriel Barros,br BRA,"FW,MF",22.0,0.9,18,24,75.0,374,104,10,10,100.0,5,7,71.4,3,5,60.0,0,0.0,0.0,0.0,1,4,1,1,3,Matches
Luiz Gustavo,br BRA,"DF,MF",20.0,0.8,33,45,73.3,786,336,8,10,80.0,18,21,85.7,7,13,53.8,0,0.0,0.0,0.0,0,5,0,0,3,Matches
Dé Marcão,br BRA,DF,22.0,0.8,8,20,40.0,132,92,3,5,60.0,3,6,50.0,1,6,16.7,0,0.0,0.0,0.0,0,2,1,0,2,Matches
Max,br BRA,"FW,MF",21.0,2.9,71,93,76.3,1168,186,37,45,82.2,23,28,82.1,8,12,66.7,0,0.6,0.9,-0.6,4,2,3,2,5,Matches
Danielzinho,br BRA,"MF,FW",28.0,1.1,92,112,82.1,1612,445,43,48,89.6,44,53,83.0,5,8,62.5,0,0.1,0.3,-0.1,4,9,4,2,16,Matches
Jorginho,br BRA,"MF,FW",33.0,0.8,17,25,68.0,330,77,5,10,50.0,9,10,90.0,2,3,66.7,1,0.1,0.0,0.9,1,3,0,0,5,Matches
Rafael Haller,uy URU,DF,23.0,0.6,16,26,61.5,387,225,4,6,66.7,6,10,60.0,5,7,71.4,0,0.0,0.0,0.0,0,3,0,0,6,Matches
Mateo Zuleta,co COL,"FW,MF",21.0,0.5,25,32,78.1,395,73,11,12,91.7,10,15,66.7,2,2,100.0,0,0.1,0.0,-0.1,1,1,0,0,2,Matches
Jean Carlos Alves Ferreira,br BRA,"FW,MF",18.0,0.4,15,19,78.9,176,41,11,13,84.6,3,5,60.0,0,0,,0,0.0,0.1,0.0,0,0,0,0,0,Matches
Gustavo Campanharo,br BRA,MF,31.0,0.3,31,33,93.9,535,91,14,15,93.3,15,15,100.0,1,1,100.0,0,0.0,0.0,0.0,0,3,0,0,3,Matches
Eli,br BRA,FW,19.0,0.2,8,8,100.0,109,31,6,6,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Randerson,br BRA,MF,19.0,0.2,9,13,69.2,218,29,2,2,100.0,5,7,71.4,2,3,66.7,0,0.0,0.0,0.0,0,1,1,0,1,Matches
Pedro Paranhos,br BRA,"FW,MF",17.0,0.1,7,7,100.0,94,36,4,4,100.0,3,3,100.0,0,0,,0,0.1,0.0,-0.1,1,0,1,1,0,Matches
Squad Total,,,26.5,38.0,12615,16234,77.7,238675,90421,5086,5892,86.3,5597,6602,84.8,1610,2876,56.0,16,27.5,30.7,-11.5,405,1259,266,96,1432,
