Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Jean,br BRA,GK,24.0,36.0,1426,1015,1403,14,9,4,1422,2,1,50.0,1,50.0,725,4491,3126,0,0,0,2,0,612,0,Matches
Eder,br BRA,DF,24.0,31.3,1636,240,932,678,32,16,1636,10,10,100.0,0,0.0,966,5153,3154,25,9,0,4,7,1112,4,Matches
Luis Eduardo Marques dos Santos,br BRA,DF,22.0,30.9,1778,93,491,721,579,28,1778,39,21,53.8,18,46.2,802,3833,2103,44,27,5,28,19,903,162,Matches
Marlon Freitas,br BRA,MF,24.0,29.1,1562,63,308,941,339,38,1562,16,9,56.3,7,43.8,876,4605,2283,37,30,6,20,18,1067,62,Matches
Chico,br BRA,"MF,FW",28.0,24.4,1089,13,113,430,565,56,1089,36,13,36.1,23,63.9,634,3669,1744,56,40,10,57,29,749,158,Matches
Nicolas,br BRA,DF,22.0,25.4,1588,92,457,674,483,24,1588,24,15,62.5,9,37.5,722,4276,2385,69,43,4,31,18,812,118,Matches
João Victor,br BRA,DF,21.0,24.1,1371,182,623,676,89,9,1371,22,12,54.5,10,45.5,765,5880,3898,60,28,2,19,6,826,13,Matches
Janderson,br BRA,FW,20.0,22.8,943,10,105,319,540,73,943,111,64,57.7,47,42.3,554,3630,1868,68,40,20,56,23,641,187,Matches
Gustavo Ferrareis,br BRA,FW,24.0,18.8,783,16,84,305,408,59,783,39,20,51.3,19,48.7,477,2850,1417,52,35,12,34,23,581,141,Matches
Zé Roberto,br BRA,FW,26.0,19.3,571,17,36,246,297,74,571,41,24,58.5,17,41.5,305,1548,646,21,16,7,38,24,444,82,Matches
Willian Maranhão,br BRA,MF,24.0,16.0,679,52,182,432,74,4,679,6,5,83.3,1,16.7,353,2047,1066,20,9,1,11,11,379,10,Matches
Gilvan,br BRA,DF,30.0,14.4,702,101,350,340,17,12,702,3,2,66.7,1,33.3,326,1693,987,13,3,0,2,0,390,0,Matches
Edson,br BRA,MF,28.0,14.0,685,55,231,417,45,5,685,10,10,100.0,0,0.0,362,1768,815,3,2,1,6,8,392,6,Matches
Matheus de Vargas,br BRA,"MF,FW",23.0,15.5,688,17,83,398,221,21,688,44,32,72.7,12,27.3,442,2404,1166,26,25,1,34,23,515,45,Matches
Wellington Rato,br BRA,"FW,MF",27.0,13.4,559,11,73,263,240,31,559,26,15,57.7,11,42.3,325,2081,962,35,23,8,24,12,385,73,Matches
Natanael,br BRA,DF,29.0,12.1,676,40,204,277,206,15,676,31,13,41.9,18,58.1,295,2022,1329,30,19,6,7,7,315,52,Matches
Lucas Oliveira,br BRA,"DF,MF",23.0,11.4,584,104,307,258,26,7,584,7,6,85.7,1,14.3,313,1909,1178,10,1,0,3,2,339,4,Matches
