Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Fernando Miguel,br BRA,GK,35.0,36.4,1021,540,479,140,0,4,0,0,0,0,0,0,750,2,0,Matches
Eder,br BRA,DF,25.0,33.5,1573,1519,51,49,1,27,1,0,0,0,0,0,1332,3,4,Matches
Willian Maranhão,br BRA,MF,25.0,30.7,1407,1362,44,43,1,12,6,1,0,0,0,0,1246,1,15,Matches
Luis Eduardo Marques dos Santos,br BRA,DF,23.0,25.1,1414,1133,277,44,1,9,90,223,10,0,9,0,1058,4,28,Matches
Zé Roberto,br BRA,FW,27.0,23.1,588,533,51,2,2,5,14,8,0,0,0,0,397,4,28,Matches
Janderson,br BRA,"FW,MF",21.0,25.6,752,661,90,27,2,5,152,5,58,16,35,0,513,1,22,Matches
Igor Cariús,br BRA,DF,27.0,22.1,1109,872,233,30,0,4,29,203,0,0,0,0,820,4,33,Matches
Marlon Freitas,br BRA,MF,25.0,24.7,1509,1442,59,51,3,19,4,7,0,0,0,0,1278,8,17,Matches
João Paulo Alves,br BRA,"MF,FW",30.0,22.1,970,879,87,34,1,10,69,6,43,34,7,1,739,4,22,Matches
André Luis,br BRA,"FW,MF",23.0,19.8,479,448,29,6,2,4,20,7,6,4,0,0,342,2,19,Matches
Wanderson,br BRA,DF,29.0,19.2,926,904,21,21,0,2,1,0,0,0,0,0,789,1,6,Matches
Gabriel Baralhas,br BRA,MF,22.0,19.1,902,877,25,22,1,6,8,2,0,0,0,0,768,0,9,Matches
Natanael,br BRA,"DF,FW",30.0,17.1,738,610,125,26,1,8,88,68,31,20,9,0,508,3,13,Matches
Ronald,br BRA,"FW,MF",19.0,14.7,326,319,6,1,0,0,17,4,1,1,0,0,244,1,5,Matches
Arnaldo,br BRA,DF,28.0,14.0,752,607,144,29,1,6,45,110,5,1,2,0,621,1,4,Matches
Lucas Oliveira,br BRA,DF,24.0,12.8,800,776,24,22,1,0,5,2,0,0,0,0,664,0,4,Matches
Arthur,br BRA,"MF,FW",22.0,8.0,291,249,39,9,2,1,44,1,28,16,10,1,209,3,7,Matches
Arthur Henrique,br BRA,"DF,MF",26.0,7.4,357,285,71,13,0,1,20,45,13,1,5,0,278,1,8,Matches
Brian Montenegro,py PAR,"FW,MF",27.0,7.5,158,147,9,0,0,0,2,0,0,0,0,0,114,2,6,Matches
Nathan Silva,br BRA,DF,23.0,6.0,315,300,15,15,0,3,0,0,0,0,0,0,268,0,2,Matches
Pedrão,br BRA,DF,28.0,4.9,182,174,7,6,1,2,0,1,0,0,0,0,154,1,1,Matches
Matheus Barbosa,br BRA,"MF,FW",26.0,4.3,186,181,4,3,0,0,0,0,0,0,0,0,155,1,3,Matches
Lucas Melão Lucão,br BRA,FW,20.0,6.8,112,104,7,1,1,0,2,0,0,0,0,0,72,1,5,Matches
Rickson,br BRA,"FW,MF",22.0,3.9,116,114,2,1,0,0,3,0,1,1,0,0,95,0,2,Matches
André Lima,br BRA,MF,20.0,1.5,70,69,1,1,0,1,0,0,0,0,0,0,60,0,1,Matches
Maurício Kozlinski,br BRA,GK,29.0,1.0,28,13,15,4,0,1,0,0,0,0,0,0,21,0,0,Matches
Jefferson,br BRA,"DF,MF",24.0,1.0,67,51,16,4,0,1,8,11,1,0,0,0,48,0,1,Matches
Jonas,br BRA,"FW,MF",21.0,3.4,131,128,3,1,0,0,4,1,1,0,1,0,101,0,5,Matches
Luan Polli,br BRA,GK,27.0,0.6,22,16,6,2,0,0,0,0,0,0,0,0,16,0,0,Matches
Pablo Dyego,br BRA,"MF,FW",26.0,0.4,14,14,0,0,0,0,0,0,0,0,0,0,14,0,0,Matches
Werley,br BRA,"DF,FW",32.0,0.1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
Squad Total,,,26.5,38.0,17320,15332,1940,607,21,131,632,705,198,94,78,2,13678,48,270,
Opponent Total,,,26.8,38.0,17862,15940,1847,560,28,166,921,710,225,90,91,1,14192,75,306,
