Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Matheus de Vargas,br BRA,"MF,FW",23.0,15.5,1,26,6,23.1,1.68,0.39,0.04,0.17,24.1,0,0,0,2.0,2.0,0.08,-1.0,-1.0,Matches
Wellington Rato,br BRA,"FW,MF",27.0,13.4,2,36,13,36.1,2.69,0.97,0.06,0.15,22.5,0,0,0,2.8,2.8,0.08,-0.8,-0.8,Matches
Natanael,br BRA,DF,29.0,12.1,2,15,5,33.3,1.24,0.41,0.13,0.4,24.3,1,0,0,0.9,0.9,0.06,1.1,1.1,Matches
Lucas Oliveira,br BRA,"DF,MF",23.0,11.4,2,4,2,50.0,0.35,0.18,0.5,1.0,12.9,0,0,0,0.3,0.3,0.07,1.7,1.7,Matches
Hyuri,br BRA,FW,28.0,8.0,2,15,6,40.0,1.87,0.75,0.13,0.33,13.6,0,0,0,3.1,3.1,0.2,-1.1,-1.1,Matches
Everton Felipe,br BRA,"FW,MF",22.0,7.1,0,8,4,50.0,1.12,0.56,0.0,0.0,25.4,2,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Matheus Pereira,br BRA,MF,23.0,5.5,1,3,2,66.7,0.54,0.36,0.33,0.5,13.0,0,0,0,0.2,0.2,0.06,0.8,0.8,Matches
Renato Kayser,br BRA,FW,23.0,4.8,3,16,8,50.0,3.32,1.66,0.19,0.38,14.5,1,0,0,2.4,2.4,0.15,0.6,0.6,Matches
Jorginho,br BRA,MF,29.0,4.2,2,6,3,50.0,1.44,0.72,0.33,0.67,25.0,0,0,0,0.3,0.3,0.04,1.7,1.7,Matches
Danilo,br BRA,"FW,MF",20.0,5.4,1,7,2,28.6,1.3,0.37,0.14,0.5,19.3,0,0,0,0.8,0.8,0.11,0.2,0.2,Matches
Matheus Cotulio Bossa,br BRA,"FW,MF",26.0,5.5,1,24,7,29.2,4.39,1.28,0.04,0.14,22.3,1,0,0,1.2,1.2,0.05,-0.2,-0.2,Matches
Arnaldo,br BRA,"DF,FW",27.0,4.9,0,1,0,0.0,0.2,0.0,0.0,,21.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Roberson,br BRA,FW,30.0,2.7,2,6,3,50.0,2.25,1.13,0.33,0.67,13.9,0,0,0,0.8,0.8,0.13,1.2,1.2,Matches
Maurício Kozlinski,br BRA,GK,28.0,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Gabriel Baralhas,br BRA,MF,21.0,1.7,0,2,0,0.0,1.15,0.0,0.0,,28.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Moacir,br BRA,DF,33.0,1.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Júnior Brandão,br BRA,FW,25.0,1.9,0,7,2,28.6,3.75,1.07,0.0,0.0,20.0,0,0,0,1.1,1.1,0.15,-1.1,-1.1,Matches
Vitor Leque,br BRA,"FW,MF",19.0,1.2,2,4,4,100.0,3.36,3.36,0.5,0.5,7.0,0,0,0,2.0,2.0,0.5,0.0,0.0,Matches
Matheus Frizzo,br BRA,"MF,DF",21.0,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Danilo,,FW,18.0,0.2,0,1,0,0.0,4.5,0.0,0.0,,11.5,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Francisco Rithely,br BRA,MF,29.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Henry Vaca,bo BOL,MF,22.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,24.9,38.0,39,459,143,31.2,12.08,3.76,0.08,0.24,20.2,27,4,4,44.3,41.1,0.09,-5.3,-6.1,
Opponent Total,,,26.5,38.0,44,486,146,30.0,12.79,3.84,0.08,0.26,18.8,21,6,8,54.5,48.3,0.1,-10.5,-10.3,
