Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Felipe Garcia,br BRA,GK,29.0,18,18,1620,18.0,27,1.5,92,66,71.7,4,2,12,2,11.1,1,1,0,0,0.0,Matches
Marcos de Paula Dutra,br BRA,GK,23.0,11,11,990,11.0,13,1.18,52,41,75.0,3,3,5,2,18.2,2,0,2,0,100.0,Matches
Kléver,br BRA,GK,27.0,9,9,810,9.0,16,1.78,43,28,65.1,2,4,3,1,11.1,1,1,0,0,0.0,Matches
Squad Total,,,25.5,38,38,3420,38.0,56,1.47,187,135,71.1,9,9,20,5,13.2,4,2,2,0,50.0,
Opponent Total,,,26.7,38,38,3420,38.0,38,1.0,132,100,75.0,20,9,9,13,34.2,7,5,1,1,16.7,
