Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Jean,br BRA,GK,24.0,36.0,0,0,0,1,11,0,0,2,1,0,1,0,51,8,2,80.0,Matches
Eder,br BRA,DF,24.0,31.3,5,0,0,41,16,2,1,45,10,0,2,0,89,58,37,61.1,Matches
Luis Eduardo Marques dos Santos,br BRA,DF,22.0,30.9,5,1,1,41,33,3,106,43,38,1,0,1,163,28,36,43.8,Matches
Marlon Freitas,br BRA,MF,24.0,29.1,3,1,0,32,21,1,15,32,17,0,0,0,162,22,22,50.0,Matches
Chico,br BRA,"MF,FW",28.0,24.4,3,0,0,39,62,1,126,7,19,0,0,0,87,10,42,19.2,Matches
Nicolas,br BRA,DF,22.0,25.4,1,0,0,30,17,2,154,32,20,0,0,0,116,32,33,49.2,Matches
João Victor,br BRA,DF,21.0,24.1,9,0,0,25,27,0,7,30,27,0,2,0,127,60,40,60.0,Matches
Janderson,br BRA,FW,20.0,22.8,1,0,0,29,36,3,113,10,11,0,0,0,84,8,29,21.6,Matches
Gustavo Ferrareis,br BRA,FW,24.0,18.8,5,0,0,36,52,8,39,20,9,0,0,0,62,37,26,58.7,Matches
Zé Roberto,br BRA,FW,26.0,19.3,6,0,0,46,54,11,8,3,7,1,1,0,44,67,74,47.5,Matches
Willian Maranhão,br BRA,MF,24.0,16.0,5,1,0,33,13,1,8,30,15,0,0,0,95,14,18,43.8,Matches
Gilvan,br BRA,DF,30.0,14.4,6,0,0,30,12,0,0,25,8,0,1,0,43,44,23,65.7,Matches
Edson,br BRA,MF,28.0,14.0,3,0,0,28,34,0,0,31,19,0,0,0,97,33,22,60.0,Matches
Matheus de Vargas,br BRA,"MF,FW",23.0,15.5,3,1,0,44,48,1,21,9,8,0,0,0,73,14,16,46.7,Matches
Wellington Rato,br BRA,"FW,MF",27.0,13.4,2,0,0,16,23,2,36,11,14,1,0,0,66,5,16,23.8,Matches
Natanael,br BRA,DF,29.0,12.1,1,0,0,11,15,3,64,21,18,0,0,0,62,15,21,41.7,Matches
Lucas Oliveira,br BRA,"DF,MF",23.0,11.4,3,0,0,13,8,0,1,17,4,0,0,0,56,22,11,66.7,Matches
Hyuri,br BRA,FW,28.0,8.0,2,0,0,16,4,6,1,5,5,0,0,0,16,15,29,34.1,Matches
Everton Felipe,br BRA,"FW,MF",22.0,7.1,2,1,0,6,18,0,24,6,4,0,0,0,32,6,3,66.7,Matches
Matheus Pereira,br BRA,MF,23.0,5.5,3,0,0,7,12,0,1,5,6,0,0,0,24,8,5,61.5,Matches
Renato Kayser,br BRA,FW,23.0,4.8,1,0,0,15,11,3,4,1,0,0,0,0,9,6,13,31.6,Matches
Jorginho,br BRA,MF,29.0,4.2,0,0,0,5,8,0,1,4,3,0,0,0,20,6,1,85.7,Matches
Danilo,br BRA,"FW,MF",20.0,5.4,1,0,0,4,11,5,21,8,3,0,0,0,19,5,8,38.5,Matches
Matheus Cotulio Bossa,br BRA,"FW,MF",26.0,5.5,0,0,0,6,10,1,37,6,11,0,0,0,26,1,7,12.5,Matches
Arnaldo,br BRA,"DF,FW",27.0,4.9,1,0,0,4,6,1,19,7,3,0,0,0,18,5,8,38.5,Matches
Roberson,br BRA,FW,30.0,2.7,2,0,0,6,9,0,0,1,3,0,0,0,6,6,19,24.0,Matches
Maurício Kozlinski,br BRA,GK,28.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,50.0,Matches
Gabriel Baralhas,br BRA,MF,21.0,1.7,0,0,0,2,0,0,0,7,5,0,0,0,14,3,1,75.0,Matches
Moacir,br BRA,DF,33.0,1.3,1,0,0,5,2,0,0,3,3,0,0,0,4,6,4,60.0,Matches
Júnior Brandão,br BRA,FW,25.0,1.9,0,0,0,8,1,0,2,1,6,0,0,0,5,5,22,18.5,Matches
Vitor Leque,br BRA,"FW,MF",19.0,1.2,1,0,0,6,3,0,0,1,0,0,0,0,10,0,4,0.0,Matches
Matheus Frizzo,br BRA,"MF,DF",21.0,0.9,1,0,0,3,1,0,0,0,0,0,0,0,7,1,0,100.0,Matches
Danilo,,FW,18.0,0.2,0,0,0,0,0,0,0,1,1,0,0,0,3,0,2,0.0,Matches
Francisco Rithely,br BRA,MF,29.0,0.2,1,0,0,1,1,0,0,1,0,0,1,0,1,2,1,66.7,Matches
Henry Vaca,bo BOL,MF,22.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,Matches
Squad Total,,,24.9,38.0,77,5,1,590,579,54,810,425,298,3,8,1,1694,553,596,48.1,
Opponent Total,,,26.5,38.0,95,8,4,608,555,67,838,442,340,3,4,1,1702,596,553,51.9,
