Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Fernando Miguel,br BRA,GK,35.0,37,37,3273,36.4,34,0.93,142,107,78.9,13,13,11,16,43.2,6,4,2,0,33.3,Matches
Maurício Kozlinski,br BRA,GK,29.0,1,1,90,1.0,1,1.0,5,4,80.0,0,1,0,0,0.0,0,0,0,0,,Matches
Luan Polli,br BRA,GK,27.0,1,0,57,0.6,1,1.58,4,3,75.0,0,0,0,0,,0,0,0,0,,Matches
Squad Total,,,26.5,38,38,3420,38.0,36,0.95,151,114,78.8,13,14,11,16,42.1,6,4,2,0,33.3,
Opponent Total,,,26.8,38,38,3420,38.0,33,0.87,112,80,74.1,11,14,13,14,36.8,4,4,0,0,0.0,
