Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Wellington Rato,br BRA,"FW,MF",29.0,30.9,8,96,28,29.2,3.11,0.91,0.08,0.29,21.3,7,0,0,7.4,7.4,0.08,0.6,0.6,Matches
Marlon Freitas,br BRA,MF,26.0,27.5,4,31,6,19.4,1.13,0.22,0.1,0.5,25.5,0,1,2,3.3,1.8,0.06,0.7,1.2,Matches
Wanderson,br BRA,DF,30.0,27.2,0,10,1,10.0,0.37,0.04,0.0,0.0,11.0,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches
Jefferson,br BRA,DF,25.0,25.3,1,20,3,15.0,0.79,0.12,0.05,0.33,26.4,0,0,0,0.6,0.5,0.03,0.4,0.5,Matches
Gabriel Baralhas,br BRA,MF,23.0,24.0,4,47,16,34.0,1.96,0.67,0.09,0.25,21.0,0,0,0,3.4,3.4,0.07,0.6,0.6,Matches
Diego Churín,ar ARG,FW,32.0,26.5,7,52,22,42.3,1.96,0.83,0.12,0.27,14.1,1,1,1,6.3,5.5,0.11,0.7,0.5,Matches
Luiz Fernando,br BRA,"FW,MF",25.0,19.4,2,50,15,30.0,2.58,0.77,0.04,0.13,15.9,0,0,0,4.2,4.2,0.08,-2.2,-2.2,Matches
Airton,br BRA,FW,22.0,19.3,2,36,13,36.1,1.86,0.67,0.06,0.15,17.2,0,0,0,3.8,3.8,0.1,-1.8,-1.8,Matches
Luis Eduardo Marques dos Santos,br BRA,DF,24.0,18.2,1,14,5,35.7,0.77,0.28,0.07,0.2,17.2,0,0,0,0.8,0.8,0.06,0.2,0.2,Matches
Jorginho,br BRA,MF,31.0,18.2,3,35,8,22.9,1.92,0.44,0.09,0.38,15.8,1,0,0,4.0,4.0,0.12,-1.0,-1.0,Matches
Ronaldo,br BRA,GK,25.0,18.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Edson,br BRA,"DF,MF",30.0,15.8,0,8,2,25.0,0.51,0.13,0.0,0.0,16.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Willian Maranhão,br BRA,"MF,DF",26.0,14.8,0,9,0,0.0,0.61,0.0,0.0,,30.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Renan dos Santos,br BRA,GK,32.0,16.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
