Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Jean,br BRA,GK,24.0,36,36,3240,36.0,41,1.14,142,100,75.4,12,13,11,9,25.0,8,6,2,0,25.0,Matches
Maurício Kozlinski,br BRA,GK,28.0,2,2,180,2.0,4,2.0,12,8,66.7,0,1,1,0,0.0,0,0,0,0,,Matches
Squad Total,,,24.9,38,38,3420,38.0,45,1.18,154,108,74.7,12,14,12,9,23.7,8,6,2,0,25.0,
Opponent Total,,,26.5,38,38,3418,38.0,40,1.05,147,108,75.5,12,14,12,12,31.6,4,4,0,0,0.0,
