Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Ronaldo,br BRA,GK,27.0,32.0,45,4,1,3,2,42.6,0.26,-0.4,-0.01,161,409,39.4,647,114,39.4,36.2,245,62.9,46.6,436,37,8.5,25,0.78,13.3,Matches
Pedro Rangel,br BRA,GK,23.0,6.0,12,2,0,3,0,11.7,0.31,-0.3,-0.04,28,75,37.3,151,21,37.1,35.8,43,44.2,40.3,84,6,7.1,7,1.17,15.3,Matches
Squad Total,,,26.5,38.0,58,6,2,6,2,55.0,0.27,-1.0,-0.03,189,484,39.0,786,135,39.6,,300,57.7,44.2,520,43,8.3,32,0.84,,
Opponent Total,,,27.6,38.0,29,3,0,3,1,38.5,0.21,10.5,0.28,136,408,33.3,778,166,33.9,33.6,314,45.9,38.2,604,38,6.3,27,0.71,11.8,
