Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Wellington Rato,br BRA,"FW,MF",29.0,30.9,1525,34,206,687,650,81,1525,61,36,59.0,20,32.8,972,5807,2600,68,53,17,51,34,1083,185,Matches
Marlon Freitas,br BRA,MF,26.0,27.5,2074,76,431,1220,436,29,2072,11,9,81.8,2,18.2,1326,6878,3366,55,53,1,23,9,1570,72,Matches
Wanderson,br BRA,DF,30.0,27.2,1344,255,788,537,21,11,1344,1,1,100.0,0,0.0,764,3669,1840,2,3,1,5,2,870,1,Matches
Jefferson,br BRA,DF,25.0,25.3,1748,99,647,776,350,20,1748,23,11,47.8,12,52.2,941,4301,2511,52,28,2,26,8,1083,102,Matches
Gabriel Baralhas,br BRA,MF,23.0,24.0,1410,44,356,843,227,32,1410,29,18,62.1,9,31.0,800,3806,1681,26,26,1,25,10,961,27,Matches
Diego Churín,ar ARG,FW,32.0,26.5,934,26,80,498,364,107,933,19,12,63.2,7,36.8,423,1584,498,12,12,4,53,27,652,109,Matches
Luiz Fernando,br BRA,"FW,MF",25.0,19.4,746,29,123,299,328,94,746,53,20,37.7,29,54.7,473,2992,1570,60,18,28,29,19,511,137,Matches
Airton,br BRA,FW,22.0,19.3,659,19,106,235,338,71,659,62,31,50.0,26,41.9,380,3729,2239,87,50,22,38,24,444,126,Matches
Luis Eduardo Marques dos Santos,br BRA,DF,24.0,18.2,1139,79,403,412,338,23,1139,37,14,37.8,17,45.9,583,3032,1556,26,26,6,23,9,612,117,Matches
Jorginho,br BRA,MF,31.0,18.2,1127,33,149,553,443,68,1127,56,36,64.3,20,35.7,685,4064,1922,49,52,10,36,17,792,93,Matches
Ronaldo,br BRA,GK,25.0,18.0,534,484,533,1,0,0,534,0,0,,0,,268,1271,761,0,0,0,0,0,212,0,Matches
Edson,br BRA,"DF,MF",30.0,15.8,1055,168,546,478,33,7,1055,5,1,20.0,4,80.0,625,3268,1941,11,11,0,6,3,693,1,Matches
Willian Maranhão,br BRA,"MF,DF",26.0,14.8,749,75,239,429,87,3,749,8,4,50.0,4,50.0,405,2356,1218,13,14,1,17,3,443,9,Matches
Renan dos Santos,br BRA,GK,32.0,16.0,482,440,482,0,0,0,482,0,0,,0,,220,1548,979,0,0,0,1,0,114,0,Matches
Hayner,br BRA,DF,26.0,15.3,846,56,243,322,292,29,846,55,26,47.3,27,49.1,466,3263,1791,54,27,10,32,4,492,131,Matches
Shaylon,br BRA,"FW,MF",24.0,15.0,793,28,122,351,332,30,793,25,12,48.0,11,44.0,502,3207,1590,43,34,5,16,12,538,101,Matches
Lucas Gazal,br BRA,DF,22.0,14.5,746,150,409,300,41,15,746,5,2,40.0,3,60.0,415,2140,1537,13,9,0,3,0,480,3,Matches
Ramon Menezes Roma,br BRA,DF,26.0,14.0,821,120,460,344,18,10,821,1,0,0.0,1,100.0,464,2170,1149,0,2,0,1,1,563,0,Matches
Arthur Henrique,br BRA,DF,27.0,10.7,675,37,218,272,196,11,675,32,16,50.0,14,43.8,356,2543,1562,24,20,3,22,8,381,44,Matches
Edson,br BRA,"MF,DF",23.0,9.1,576,34,157,273,154,12,576,17,10,58.8,6,35.3,318,1899,1085,20,18,2,11,7,365,27,Matches
Leo Augusto Pereira,br BRA,"FW,MF",21.0,12.6,489,7,77,155,267,55,489,62,19,30.6,42,67.7,326,2696,1123,46,27,17,45,24,313,116,Matches
Willian Klaus,br BRA,DF,28.0,6.0,376,69,204,156,17,9,376,0,0,,0,,213,1203,644,5,3,1,2,0,248,0,Matches
