Unnamed: 0_level_0,Unnamed: 1_level_0,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away
Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90
11,Ceará,19,7,5,7,22,25,-3,26,1.37,28.3,23.8,4.6,0.24,19,7,5,7,32,26,6,26,1.37,23.5,28.8,-5.4,-0.28
12,Corinthians,19,8,7,4,29,23,6,31,1.63,26.3,24.9,1.4,0.07,19,5,5,9,16,22,-6,20,1.05,17.8,29.5,-11.7,-0.61
13,Atl Goianiense,19,6,9,4,24,21,3,27,1.42,24.4,29.3,-5.0,-0.26,19,6,5,8,16,24,-8,23,1.21,19.9,25.1,-5.2,-0.27
14,Bahia,19,9,2,8,27,26,1,29,1.53,29.3,28.9,0.5,0.03,19,3,6,10,21,33,-12,15,0.79,26.5,28.9,-2.4,-0.12
15,Sport Recife,19,8,2,9,19,23,-4,26,1.37,20.5,26.7,-6.2,-0.32,19,4,4,11,12,27,-15,16,0.84,14.2,31.3,-17.1,-0.9
