Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Fernando Miguel,br BRA,GK,35.0,36.4,34,4,0,2,1,35.8,0.21,2.8,0.08,106,355,29.9,680,168,33.7,33.5,339,37.2,34.9,715,29,4.1,23,0.63,11.8,Matches
Maurício Kozlinski,br BRA,GK,29.0,1.0,1,0,0,0,0,1.5,0.29,0.5,0.45,7,13,53.8,17,6,41.2,38.6,11,54.5,35.1,21,3,14.3,0,0.0,5.3,Matches
Luan Polli,br BRA,GK,27.0,0.6,1,0,0,0,0,0.8,0.2,-0.2,-0.28,2,7,28.6,18,4,38.9,38.7,4,0.0,18.8,9,0,0.0,0,0.0,20.0,Matches
Squad Total,,,26.5,38.0,36,4,0,2,1,38.1,0.21,3.1,0.08,115,375,30.7,713,178,33.8,,356,37.6,34.9,745,32,4.3,23,0.61,,
Opponent Total,,,26.8,38.0,33,4,0,3,1,33.9,0.27,1.9,0.05,181,466,38.8,762,143,44.5,38.2,284,44.7,38.1,505,27,5.3,24,0.63,12.3,
