Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Adriano Martins,br BRA,DF,26.0,33.2,22,0.66,19,1,0,2,0,0,1,0.03,1,0,0,0,0,0,Matches
Ronaldo,br BRA,GK,27.0,32.0,5,0.16,4,1,0,0,0,0,1,0.03,0,1,0,0,0,0,Matches
Guilherme Romão,br BRA,DF,26.0,30.7,76,2.47,52,7,5,5,7,0,5,0.16,4,0,0,1,0,0,Matches
Gabriel Baralhas,br BRA,MF,25.0,27.2,87,3.19,64,3,2,7,6,5,6,0.22,4,0,0,2,0,0,Matches
Luiz Fernando,br BRA,"FW,MF",27.0,28.8,70,2.43,51,2,5,5,7,0,2,0.07,2,0,0,0,0,0,Matches
Rhaldney,br BRA,MF,25.0,24.0,72,3.0,61,1,1,5,2,2,2,0.08,2,0,0,0,0,0,Matches
Shaylon,br BRA,"FW,MF",26.0,24.1,118,4.9,71,38,5,3,1,0,5,0.21,4,1,0,0,0,0,Matches
Alix Vinicius,br BRA,DF,24.0,22.7,20,0.88,18,0,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Alejo Cruz,uy URU,"FW,MF",23.0,24.0,111,4.63,67,35,1,6,2,0,5,0.21,2,1,1,1,0,0,Matches
Maguinho,br BRA,DF,31.0,17.3,38,2.19,29,4,2,2,1,0,2,0.12,1,0,0,0,1,0,Matches
Bruno Tubarão,br BRA,DF,28.0,17.6,42,2.38,36,1,1,3,1,0,1,0.06,1,0,0,0,0,0,Matches
Budiga Roni,br BRA,"MF,DF",24.0,16.1,27,1.68,22,0,0,3,0,2,1,0.06,1,0,0,0,0,0,Matches
Emiliano Rodríguez,uy URU,FW,20.0,12.2,20,1.61,12,1,3,1,2,1,0,0.0,0,0,0,0,0,0,Matches
Lucas Kal,br BRA,"MF,DF",27.0,12.8,10,0.78,7,0,1,1,0,1,1,0.08,1,0,0,0,0,0,Matches
Derek,br BRA,FW,26.0,11.0,32,2.92,18,0,5,4,5,0,3,0.27,1,0,1,1,0,0,Matches
Luiz Felipe,br BRA,DF,30.0,12.1,7,0.58,5,0,0,0,2,0,2,0.17,1,0,0,0,1,0,Matches
Gonzalo Freitas,uy URU,MF,32.0,9.1,3,0.33,1,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Janderson,br BRA,"FW,MF",24.0,10.7,41,3.83,23,10,2,2,3,1,1,0.09,0,0,0,1,0,0,Matches
Jan Carlos Hurtado,ve VEN,FW,23.0,9.6,26,2.71,16,0,5,2,2,1,1,0.1,1,0,0,0,0,0,Matches
Pedrão,br BRA,DF,31.0,6.5,3,0.46,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Joel Campbell,cr CRC,"MF,FW",31.0,6.2,29,4.68,24,0,1,2,1,1,0,0.0,0,0,0,0,0,0,Matches
Pedro Rangel,br BRA,GK,23.0,6.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Matías Lacava,ve VEN,"FW,MF",21.0,5.3,25,4.71,19,0,2,0,3,1,0,0.0,0,0,0,0,0,0,Matches
Vágner Love,br BRA,"FW,MF",39.0,2.0,5,2.56,3,0,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Yony González,co COL,"FW,MF",29.0,3.0,15,5.06,8,0,2,2,3,0,1,0.34,1,0,0,0,0,0,Matches
Yeferson Rodallega,co COL,DF,23.0,1.2,1,0.85,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Philipe Sampaio,br BRA,DF,29.0,1.0,2,2.0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Barros,br BRA,"FW,MF",22.0,0.9,1,1.14,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luiz Gustavo,br BRA,"DF,MF",20.0,0.8,1,1.18,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Dé Marcão,br BRA,DF,22.0,0.8,1,1.3,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
