Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Wellington Rato,br BRA,"FW,MF",29.0,30.9,115,3.72,74,18,9,9,4,1,8,0.26,6,0,0,2,0,0,Matches
Marlon Freitas,br BRA,MF,26.0,27.5,108,3.93,100,2,0,4,0,2,8,0.29,7,0,0,1,0,0,Matches
Wanderson,br BRA,DF,30.0,27.2,10,0.37,9,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Jefferson,br BRA,DF,25.0,25.3,51,2.02,44,5,1,1,0,0,3,0.12,2,1,0,0,0,0,Matches
Gabriel Baralhas,br BRA,MF,23.0,24.0,59,2.46,47,0,4,2,3,3,5,0.21,4,0,0,0,1,0,Matches
Diego Churín,ar ARG,FW,32.0,26.5,63,2.37,48,1,1,6,7,0,8,0.3,8,0,0,0,0,0,Matches
Luiz Fernando,br BRA,"FW,MF",25.0,19.4,55,2.84,45,1,3,4,2,0,5,0.26,5,0,0,0,0,0,Matches
Airton,br BRA,FW,22.0,19.3,64,3.26,33,9,9,6,4,3,10,0.51,5,0,3,0,2,0,Matches
Luis Eduardo Marques dos Santos,br BRA,DF,24.0,18.2,51,2.81,34,8,3,2,4,0,2,0.11,2,0,0,0,0,0,Matches
Jorginho,br BRA,MF,31.0,18.2,93,5.11,65,15,8,3,2,0,2,0.11,2,0,0,0,0,0,Matches
Ronaldo,br BRA,GK,25.0,18.0,4,0.22,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Edson,br BRA,"DF,MF",30.0,15.8,10,0.63,9,0,0,0,1,0,1,0.06,0,0,0,0,1,0,Matches
Willian Maranhão,br BRA,"MF,DF",26.0,14.8,23,1.55,21,0,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Renan dos Santos,br BRA,GK,32.0,16.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Hayner,br BRA,DF,26.0,15.3,38,2.49,27,3,1,1,6,0,2,0.13,2,0,0,0,0,0,Matches
Shaylon,br BRA,"FW,MF",24.0,15.0,55,3.65,39,12,0,3,0,1,3,0.2,3,0,0,0,0,0,Matches
Lucas Gazal,br BRA,DF,22.0,14.5,7,0.48,5,0,0,2,0,0,2,0.14,1,0,0,1,0,0,Matches
Ramon Menezes Roma,br BRA,DF,26.0,14.0,12,0.86,10,0,0,2,0,0,1,0.07,1,0,0,0,0,0,Matches
Arthur Henrique,br BRA,DF,27.0,10.7,28,2.61,25,0,2,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Edson,br BRA,"MF,DF",23.0,9.1,20,2.2,14,2,1,1,2,0,0,0.0,0,0,0,0,0,0,Matches
Leo Augusto Pereira,br BRA,"FW,MF",21.0,12.6,18,1.42,13,0,3,1,1,0,1,0.08,1,0,0,0,0,0,Matches
Willian Klaus,br BRA,DF,28.0,6.0,1,0.17,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ricardinho,br BRA,FW,20.0,2.6,2,0.78,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Peglow,br BRA,"FW,MF",20.0,2.6,13,5.0,5,3,2,2,1,0,2,0.77,1,1,0,0,0,0,Matches
Diego,br BRA,GK,23.0,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luan Polli,br BRA,GK,28.0,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rhaldney,br BRA,"MF,FW",23.0,2.0,2,1.02,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Camutanga,br BRA,DF,28.0,0.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kelvin,br BRA,"MF,FW",24.0,3.4,13,3.84,11,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Lima,br BRA,"DF,MF",21.0,1.4,5,3.57,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rickson,br BRA,"MF,FW",23.0,0.8,2,2.54,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Leandro Barcia,uy URU,FW,29.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Noga,br BRA,MF,20.0,0.0,1,90.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.9,38.0,923,24.29,693,80,48,55,37,10,63,1.66,50,2,3,4,4,0,
Opponent Total,,,27.6,38.0,985,25.92,732,91,54,53,42,13,94,2.47,59,8,9,13,4,1,
